CHARACTER	DIALOGUE
VOICES	"Guide me O Thou Great Jehovah..."
middle-aged, rock-featured, bald, sweating painfully, very	
early thirties, tight-featured and tight-haired, very hot	
ALLNUT	Hello, Reverend.
BROTHER	Mr. Allnutt.
ALLNUT	Here's your mail. Sorry I'm late, but one thing and another kept me in Limbasi. You know how it is, Reverend. Or maybe you don't.
ALLNUT	They gave me a real going over when I got to the mine. They called me all the names they could think of -- in Belgian, but I don't mind so much bein' cursed in a foreign language, so I just took it with a smile. They wouldn't fire me, I was sure of that. There ain't nobody in Central Africa but yours truly knows how to get up a head of steam on The African Queen. It may sound like bragging, Reverend, but I'm mighty close to being in-di- spensable. Seein's how them Belgians is too damn cheap to buy 'er a new engine.
ROSE	Good morning, Mr. Allnutt.
ALLNUT	Mornin', Miss.
BROTHER	Ah, splendid, At last they've come.
ALLNUT	Huh?
BROTHER	My marrow seed.
BROTHER	Yes. Yes?
OLD WOMAN	Oh Mistah Sayuh, I does like how you preach!
BROTHER	'k you?
OLD WOMAN	All dat hell-fish!
OLD WOMAN	De way yo' neck swell up.
BROTHER	Thank you, thank you. You'll stop for tea, Mr. Allnutt.
ALLNUT	Don't care if I do.
ROSE	You take sugar, Mr. Allnutt, I seem to remember.
ALLNUT	That's right, Miss. Couple o'spoonfuls.
ROSE	And cream.
ALLNUT	Right.
ROSE	Bread and butter?
ALLNUT	'oh obliged.
BROTHER	'k you?
ALLNUT	Just listen to that stomick of mine.
ALLNUT	Way it sounds, you'd think I'd got an 'eye-ener inside me.
ROSE	Do have another cup of tea, Mr. Allnutt.
ALLNUT	Thanks, Miss, don't mind if I do.
ALLNUT	Scuse me.
ALLNUT	Much obliged, Miss.
ALLNUT	Queer thing, ain't it. Wot I mean, wot d'you spose it is, makes a man's stomick carry on like that?
ROSE	Bread and butter, Mr. Allnutt?
ALLNUT	Thanks, Miss.
BROTHER	Herbie Morton's a bishop.
ALLNUT	Huh?
ROSE	Who's that, dear?
BROTHER	Surely you remember Herbie Morton. Blond, ruddy-complected chap, a bit younger than me. He sang a solo at the graduation exercises. "Holy, Holy", I believe.
ROSE	I think I remember. It was so long ago.
BROTHER	Well, he's a bishop now.
ROSE	Splendid.
BROTHER	I'd say Herbie was a bit younger than I -- four or five years. Surprising in a way. I mean -- well, there was nothing outstanding about him. He was no great shakes as a student and he didn't have any more than his share of the social graces. butter, but with No doubt one does get ahead quicker at home than in a foreign field... And then, of course, he did marry well.
ROSE	Oh!
BROTHER	That manufacturer's widow. What was his name? Briggs -- Griggs -- Briggs -- yes, Alfred Briggs. Soap flakes, I think. Yes, Mrs. Alfred Briggs. Not to take anything away from Herbie. I am delighted for him.
ROSE	Of course.
BROTHER	It was "Holy, Holy."
ROSE	Yes.
ALLNUT	There ain't a thing I can do about it.
ROSE	More tea, Mr. Allnutt.
ALLNUT	No, Miss, I reckon not. About time I shoved off, if I'm gonna get back to the mine by tomorra night.
ROSE	Don't hurry, Mr. Allnutt.
BROTHER	Stay for dinner.
ALLNUT	Thanks all the same.
BROTHER	Mr. Allnutt brought the marrow seed at last.
ROSE	Splendid.
BROTHER	I must say, though, they were forever getting here.
ALLNUT	Lucky they come through now, cause it don't look like they'll be no more mail for a while.
BROTHER	Why not?
ALLNUT	Reckon the Germans'll hold it up.
BROTHER	In heaven's name why?
ALLNUT	Cause it looks like there's a war on.
BROTHER	No. Really? Where, Mr. Allnutt?
ALLNUT	Europe.
BROTHER	Indeed! Between whom?
ALLNUT	Oh, Germany, England, the whole --
BROTHER AND ROSE	England!!
ALLNUT	Right.
BROTHER	You mm -- you really mean war?
ALLNUT	Wot they tell me. Germans claim the British started it. British claim it was the Germans. In any case, it's war.
ROSE	But what's happened! What do you know about it!
BROTHER	Rose! Exactly, Mr. Allnutt, what has happened?
ALLNUT	Well, now, that's about all I can remember. Oh yes -- France is in it, too. She's with us, I fink. A lot 'o them little countries are in it too -- Austria-Hungary, Spain, Belgium -- I forget 'oo's with 'oom.
BROTHER	And that is all you can tell us?
ALLNUT	All I know. -- I'll try to pick up some more, next trip to Limbasi.
BROTHER	I wonder to what extent we here shall be affected.
ALLNUT	None, I shouldn't think.
BROTHER	This is German territory.
ALLNUT	Why would they want to bother a poor devil of a missionary and his maiden sister? -- beggin' your pardons.
BROTHER	We are enemy aliens.
ALLNUT	Wot's the difference -- in this God- forsaken place?
ROSE	God has not forgotten this place, Mr. Allnutt -- as my brother's presence here bears witness.
ALLNUT	No offence, Miss.
BROTHER	Really war.
ALLNUT	Looks like it... Well, I better shove off now. Many thanks for the tea.
ALLNUT	Well, take care of yerselves. See ya next month.
BROTHER	Goodbye. And thank you.
ALLNUT	'Bye, Miss.
ROSE	Goodbye, Mr. Allnutt.
ROSE	Shouldn't we perhaps call him back? Get to Limbasi while we can?
BROTHER	The good shepherd does not forsake his flock when wolves prowl. Besides, I think Allnutt is very probably right... I can't imagine any reason why the Germans should trouble us.
ROSE	No, I suppose not.
BROTHER	War. England. Just think!
NATIVE	Mistah Sayuh! Mistah Sayuh!
NATIVE'S VOICE	Mistah! Oh Mistah Sayuh!
