CHARACTER	DIALOGUE
	do you want? Sell your passport? Buy passport? Airline tickets? You want silk? I'll take you to the best silk place? You get a suit in twenty-four hours. Diamonds? You want to come with me, you get present for your girlfriend. Maybe no girlfriend. You want a girl, no problem. Good time. Boy girl fucking no problem. You want to drink some snake blood? this last one Richard stops and addresses the Hustler.
	thanks. walks on, the hustler fading out behind him.
	want designer clothes? I get you Versache, Gucci, Armani, no problem. You want a camera, all the best makes: Nikon, Leica, Canon I can get you. it's all here: you an phone home, meet up with strangers, split up with your friends, watch Hollywood movies while you sip Budweiser and eat a burger or get some massage and green chicken soup. You could be anywhere in the world bu you could only find it here. And what do they want, all these people? young travelers, male and female, in snapsho9t exerpts, address their comments to the camera or each other.
1	you been?
2	you going? been there 4 a waste of time just got back 3 much did it cost? complete rip off. many people. There's a much better place along the coast.
4	going exploring. We've read this book. It tells us all the best places to explore.
2	know a place that everyone says is really unspoiled. 1 heard they built a big hotel there. 5 sort of sewage problem, apparently.
1	going anyway: all the rooms have got air conditioning. for me it's all about finding out something about a place, and something about yourself. And when you get off the beaten track, that's where you find out what there is to find out. turns into one of the restaurants. restaurant extends deeply back away from the street. Richard passes many diners not dissimilar to himself. Some are talking, many are engrossed in the video entertainment. the back he reaches a reception desk where he drops his pack. Thai female HOTEL RECEPTIONIST sits behind the desk. She immediately shows Richard a "menu" of available rooms. The menu offers a spread of prices for single/double/window/fan/aircon/bathroom. points to the cheapest combination and hands over 300 baht. Receptionist becomes aware that he is being started at. worn, disheveled man in his mid-thirties is standing at the nearby bar, a bottle in his hand, studying Richard. This is Daffy.
	evening. says nothing but continues to stare and takes a drink. will not be stared down. Neither turns away. Receptionist passes over a key and smiles broadly. RECEPTIONIST to Thailand. turns to her.
	you. a small windowless shower room, Richard stands motionless, eyes closed, facing with pleasure the spray of cold water. sound of the shower can be heard through a door marked with a shower sign. sound stops and the door is opened. Richard emerges with a towel wrapped around his waist, carrying his key and washbag. walks the short distance to his room. He puts the key in the door but the lock is stiff and he has to fiddle with it, bent over and dripping water on the floor. he is doing so, the sound of footsteps climbing nearby stairs can be heard. is the sound of a loud wolf-whistle. turns to the source of the whistle. beautiful European woman is smiling at him. This is Francoise. She approaches and takes the key from his hand. She turns the key in one direction, then the other, while twisting the handle. voila. door swings gently open. She stands back
	you. approach from the stair. is joined by a young man, ETIENNE, who catches up with her. He nods at Richard as he takes her arm. They walk away from Richard to the next door.
	- bonsoir.
	couple reach their door. They enter their room and the door is closed behind them. in the corridor again, Richard contemplates their presence. was traveling alone for two reasons. First of all, being alone allows you more opportunity to absorb your experiences on a personal level. Secondly, and this I felt acutely at that moment, there was no one who wanted to go with me. is in the restaurant which is quiet now. is alone at a table eating and drinking. On a high shelf several feet away a Hollywood action film, all gunshots, car chases, and explosions, plays on the television. of the tables around him are empty. is interrupted by the man he met earlier, Daffy, who pulls up a chair beside him.
	me. Daffy. Hi.
	I'm sorry to bother you but I was wondering if you could help me out. you out? just ten or fifteen dollars maybe.
	sorry, I don't think so.
	waiting on some money coming through. It's just that at the moment, you know, I'm short. They're going to chuck me out. On the street in Bangkok, that's bad.
	really sorry but I just arrived; I'm on a pretty tight budget myself. I just can't afford it.
	five dollars, please. leans in close to Richard share something with you.
	sorry. I can't lend you any money. retreats. turns back to the video and his food. approaches two young women sitting at a nearby table.
	me, ladies, is there any chance you could help me out. I'm down on my luck at the moment. two young women seem uncomfortable. Richard notices.
	you could see your way to lending me some cash - leans across and holds out a ten dollar note for Daffy.
	you, sir. Thank you. I promise I will repay you.
	take it, OK. takes it. returns to the video as a big yellow explosion is reflected on his face. light enters from the street through a small window. lies on his bed, watching the fan rotate above him. is listening to the sound of Etienne and Francoise engaging in noisy sex. They reach the climax of their activity and fall silent. just has time to enjoy the silence when a new disturbance begins, this time from the next room in the other direction. It is a man, Daffy, banging on the wall just above Richard's head and shouting in time. You. Got. Anything. To. Smoke. You. Got. Anything. To. - knocks sharply on the door of Daffy's room. door is opened immediately by Daffy, looking even worse then before. I don't have anything to smoke. stares at him for a moment. Recognition dawns.
	You're the guy that lent me the money.
