CHARACTER	DIALOGUE
ON THE SHRUB	with the CAMERA AT GROUND LEVEL, a GOLDEN
POV	puppy squeezes through the hedge, wiggling its bum to SIX-YEAR-OLD GIRL Where are you going, Jelly Bean? under piles of clothes and sheets, PARKER MacLEOD, a SIGH, she throws her feet over the edge of the recent belly-button piercing looks a little red. She pulls her BLACKBERRY from under the covers: snickers, types her return from... 786: DROPPED TRIPLE DEPTH CHARGE AFTER DINNER.
AROUND 3:00 A.M.	makes her smile. A CAREER MAN. I LIKE THAT. leans into the mirror very close, spots a stray leans in again and plucks one from the other eyebrow. dunks the tweezers in the alcohol jar, then replaces her teeth, she spots a stuck bit. Grabbing her Morning. Drew shoots herself in the eye with the water PARKER Why the young executive look? DREW I have my interview at NYU today. sleepy, stretches, unaware she's exposing her new
DREW	No way Mom knows about that. Parker drops her arms, pulls her shirt PARKER And she never will. At least until after I'm married. DREW Didn't it hurt?
PARKER	Like hell. shivers.
DREW	Piercings are so... unhygienic. DREW Breakfast. turns on her heel and EXITS. When Parker sets her reaches among the rubble for her toothbrush but ANOTHER DAY IN HELL? 786: TWO WEEKS SINCE OUR FIRST CHAT. 786: SINCE IT'S A SPECIAL OCCASION, MY REAL the text, a PICTURE Warren has sent finishes
PARKER	Hellooo, Warren. Parker drops her toothbrush, which bounces she squeezes the tube straight into her mouth, QUINN MacLEOD, dressed professionally and obviously
DREW	Morning, Dad. CHARLEY Morning, baby. DREW How's the book coming? CHARLEY Well, sweety, my writing process is a lot like a giant hydroelectric dam. For a long time I just let the great ideas build up and build up until the sheer weight of them spills over and the words just come pouring out.
DREW	Still stuck, huh? CHARLEY Not a word. ENTERS with her Blackberry in hand, smooches her clearly a chip off her Dad's block. Both pour spots the BLACKBERRY JPEG of Warren before Parker DREW Another one for the trophy room, huh?
PARKER	Boys can be fun. You should try one some time. QUINN You ready for your interview? DREW I've prepared a color-coded itinerary based on dividing the day into fifteen minute increments alternating blue/red, double- checked the train schedule, confirmed with the Weather Channel and rehearsed a couple of alternate scenarios last night, you know, just to account for all the possible glitches.
PARKER	We'll take that as a yes. CHARLEY I'm proud of you for sticking to your plan all these years, sweety. PARKER I still don't understand why you want to finish college in two years? What's the big hurry?
DREW	I want to hit the ground running. All those football games and the partying and the whole dating scene. It just seems like a lot of wasted time that could be spent more productively. QUINN The Accelerated program would look great on your med school application.
PARKER	Football games I get. But partying? A waste of time? looks to her dad. He shrugs.
CHARLEY	To each her own.
QUINN	Well, Drew. I have a surprise. stops what they're doing for a BEAT. QUINN I took the day off. I'm going into the City with you.
DREW	What -- ?! CHOKES on her granola and a little milk trickles out
QUINN	Isn't that great! We can do some shopping, have lunch, real girl stuff. Won't that be fun?
