CHARACTER	DIALOGUE
FRANKIE	Me-gan!
FRANKIE	Daddydaddydaddy.
FRANKIE (CONT'D)	Wake up Daddy. What time is it baby?
FRANKIE	When's she going to get back?
DEAN	She probably just went out for a run. She'll be back soon because she's going to get thirsty.
FRANKIE	She's going to be thirsty? Blue Valentine Official Green Script as of 6/9/09 2. You know what we should do? We should leave her bowl full of water and her dish full of food. Because she's gotta get hungry and thirsty sometime. You know?
DEAN (CONT'D)	Like me. I'm hungry. I'm so hungry I could eat your toes.
CINDY	I'm sleeping!
DEAN	We're hungry! We're going to eat you.
DEAN (CONT'D)	Don't laugh. Come on, don't laugh!
DEAN	What happened to the flute? Blue Valentine Official Green Script as of 6/9/09 3.
CINDY	C'mon, eat, you can't be late today.
FRANKIE	I don't like it...
DEAN	Here... we can make it taste better.
DEAN (CONT'D)	This is how a leopard eats.
CINDY	Come on Frankie, use a spoon. You know how to use a spoon.
FRANKIE	Lepers don't use spoons.
DEAN (WHISPERS)	Are you gonna listen to your mother? I think you better.
DEAN (CONT'D)	How old are you?
FRANKIE	Five.
DEAN	Okay, eat five bites.
DEAN (CONT'D)	We gotta get a dishwasher... Blue Valentine Official Green Script as of 6/9/09 4. I'll do it. Come on let me do it.
CINDY	Frankie! We're leaving in 15. Eat! Alright...
CINDY	Look up for mommy... come on Frankie! We're gonna be late... look up. Don't blink... leopards don't blink... You be good today for Miss Alex, okay? Love you.
FRANKIE	I love you. Blue Valentine Official Green Script as of 6/9/09 5. Love you.
CINDY	...Love you.
DEAN	Put your seat belt on.
DEAN (CONT'D)	C'mon. What's the big deal? Watch...
DEAN (CONT'D)	Slow that piece of shit down!
FEINBERG	There you are.
CINDY	Sorry...I'm almost done. Blue Valentine Official Green Script as of 6/9/09 5A.
FEINBERG	You got a second? Did you get a chance to talk it over with your family yet?
CINDY	Yeah... I'm going to. Blue Valentine Official Green Script as of 6/9/09 6.
FEINBERG	I don't have to tell you, it's a huge opportunity...
CINDY	I know I know. I should know for sure by Monday.
FEINBERG	All right, Monday's our day. I want the A team up there with me. Talk it over.
CINDY	I will.
CHARLEY	Cheer up man. God wants you to be happy.
DEAN	God's a woman and she's pissed off at me. Do you want to take over from here? Blue Valentine Official Green Script as of 6/9/09 7. Easy.
DR. FEINBERG (cont'd)	Very good, Cindy. You're in good hands. Cindy is one of our favorites.
CINDY	Do you want to know the sex? A11 A11 A12 A12
CINDY	Oh no... - PRESENT DAY Blue Valentine Official Green Script as of 6/9/09 7A. Blue Valentine Official Green Script as of 6/9/09 8.
DEAN	Didn't think you were gonna make it.
CINDY	Did I miss her?
DEAN	Almost. Her class is coming up.
DEAN (CONT'D)	You have a good day?
CINDY	It was alright... Busy.
DEAN	Anything good happen?
DEAN (CONT'D)	Is something wrong?
DEAN (CONT'D)	Why don't you tell me?
DEAN (CONT'D)	Why do you gotta make me beg? I know there's something wrong. It's gonna come out eventually. Just tell me.
CINDY	I found Megan.
DEAN	That's great, where? Blue Valentine Official Green Script as of 6/9/09 8A. Where?
CINDY	Over on Urbandale... near Spur.
DEAN	I told you you gotta close that fucking gate.
DEAN (CONT'D)	I'm sorry. It's not your fault. Blue Valentine Official Green Script as of 6/9/09 9.
DEAN	You were great.
FRANKIE	Did you find Megan?
DEAN	No. But... I was thinking... Maybe she got a job or something... You know? So she could make some money and buy some food. Or maybe she moved out to Hollywood to become a movie dog!
DEAN (CONT'D)	I was thinking...you should have some fun tonight1 Don't you think?
FRANKIE	Yeah!
FRANKIE	Pa!
CINDY	Aren't you coming up? Blue Valentine Official Green Script as of 6/9/09 9A. He's an old man.
DEAN	What? I can't smoke around his oxygen.
JERRY	...Want me to show you a magic trick? Here's how you turn the grass green. You can teach it to your dad.
CINDY	Go say goodbye to Daddy. You're not going to see him until tomorrow. Blue Valentine Official Green Script as of 6/9/09 10.
JERRY	Wait...! OK...one, two, three GO!
DEAN	Hey leopard. You be good now. You remember what to do when Pa snores?
FRANKIE	Cover his mouth and hold his nose.
DEAN	That's my girl. Gimme a squeezer.
JERRY	It got you! Go right! OTHER RIGHT!
CINDY	Come on silly. Let's go in and get dry.
FRANKIE	I don't wanna take off my costume!
CINDY	You don't have to. Let's just go in.
DEAN	Hey man... Can I have a slice of that pie?
JO	You're gonna have to speak with Mr. Saned, honey. Wait just a minute, okay.
SANED	Normally we are busiest at the beginning of the month. You break your back for two weeks, you get 2 weeks to rest. That's normal. Days start early. Blue Valentine Official Green Script as of 6/9/09 12. 4 men is $122/hour.$40 goes to the truck. You split the rest. Plus tips. Policy on tardiness; you work for the day you don't get paid. You're late two times; don't bother coming back. Any questions, talk to Curtis. He's your supervisor.
CURTIS	Whoa whoa. You gonna break your neck homey. Look down.
CURTIS (CONT'D)	Can't see your feet. If you can't see your feet, how you gonna know where the step is? You goin' bust your ass.
CURTIS (CONT'D)	Turn around.
CURTIS (CONT'D)	You gotta be a mule. Always carry on your back. Give `er a try. Blue Valentine Official Green Script as of 6/9/09 13. HE SINGS A SONG TO HIMSELF. CURTIS TIES A BLUE BLANKET AROUND HIM TO SECURE HIS LOAD.
CURTIS	Gonna happen to you someday too. Blue Valentine Official Green Script as of 6/9/09 14.
CURTIS	I don't think that old man's been up here in 10 years.
SANED (TO DEAN)	Box up everything on the first floor. Toss everything else.
DEAN	It's fucking pee!
DEAN (CONT'D)	How could you live like this?
CURTIS	How we s'posed to fit all this in here? Blue Valentine Official Green Script as of 6/9/09 15.
SANED	Last one. Lets get a move on. Gotta make it home for the game.
DEAN	Look how handsome he was.
SANED	What are you fucking queer?
SANED (CONT'D)	Finish up, we gotta 2 hour drive back.
DEAN	Wait up. We gotta do this right...
DEAN (CONT'D)	You are gonna be the new stud in this place.
CURTIS	Boss says we gotta go. We gotta go. Blue Valentine Official Green Script as of 6/9/09 15A. A35 A35
CINDY	What are we going to tell her?
DEAN	We'll tell her Monday. After the weekend. Let's not ruin her Holiday.
CINDY	She would have wanted to say goodbye. Blue Valentine Official Green Script as of 6/9/09 16.
DEAN	You remember where we put...
DEAN (CONT'D)	Here! Let's get the fuck out of here. Hello, I want to see if I can reserve a room for the night... tonight. I have a gift certificate but I don't know if it's still good. Can I give you a number? 7G263?...
CINDY	What are you doing?
DEAN	Taking us away. We gotta get outta this house. It's still good? Good... Well, what rooms do you got?...Hold on a minute... What room do you want? The North Pole, the Moon Room or Cupid's cave. Which one? Blue Valentine Official Green Script as of 6/9/09 17. I don't want to hear any excuses. We're going. We deserve it. One night. Because we belong to each other. Pick a room.
CINDY	You're crazy.
DEAN	You're not going to decide? I'll decide. That's how decisions get made.
DEAN (CONT'D)	Come on let's go get drunk.
DEAN (CONT'D)	Give us the moon room. Periera. P-E-R-I- E-R-A... 2... Great...
DEAN (CONT'D)	Pack our bags. We're going to the moon!
BOBBY (O.S.)	Is that Cindy Heller?
CINDY	Bobby Ontario? Blue Valentine Official Green Script as of 6/9/09 18.
BOBBY	...So, you been faithful to him?
CINDY	That's a strange question to ask someone you haven't seen in forever.
BOBBY	I'm a strange person. No seriously.
CINDY	Yes.
BOBBY	Yes you have or yes you haven't?
CINDY	Yes...I haven't. I mean I have...I have been...Why are you looking at me like that?
BOBBY	I'm not looking at you like anything.
CINDY	Oh OK.
BOBBY	It's hard to be faithful. I don't know if monogamy is possible, especially if you're a man...
CINDY	Who's this?
BOBBY	This is Taylor. He's two. Got a little girl at home. Irene.
CINDY	Wow... Blue Valentine Official Green Script as of 6/9/09 19.
BOBBY	Kids are great. They pick up on things so fast. Like watch... Hey Spence, give me five... Give me five, buddy.
BOBBY (CONT'D)	Give Cindy five.
BOBBY (CONT'D)	To see yourself in your kid's face... I never experienced anything like that.
CINDY	I know...
CINDY (CONT'D)	I'm really happy for you.
BOBBY	How's your kid?
