CHARACTER	DIALOGUE
PHIL	Hey, hey! Careful Clara! You were the one who told me not to mess up the precious picture piles! he gives him a long, slow kiss.
PHIL (CONT ' D )	Minty fresh.
CLARA	That was nice.
PHIL	It was nice.
CLARA	Hey from now on when you change the toilet paper, could you just make sure it is out? Wow! She moves in and the honeymoon's over!
CLARA	Oh, believe me, we're just getting started, Phil.
PHIL	Look at this one of your Mom with me. I mean that woman can't contain her 'Love! She just takes a while to warm up. You guys are gonna be best buddies. You picked a favorite of us yet? Phil finds the picture, handing it to Clara.
CLARA (CONT'D)	That's exactly the one I picked!
PHIL	Man, I wish I was them. Phil kisses the back of Clara's neck, but her smile fades
CLARA	I just... when I was growing up my Mom and Dad had a picture just like this. Now they can't even acknowledge each other. Phil sympathetically gives her a squeeze.
CLARA (CONT'D)	Let's always remember to have some time that's just for the two of us. No matter what else comes up in our lives - if it's work or friends or when we have kids-
PHIL	We're having kids? With an "S"? OK fine. But I promise you it's never gonna happen to us.
CLARA	Yeah, we'll see if you'll be saying that when I'm long in the tooth.
PHIL	You'll be even hotter long toothed. Right now to be honest Clara they're a little stumpy. Oh really? As Phil climbs on top and kisses her, he reaches over and Phil. Tell me it wasn't the pictures.
PHIL	wasn't the pictures.
CLARA	You know how long that took?
PHIL	We'll fix the picture piles, Clara. We've got all the time in the world. From now on everything's gonna be just about us. Suddenly, a YOUNG VOICE breaks through the darkness.
MOM!	The Talking Head's "Once in a Lifetime" kicks Mo-om! It's SEVEN YEARS LATER as Phil and Clara stir .-id groan
OLLIE (O.S.) (CONT'D)	Mom! Mom! Mom!
CLARA	I'm coming, Ollie!
CLARA	Uh Phil? Phil doubles back, still looking at the papers.
PHIL	Yep?
CLARA	I need to switch. I've got an open house. Phil obviously doesn't want to be bothered right now, but
PHIL	Really?
CLARA	Yeah. Really. As Clara walks quickly past him, Phil claps his hands
PHIL	OK, so I say today we go for the slacker look - cool yet approachable.
OLLIE	Yeah, well Mom says that. Ollie points to a PREPPIE OUTFIT laid out on a chair.
PHIL	Oh. Well... that's cool too!
CLARA	Ech. Mine. She re-rolls the toothpaste from the bottom up and starts Disgusted, Clara reaches for the Kleenex box, only to Seeing the roll, she sighs as she takes it out of the
NT. KITCHEN	Phil, pen in hand, is focused again on his papers as
PHIL	What?
OLLIE	Breakfast? Oh. Yeah, sorry. Your Dad's a boob today. What's it gonna be? Ollie peers down the hallway to see if there's any sign
OLLIE	How about... some Captain Crunch? Phil gets an idea and writes zickly.
OL	Captain Crunch?The cereal?
PHIL	Uh... yeah. Sure. Phil grabs the Captain Crunch cereal box out
CLARA	Ah ah ah... what's that Ollie? You had a bowl yesterday.
IE	But Dad already said yeah sure. Clara glances at Phil. said it. I said it Yeah, sure! You know it's only one bowl A week.
PHIL	One bowl a day a week. Clara, eyebrows raised, eyes the Captain Crunch already
PHIL (CONT'D)	This is not for you today! Yeah right. Worth a try.
CLARA	Did you get his lunch together?
PHIL	Oh. Whoops. You just get his breakfast and I'll do it. As Phil takes out some Special K and pours milk for Ollie Hey Jane? I'm getting a late start but I'll be there as soon as I can.
PHIL	Sorry I dropped the ball. It's this Quarterly Report to Mr. Rivers today. You know how he freaks me out with all of his mixed animal metaphors that I don't
CLARA	Ollie, do you want a banana?
PHIL	Did you hear me?
CLARA	Uh huh. He freaks you out with his mixed animal metaphors that you don't understand. Banana Ollie? So I should probably get going. With the highway construction it takes forever to get downtown these days.
CLARA	OK. Have a good day. Phil kisses her on the cheek and Clara absently wipes it
CLL. -- (CONT ' D )	Sorry. Your mouthy was still ail milky.
PHIL	Sorry for the milky mouth. He heads out. With a sigh, Clara spots Phil's left his 1ï¿½1
CHAZ (O.S.)	Well, well! We're up bright and early, aren't we!
PHIL	Yes we are! ike you say to me every morning. Reaching the carport, Phil scoots between his car and
OW! OW! OW!	Dislodging himself, Phil sidesteps between the cars and Clara and JANE, another sharply dressed realtor in her
JANE	His name's Juan and he's some kind of Spanish, I think. He knows all these exclusive, underground places downtown. It's so exciting. And in bed... I never knew I could still get my leg back that far.
CLARA	Too much information, Jane. The divorce was the best thing that ever happened to me. Seriously. You know that great nervous feeling in your stomach? Where you don't know what's going to happen next? On her way down the hall, Clara spots a mark up ahead on With Larry, I lost that. Everything had just become routine, you know? Boring. Jane's words hit Clara close to home. Passing on through
JANE (CONT'D)	But now, all of a sudden I'm alive again!
CLARA	Good for you, Jane. Clara takes out her frustration on the ridge, kicki
CLARA (CONT'D)	Good for you.
T. FRONT HALLWAY - A LITTLE L	Clara and Jane sit on the floor, together
JANE	There's this g---eat restaurant downtown we went to the ot__ar night that you guys would love. _"st amazing view of the city. You guys should check it out on your next date night.
CLARA	Yeah, well, maybe. We don't really have those that much anymore.
JANE	't have date nights:
CLARA	You know, we're pretty tired all the time between work and Ollie. And some of the shows on TV these days are really great. Ah. I see. They staple in silence for a second. Jane and Clara look
CLAM	I know that's really lame.
JANE	So it's Phil? No, it's not Phil. It's the both of us. I don't know. It just... happened.
JANE	So why don't you change it? All you have to do is stir things up and have one great, sexy, exciting night again.
CLARA	I guess. Maybe.
JANE	Not maybe. Tonight.
CLARA	Nah. Tonight's no good.
JANE	Why not? Seriously think about it. What's really gonna be more important tonight than that? Clara takes this in. Jane's right.
PHIL	I'm sorry I'm late. The construction on the highways is insane these days!
MR. RIVERS	Don't worry about it, Phil. It's fine. Catch your breath. George gives Mr. Rivers an ornate, pal-sy handshake, then
MR. RIVERS (CONT'D)	Uh, Phil. Listen, before we start... I've been thinking... this next quarter we need to venture into open tundra. Start really ripping the meat.
PHIL	Uh. OK. You mean... take the fund in a more high risk direction?
MR.	Yeah. That's wha: I - -aid. Sure. OK, fine. I can work up some higher risk options and come back tomorrow. OK. The thing is Phil, tomorrow I want George to give me his thoughts on where we need to be hunting too.
PHIL	Oh.
MR. RIVERS	s nothing personal. So let me get this straight. You're telling me that tomorrow I'm going to have to interview for the job I already have? Against George?
MR. RIVERS	I wouldn't put it like that. I Just need our pack leader to be more like... like a momma kangaroo. Ya get me?
PHIL	Kinda. Actually, no. Not really at all.
MR. RIVERS	The blind baby kangaroo opens its mouth and knows its momma's teat is just always there, ready to suckle. But at the same time, momma kangaroo's still a wild, dangerous creature.
PHIL	Sorry. Still not totally getting you.
MR. RIVERS	I've had a wife and a family. Three of them. It's hard to stay the fastest cheetah when you need to mind the pack, Phil. George lives in the city, doesn't have a family to worry about. He can rip the meat.
PHIL	Listen, Mr. Rivers. I don't need to... I was ripping big bloody hunks of meat and eating them like tartare when George was still... in the jungle! What does that mean?
PHIL	I can't be demoted, Mr. Rivers. I just can't.
MR. RIVERS	Listen, nothing's set. It's just I gotta say that lately your leadership on this has felt a little... well... tame. That's all you needed to say, Mr. Rivers! I'll see you tomorrow. Determined, Phil marches out of Mr. River's office.
SCHOOL	Clara talks on her cellphone as she picks up Ollie from
CLARA	So it's OK if we drop him off at 7? Our reservation's at 7:45. She passes another MOTHER desperately searching for a Without breaking stride, Clara reaches into her purse and Thanks Mom. I really appreciate it. Mrs. Foster? Clara turns to see Ollie's teacher, the tight buttoned
CLARA	Oh, that's Ollie's teacher. I'll see you later. Clara hangs up her phone and greets Mrs. Cardigan with a
CLARA (CONT'D)	I've been meaning to tell you that you can just call me Clara, Mrs. Cardigan.
MRS. CARDIGAN	I'd prefer Mrs. Foster. Boundaries matter.
MRS. CARDIGAN	Can we speak a moment? Alone?
CLARA	Sure, sure. Ollie, go to the car. As Ollie does, Clara turns back to Mrs. Cardigan.
CLARA (CONT'D)	Is everything OK?
MRS. CARDIGAN	Well, I'm afraid not. Oliver's been antagonizing the girls in the class a great deal lately. Especially Jenny Diggs.
CLARA	Really? Oh no. Why do you think that's happening?
MRS. CARDIGAN	I'm going to leave that to you and your nd to figure out. But beyond that, ,i: overall attitude these days is just... sub par. E
MRS. CARDIGAN (CONT'D)	His penmanship is sloppy. He lacks motivation and tries to just "get by" o assignments. You know, this is a very competitive school, Mrs. Foster. In my opinion, maybe you should consider whether this is really the right environment for him.
CLARA	Uh... wow. OK. Mrs. Cardigan starts away. Clara climbs into the car,
CLARA (CONT'D)	Wow. What a bitch.
OLLIE	Did you just call Mrs. Cardigan a bitch?
CLARA	No.
OL LIE	Yeah you did.
CLARA	I didn't. I really didn't. Clara quickly pulls out. Phil SQUEEZES out of his drivers seat with folders full
PHIL	Unbelievable!
PHIL	Hey buddy. Finally moving out? I gotta tell you it's about time. I'm going to Nana's tonight.
PHIL	On a school night? Why? Mom says you guys are going out.
PHIL	Tonight? What? No. Clara?
PHIL	Clara? Cl- He stops in the doorway as he spots her. Made up in an
PHIL (CONT'D)	Wow. Wow. Clara tns and smiles. I thought I could take you out to celebrate you finally getting that report in. A romantic dinner downtown like the old days, and teen... Ollie's going to stay at Mom's so we have the house all to ourselves. All night.
PHIL	Wow... It sounds... great.
CLARA	Great! She turns back and continues getting ready.
PHIL	It's just... is there any chance we coul take a rain check? A "rain check"?
PHIL	Yeah. Unfortunately I really need to do a bit of work tonight. E
CLARA	I thought all the cramming was for this report today. Did something go wrong? Uh, no. Nothing like that. I just decided I could play with it a little more. Make it a little better. Clara takes him in a moment.
CLARA	Oh. OK. Controlling herself, Clara starts putting her jewelry
PHIL	Listen, I'm sorry...
CLARA	You don't need to apologize, Phil.
PHIL	Listen, if I had more warning-
E C	Then something else would have come up. You know it. That's the thing, Phil. We used to do things on the spur of the moment all the time. Even after Ollie was born. Now we never do anything together. They stare at each other, then Phil breaks
PHIL	Listen... any other night.
CLARA	OK. Maybe another time. Let me just get out of this and call my Mom then. As Clara heads into the closet, Phil looks after her,
PHIL	That dress really wasn't playing fair, Clara. With a smile, Clara watches Phil tie his tie.
PHIL (CONT'D)	Well get a move on, girl! She zips her dress back up.
RUTH	Hey sweeties. Phil.
PHIL	Ruth.
RUTH	Nana rented us a special treat tonight before bed, Ollie! The Wizard of Oz!
PHIL,	Wow. Wizard of Oz. Don't you think that's a little scary for a 5 year old?
RUTH	No, Phil, I don't.
PHIL	OK... not so sure about that. Clara? What do you think?
RUTH	Yeah, Clara. What do you think?
CLARA	I'm sorry, Phil. I just felt like she's doing us a favor tonight.
PHIL	fine. Fine. oust as they climb into the car, Clara stops.
CLARA	You know, I should pee before we go. OK. Sure. As Clara runs back to Ruth's house, Phil plops down in
PHIL (CONT'D)	I'll just wait in the car as you go back E inside to pee. Again. Phil turns on the air conditioner and adjusts the vents.
PHIL	You gotta almost feel sorry for Mayor Diggs. Tries to widen all the highways to get reelected, but all everyone's going to remember when it's time to vote is all this mess.
CLARA	You're hot?
PHIL	Yeah. That's why I turned on the air. Clara shuts the passenger side vents which causes AIR to You know, Mrs. Cardigan told me today that Ollie's been antagonizing his daughter.
PHIL	Antagonizing? How does a five year old "antagonize?" I'm sure she wouldn't have mentioned it if it wasn't "the Mayor's daughter."
CL	She also went on that Ollie's penmanship's sloppy and he's not motivated enough.
PHIL	Got all my best traits, huh? He looks over to see that Clara looks out of the wiF n,,
PHIL (CONT'D)	I think he's fine.
CLARA	She actually had the gall to suggest we should think about sending him somewhere else.
PHIL	Maybe she's right if the school has that kind of attitude. Clara's about to object bit stops herself and takes a
CL RA	You know what? All we ever end up talking about is Ollie or work. Let's just focus on us tonight. Great. I'm all for tha Beat. They sit in silence in the traffic.
CLARA	So what are you thinking about?
PHIL	Right now? Traffic.
CLARA	Oh. Well, I heard this unbelievable story from Jane today.
PHIL	Yeah?
CLARA	She has this old classmate who went into labor with her second child the other day. She's totally healthy and everything's normal with the pregnancy. So she goes into labor and walks into the emergency room, and the second the nurses and attendants see her come in, they go
PHIL	What's AMA?
CLARA	Advanced Maternal Age! No! You've got to be joking me!
CLARA	kid you not!
PHIL	That's unbelievable!
CLARA	I know. Beat. Clara looks out the window.
CLARA (CONT'D)	The funny thing is she's my age, actually. Suddenly, Phil's smile fades as he realizes the possible
PHIL	Huh.
E	Clara picks up on his change and figures out what he's
PHIL (CONIT'B)	I thought you were cold.
CLARA	I was, but then you turned it down and I got hot.
PHIL	But I turned it down because... you see when you open and close your vents it makes my... never mind. Phil reaches over and turns up the air again. Tapping
CL AAA	What are you doing?
PHIL	I'm just gonna take a shortcut.
CLARA	Phil, please don't. You think they're shortcuts but they always take longer. And we're already-
PHIL	Clara, please just trust me, OK They zoom ahead for a moment in silence. Frustrated,
PHIL	I promise you it wouldn't have been any faster. I promise! OK, Phil. Will you just tell them we're here? I'm gonna go pee.
PHIL	Now?
CLARA	What?
PHIL	Nothing. As Clara hurries off, Phil, shaking his head, makes his
SUPERMODEL HOSTESS	Good evening. Welcome to the Signature Room.
PHIL	Thanks. The name is Foster.
SUPERMODEL HOSTESS	Foster... Oh, I'm sorry. We just had give away your table.
PHIL	You gave away our table? We're just ten minutes late! Actually, you're 11 minutes late. OK. But don't you guys have, like, some kind of grace period or something?
SUPERMODEL HOSTESS	have an eight minute grace period.
PHIL	You have an eight minute grace period? How did you come up with an eight minute grace period? I just work here,
PHIL	So what if someone's 9 minutes late?
SUPERMODEL HOSTESS	We're allowed to give a two minute grace on the grace.
PHIL	OK. Which adds up to ten minutes! We're 11 minutes late. That's just one minute later than the grace on the grace.
SUPERMODEL HOSTESS	I'm sorry sir, but management specifically said no grace on the grace on the grace. After ten minutes, we send a host around calling your name and if there's no answer, we give the table away. Sorry.
PHIL	So how long's the wait for another table?
SUPERMODEL HOSTESS	Well, let's see... Phil looks on as the Supermodel Hostess runs her finger
PHIL	Oh boy.
SLICK LOOKING MAN	We've gotta leave now. Whoops. Sorry.
CLARA	It's OK. The Nervous Woman quickly leaves the bathroom with the
CLARA	How lc= -until they seat us?
PHIL	Two hours. They gave away our reservation. Peanut?
CLARA	What?!? Did you tell them that we hit traffic?
PHIL	They wouldn't care, Clara. If they call your name at the bar and you don't answer, they give your table away. So how about a nut? A YOUNG HOST (not the Hostess) mills around the bar.
GALE PARTY?	Clara sighs, frustrated.
CLARA	I mean, did you try something like telling her it was our anniversary, or my birthday, or slipping her some money-
PHIL	Oh, I see. Lying and graft were the answer! Clara shakes her head, then notices the YOUNG HOST
PHIL	I'm sure if you had been there instead of peeing again you would have done it better.
PHIL	You're not even listening to me, are you?
CLARA	Yeah I am. You're sure if I had been there instead of peeing again I would have done it better. Clara, Just because you can repeat the words I say doesn't mean you're-
CLARA	Sorry! We're right here!
PHIL	Wait. What are you doing?
CLARA	Shhh! The Young Host approaches.
YOUNG HOST	Gale party of three?
CLARA	The third's running a little going to start without them.
YOUNG HOST	eat. Follow me. Phil shoots Clara a look, but she ignores it. He falls
YOUNG HOST	Enjoy your dinner. The Young, Host leaves.
CLARA	See? Was that so hard to do, Phil? bad to be the Gales, eh? Clara opens her menu as looks nervously around the
CLARA (CONT'B)	Look Phil! It's white truffle season! I'm totally doing it!
PHIL	We can't do this, Clara.
CLARA	I'm taking you out.
PHIL	Not the truffles. This is stealing. Stealing? You're kidding, right.
PHIL	We're not the Gales.
CL ARA	So? You said yourself - if you don't answer at the bar they give your table away.
PHIL	Well, what if they show up now?
N CLAR 2	u get spanked'
PHIL	I'm serious! I don't know. What if they do, Phil? Clara picks up her menu and reads, shaking her head.
PHIL	What?
CLARA	It's just... I don't know. You used to be the one who would think up stuff like this all the time. This hits Phil. He takes in his wife reading the menu
PHIL	You know what? You're absolutely right. Clara lowers her menu and they look at each other for
PHIL (CONT'D)	I'm sorry, Mrs. Gale. It's OK, Mr. Gale. And might I add you look very handsome tonight?
PHIL	You're not looking too shabby yours Mrs. Gale.
GRUFF VOICE (O.S.)	Mr. Gale? They turn, surprised, to see TWO BURLY MEN in suits at
OLDER BURLY MAN	We need to have a word with you both.
CLARA	What's this about?
OLDER BURLY MAN	k you know what this is about. you could please come with us.
PHIL N	Why can't we talk here? u
OLDER BURLY 'MAN	I think it would save everyone a lot of embarrassment. Please... The Younger Burly Man comes behind Clara's chair to pull
WAITER	Can I help you? OLDER s _ ï¿½'LY MAN Nah. We're fine Â® Walking to the rear service elevator, the Older Burly Man
PHIL	Whoa. Wait a minute. Where are we going?
OLDER BURLY MAN	Get in, please. The Younger Burly Man coming up behind them crowds them
CLARA	Hey! Jesus! The elevator doors shut and the older Burly Man pushes
PHIL	Listen, this is all getting out of hand, OK? I admit we maybe did something a teeny bit wrong, but- Suddenly, they grab Phil and Clara, putting HANDKERCHIEFS
E CLOSEUP ON PHIL'S NOSE	An AMMONIA STICK waves back and forth under Phil's nose
PHIL	Whoa. What the hell is this? Tied in the chair next to him, Clara jumps as the Older Phil?!? What's going on?
PHIL	I don't know. A VOICE speaks from a speakerphone on the table
SPEAKERPHONE	The chloroform may make you feel dizzy for a few moments, but it will go away.
U	Phil takes in what's going on, freaked.
PHIL	Listen... you can just have all our money, OK? Whatever's there, it's yours. We're not looking to cause problems or put up any kind fight. We'll just walk away and not report anything, OK? All we want is for you to let us go unharmed.
SPEAKERPHONE	We need to discuss your little stunt tonight first, Mr. and Mrs. "Gale." Or should we say... what is it Harry? HARRY, the Younger Burly Man reads Phil and Clara's IDs,
HARRY	Phil and Clara Foster. That's what this is abo
SPEAKERPHONE	else would it be about, Mr. Foster Wait. `'This a joke, right? Some funny little bald guy's gonna jump out and scare us and say, "Gotcha!" or somethi OK, where is he? Where's that guy?
SPEAKERPHONE	You think this is a joke? Phil looks at the faces of the two thugs. No one's No. Are you insane?!? You don't drug people and tie them up for that! This i I just- I hope you know this is gonna go way beyond a shitty review in Za I'm seriously pissed off!
SPEAKERPHONE	Yes. Well, I'm a little upset as well, Mr. Foster. And confused. It would help me to know why a couple like the two of you would try to pull something like this. Phil's now getting really annoyed.
PHIL	You must be kidding! Like a million people don't do it every single night of the week! This is unbelievable! I'm just in shock here! Harry and Frank look at each other, puzzled.
SPEAKERPHONE	I enjoy your humor, Mr. Foster. Now why don't you start by telling me how you got into the Rainbow to set it uD-
PHIL	"Into the Rainbow?" What the hell's that? Restaurant code?
SPEAKERPHONE	-and then you can tell me where the photos are that you arranged to bring tonight.
PHIL	Photos? Clara figures out what's happened.
CLARA	Wait a minute. I think there's been a really big mistake here. We're not the Gales.
SPEAKERPHONE	know you're not the Gales.
PHIL	They know we're not the Gales. Don't you get it!
CLARA	No, Phil. I think they think we're actually "the Gales" who made the reservation tonight. Ohhhhhh. Oh. No. She's right. We're not those Gales. You've got the wrong people. Really.
SPEAKERPHONE	Then why were you two at the Gales' table, Mr. Foster?
PHIL	OK, listen, what happened is we lost our reservation and when the host came around yelling the Gales' name and no one answered, my wife said that we were them. I swear on my life to you that's what happened.
SPEAKEFP IC	You're saying you just took someone else's reservation you didn't know? That's what you want me to believe?
PHIL	I know that seems really weird. Listen, I agree, that's what I said to her.
FRANK	One problem with your story. When I came over to the table - and you guys were all alone - you were still calling each other Gale.
PHIL	That was just... we were... no, you don't understand...
SPEAKERPHONE	We'll need to move things along, Frank.
PHIL	Wait a minute. What's going on?
CLAW	I don't t don't like this. Clicking the loaded gun, Frank and Harry both come toward
SPEAKERPHONE	If in ten seconds you don't tell us where the photos are, you lose a knee, Mr. Foster. Ten more seconds, you lose another. Then we go to your wife.
PHIL	Please! You can't do this! We're not lying!
SPEAKERPHONE	One... two... three... four... Frank clicks the loaded gun at Phil's knee.
PHIL	Oh Jesus. Don't do it!
SPEAKERPHONE	Five... six... seven... eight...
PHIL	Jesus! Everyone looks over. Phil's surprised.
CLARA (CONT'D)	But we can't just tell you where they are. We have to take you to them.
FRANK	You drive with her in front. So what's your plan here? I don't have a plan Phil. You don't have a plan? No. I was just trying to keep our knees for the time being. Well, if we end up in that car with them we're as good as dead.
FRANK	Quiet! Well, any time you want to help... What's that supposed to mean?
