CHARACTER	DIALOGUE
DEAD	George A. Romero We see the face of a young woman. She is asleep. It is very quiet at first, as credits appear. The woman's face begins to twitch, as though she is having a bad dream. She moans slightly and her expression grows more desperate. can discern what sounds like a busy office area. It is actually a frantic television studio with the hum of panic in a national emergency.
The woman's moans get louder and more desperate as the	background sounds reach full volume and the credits stop. The woman sits up, snapping awake. Francine, twenty three years old and very attractive, although she is gritty with dirt. Her hair is hanging, dishevelled and sweaty. Her jeans and blouse have been worn for several days. several hours, covered by an old overcoat.
The girl tries to clear her head as the young man moves on to	where others sleep on the floor. He wakes them up one at a time. We begin to hear voices over the busy hum of the studio. They have an electronic tinniness, as broadcast over a monitor. Fran looks about. She is still shaken from her dream. Everybody looks dishevelled and exhausted. Technicians man monitors, and we see people on the little screens, arguing emotionally. DIFFERENCE DOES IT MAKE, WHAT'S MAKING IT HAPPEN. WE'VE GOTTA OPERATE ON WHAT WE DO KNOW! organise the stacks of bulletins as they arrive. Others trip over cables and generally get in each other's way. floor. He is one of the ones Tony awakened. cup. She is next in line for the overcoat and a few hours sleep. Fran takes the coffee and struggles to her feet. A BUNCH OF 'EM FLEW THE COOP ALREADY. I DON'T KNOW HOW MUCH LONGER WE'LL BE ABLE TO STAY ON AIR. at the end of their ropes. WATCH CAMERA TWO...WHO THE HELL'S ON CAMERA TWO, A BLIND MAN... WATCH THE FRAME...WATCH THE FRAME... ROLL THE RESCUE STATIONS AGAIN. STATIONS HAVE BEEN KNOCKED OUT. SO GET ME A NEW LIST. SURE, I'LL PULL IT OUTA MY ASS. the madness which surrounds her. She realises the hopelessness of the situation as she zeroes in on the televised conversation. BELIEVE... LIFE? LIFE AND ATTACKING THE LIVING? is being shot. ALL WE GET IS WHAT YOU PEOPLE TELL US. AND IT'S HARD ENOUGH TO BELIEVE... COMING IN HERE AND TELLING US WE HAVE TO FORGET ALL HUMAN DIGNITY AND... BERMAN...YOU CAN FORGET PITCHING AN AUDIENCE THE MORAL BULL SHIT THEY WANT TO HEAR! CODE OF BEHAVIOUR, AND THERE'S A LOT OF US WHO AREN'T READY FOR THAT DOCTOR FOSTER... Foster is flustered and frustrated. The stage hands and cameramen are all screaming at him, swearing and ridiculing. We notice Police guards, armed, at the studio doors. They control the traffic in and out of the big room. still reigns. CHARLIE'S RECEIVING ON THE EMERGENCIES...
Fran pulls herself away from the monitors as the argument rages	on screen. harassed typist who holds the receiver of an emergency radio unit under his chin... SAY AGAIN...CAN'T HEAR YOU... notes as he listens on the receiver, and he speaks to the woman. I'M TRYIN' TO FIND OUT AT LEAST ABOUT THE IMMEDIATE AREA. WE'VE HAD OLD INFORMATION ON THE AIR FOR THE LAST TWELVE HOURS. PEOPLE TO INOPERATIVE...
Charlie: (into receiver)	SAY AGAIN, NEW HOPE... on the receiver, he speaks to the woman again. AS OF NOW. SKIP AND DUSTY ARE ON THE RADIO, TOO. GOOD LUCK. I'LL HAVE THE NEW ONES READY AS SOON AS I CAN. CLOSED DOWN. I'M GONNA KILL THE OLD LIST. her. A young man rushing through with copy intercedes. badge is missing. MISSING. SHE'S ALRIGHT. LET HER THROUGH.
The young man and Fan move down a crowded hall and into a small	camera room. The foot traffic is solid. They talk as they walk. OF DOORS...YOU AVOID A LOT OF HASSLES IF YOU GOT A BADGE...ANY KIND OF BADGE... machine which rolls out a list of rescue stations. The list is superimposed over the live broadcast as it goes out.
On the monitors, we see the rescue stations blink off over shots	of the two men who still argue on the air. THESE ARE DEAD CORPSES. ANY UN-BURIED HUMAN RE-ACTIVATE. AND IT'S PRECISELY BECAUSE OF INCITEMENT BY IRRESPONSIBLE PUBLIC FIGURES LIKE YOURSELF THAT THIS SITUATION IS BEING DEALT WITH IRRESPONSIBLY BY THE PUBLIC AT LARGE! Doctor Foster tries to out-scream the cries... FOR THE LAST THREE WEEKS...WHAT DOES IT TAKE... WHAT DOES IT TAKE TO MAKE PEOPLE SEE?
Fran moves into the large studio area where the broadcasters	argue. The commotion is maddening. Fran stares for a moment. THIS SITUATION IS CONTROLLABLE. PEOPLE MUST COME TO GRIPS WITH THIS CONCEPT. IT'S EXTREMELY DIFFICULT...WITH FRIENDS... WITH FAMILY...BUT A DEAD BODY MUST BE DE- OR SEVERING THE BRAIN FROM THE REST OF THE BODY. TOO LATE...THEY ARE MULTIPLYING TOO RAPIDLY...
Fran moves through the crowded room of emotional people and	finally reaches another emergency radio installation. Skip and Dusty are trying to listen to their receivers. They jot notes. YOU KNOW, I THINK FOSTER'S RIGHT. I THINK WE'RE LOSIN' THIS WAR. WE'RE BLOWIN' IT OURSELVES. off toward a large teleprompter typing machine. DOCTOR, AND I, FOR ONE, DON'T BLAME THEM. BECOMES ONE OF THEM! IT GETS UP AND KILLS! THE PEOPLE IT KILLS GET UP AND KILL!
Handing the list of active rescue stations to the teleprompter	typist, Fran rushes back toward the control room.
Around the monitor consoles, the commotion has been made even	more frantic by an angered Dan Givens, obviously one of the station managers. OUT TO STATIONS THAT HAVE CLOSED DOWN? MINUTE PEOPLE WON'T WATCH US. THEY'LL TUNE OUT. WE'RE ON THE AIR. of the technicians, having overheard Givens, gets up from the control panel and starts to walk away. GET ON THAT CONSOLE...LUCAS...WE'RE ON THE AIR!
