CHARACTER	DIALOGUE
BUS H	Just a boy, that's all. 7 Bush rips down an old faded sign at the road and posts a 7 The Model-T comes to a shaky stop. A MAN climbs out, sees
HORTON	Mornin', sir.
BUSH	Hard life if you can't read..
HORTON	Pardon? I'm uh, Reverend Gus Horton, sir, how you doing? Bush stops his swing and turns and stares coldly at Horton.
BUSH	
HORTON	Uh, well, Mr. Wiley Starke has passed on, sir. His funeral is tomorrow and I thought you might want to know since.. What got him?
HORTON	Just got old, sir.
BUSH	Yeah, well.. Bush returns to chopping wood. Feeling awkward, Horton hesitates, starts for his car, stops.
HORTON	Mr. Starke told me that you and him ran away from home when you were 6 years old. Is that true?
BUSH	I talked him into it. Bush doesn't turn, just keeps chopping.
HORTON	Well.. anyway.. I.. alright.. Horton shrugs, get in his car, and leaves.
BUSH	Well hell.. Mule sees Bush and grunts anxiously as he rises. Bush tries to think through the fever. He stumbles back to
BUSH	Always thought you'd go first.. White as cotton, Bush stares into the lamp that is running Back from the brink of death, Bush emerges into the blinding
BUSH	Ahh, don't look so disappointed.
BUSH	You better not. Mule looks back, sees an apple in Bush's hand, and stops.
BUSH	And coffee when we get there. Mule comes to a wearied stop, breathing hard. Bush climbs off
HORTON	Buddy? But as he turns he sees Bush silently looking around.
HORTON	Oh! Hello.. Horton comes to Bush but Bush ignores him and keeps
HORTON	What can I do for you, sir? Suddenly BUDDY and KATHRYN ROBINSON (20's) enter from the Bush is transfixed by the loving moment.
BUSH	I can wait. Buddy and Kathryn see Horton and double-take Bush. Buddy nods
HORTON	It's alright, have a seat. Bush sits down uneasily in a pew. Horton sits down in the pew
HORTON	What's on your mind, sir?
BUSH	Bout time for me to get low.
HORTON	Get what?
BUSH	Down to business Bush reaches into his overalls and puts a balled-up wad of
BUSH	Need a funeral. Horton looks up from the money.
HORTON	For who?
BUSH	Me. Buddy peers around from the vestibule, listening, curious as
HORTON	For you? You want to buy a funeral for you?
BUSH	Am I not talking right?
HORTON	No, yes, I'm sorry. Are you sick sir?
BUSH	Everybody dies.
HORTON	True, but..
BUSH	I don't take care of my bones it won't get done, will it?
HORTON	All right, I see. Well the church can help you get your affairs in order, arrange a service.. Horton glances at the strange wad of money again.
BUSH	What would you say?
HORTON	About what?
BUS H	Me.
HORTON	A eulogy? I.. don't know. What do you want me to say?
BUSH	Say what you'd say right now to my face.
HORTON	Well. I uh, I don't know much about you, Mr. Bush. I mean, I've heard stories but..
BUSH	What stories? Bush leans in and stares into Horton. It feels like Buddy peeks in again, this time Kathryn peeks too.
HORTON	Just stories.. .you know, people talking.
BUSH	What kind of stories? Say one.
HORTON	Sir.. my mother used to say that gossip is the devil's radio.. .not that she didn't play that radio at full volume now and then, bless her heart, but.. .what matters when you come to the end of your life is that you're ready for the next one. Have you made peace with God, sir?
BUS H	I paid. Horton has no idea what Bush means. He looks at the money,
HORTON	Well.. you can't buy forgiveness, Mr. Bush. It's free. But you do have to ask for it.
BUSH	Nothing in this world is free, preacher. Bush abruptly grabs his money and starts out. His hand bangs Buddy stares wild-eyed at the big wad of money then drops Bush storms past Buddy, Kathryn and the baby like a hot wind.
HORTON	That was, uh, different.
KATHRYN	I heard such awful things about him when I was a kid.
HORTON	My mother probably told you some of them. Kathryn goes back into the church with Horton who is cooing Bush is holding a big tin cup of coffee for Mule who is Tom (the kid who threw the rock) comes from behind the diner Bush looks up and stares at him.
BONNIE	What are you doing, son? Now Tom is scared to death that Bush is going to tell on him.
BONNIE	Empty those cans in your daddy's truck and get back in here. Now. Finally Bush drops his gaze and lets Tom off the hook.
GARY	Look at that. A mule drinking coffee!
