CHARACTER	DIALOGUE
VOICE ON PA SYSTEM	Thank you so much for coming today-- A man in a BLUE BLAZER walks up to David.
BLUE BLAZER	Congressman Norris-? Now REVEAL that we're Â±fl: the entry hall of the Admin Building
BLUE-BLAZER	Fred O'Malley with the DNC. I've never seen a crowd this big turn out so early in the cycle. CHARLIE TRAYNOR, 36, arrives--.
CHARLIE	Just wait 'till you see how they respond to him.. David pops a cherry lozenge into his mouth and straightens
DAVID	Don't build me up like that, Charlie. He'll be disappointed.
DAVID	Hi there. I'm David Norris. And I'm running for the US Senate. The crowd goes wild. --David finishes a speech at the FDNY Academy's graduation. --David shakes the hands of workers entering a .Con Edison --David walks through a suburban mall happily shaking hands He glances at the summary page on the top. Glances down the Karen Woods, founder. Husband: Bob.
DAVID (CONT'D)	Kids: Samantha, painting, and Ricky, Little League. John Pascal. Wife: Anna. St. John's grad. Two year old: Loyita... He stops. Knows this cold. His finger runs down to a Abagail "Abby" Best, Stuart Broxterman, Chapel Davis, Milan Sabovic, Jim Vargas... His ability to retain this sort of information is stunning. The silence back...it's deafening.
CHARLIE	What the hell? What happened to "I'm going to have softie tea, rest my voice, and go to bed early?" You have Diane Sawyer tomorrow and you have to be up at four AM for us to make it in time. David is holding ,a beer, in his left hand. With his free hand
DAVID	I had some tea. Come on, man. We're eight points up in the polls. I've gotta cut loose every once in a while and have a life. This provokes a quizzical look from Charlie. Fifteen having a life to him...
CHARLIE	Ten.
DAVID	What?
CHARLIE	Latest poll has you ten points up. A slow smile spreads across David's face.
BLACK SCREEN	The sound of a busy room. Then one voice, much louder:
CAMPAIGN AIDE.	County reporting: 8901 for Lynfield, 7233 for Norris. Better than I thought, I thought we'd get killed in Seneca. He turns to look at a large suite full of more than a dozen
CHARLIE	Eddie, call Boyd! Where the hell are the. Suffolk numbers? We've got to get the Suffolk numbers!
PUNDIT #1	Congressman Norris has a reputation for being very direct, even blunt, in his campaign speeches, which is great until you say too many things you wish you hadn't. Then you start to look like an amateur.
PUNDIT #2	That's bad for any candidate but it's fatal if you're running for Senate at the age of 33, your opponent keeps calling you an "impulsive kid," and you almost killed your entire political career five months ago with an act of immaturity that ended up on the front page of`.the New York Post. David winces slightly. This is excruciating. Just then
-CHARLIE	Why are you still watching CNN? They called this way too early. David doesn't share his friend's optimism.
AIDE	Suffolk County Numbers! Charlie and David emerge from the private room to listen. Lynfield: 415,120. Norris: Charlie's energy and optimism disappear instantly.
CHARLIE	I really thought we'd win Suffolk. A senior aide walks over.
SENIOR AIDE	Kings County just came in too.
A BRUTAL	He shows a piece of paper to Charlie and David. beat...
DAVID	Well, it's over. And it's going to be a blowout... David puts on a brave face. . .but this is the first moment
SENIOR AIDE	NBC has us up next. Charlie takes a clicker and turns the closest TV to NBC.
BRIAN WILLIAMS	Turning now to the New York Senate race, NBC is now calling the election for Roger'Lynfield. After a shockingly poor showing in both Suffolk county and in his home county, Kings, it now appears that David Norris will lose this election badly, perhaps by as much as 10 points.
RICHARDSON	This is a.bignight, gentleman. Is ever ything set? Harry nods. Richardson notices his eyes:
RICHARDSON	You look tired. You should take a vacation when we finish with this. You'll have earned it.
HARRY	I'm not sure the kind of tired I feel would be fixed by a vacation.
RICHARDSON	Sure it would. Everybody needs a vacation. Even us. I'm going to take a walk, figure out my speech.
Four-hundred campaign workers follow election news on big	
ASSISTANT MANAGER	Good evening, Congressman. You're in the Grand Ballroom if that's what you're looking for.
DAVID	Actually just looking for a place to be alone for a minute before I head in there.
ASSISTANT MANAGER	None of the banquet rooms on the third floor are in use tonight.
DAVID	Thank you.
WOMAN	Hi. I hope I didn't startle you.
DAVID	What are you doing in here?
WOMAN	Hiding from security.
DAVID	Oh... . What did you do?
WOMAN	Crashed a wedding. One floor up.
DAVID	It's almost midnight. They'just caught on now?
WOMAN	Ivana Trump finally realized I wasn't her niece. I think after the fifth; glass of champagne my Czech accent started slipping. spite of David's state that gets a grin.
DAVID	Are you for real?
WOMAN	Life is short.
DAVID	Hard to argue with that.
WOMAN	You're that guy running for Senate aren't you?
DAVID	I'm "that guy."
WOMAN	You winning?
DAVID	No.
WOMAN	Too bad. The other guy's a tool. Maybe I should have made that clearer in my ads.
WOMAN	Personally, I think mooning your friends at a college reunion is no big deal. And I don't think the Post should have printed the photo. David just shakes his head. He will never, ever live that
WOMAN	At least not full page. He can't help but crack up.
WOMAN	Listen, I've done it.
DAVID	You weren't running, for Senate at the time.
WOMAN	Do you still have a chance or is it over?
DAVID	He crushed me. She has beautiful eyes. And an exceptional gift for
WOMAN	You must ...I don't know what you must be feeling...
DAVID	Winning would feel better. But losing has its advantages.
WOMAN	Like what?
DAVID	The only time a politician is alone is when he's asleep.. .or in the bathroom. After eight years in politics that gets kind of hard to take. She tilts her head a little, gives him a curious look.
WOMAN	Watching you, you'd never know it. The way she looks at him, the way she says it, David knows
DAVID	Thank you...
WOMAN	Well, everything happens for a reason, right? Even losing. God, I'm really rollrng out the platitudes tonight, aren't I?
DAVID	It's the champagne. Brines out the Hallmark in people.
WOMAN	After it kills their Czech accents. She offers:him the bottle. He hesitates, then takes it.
DAVID	Why not? I have to think up some good platitudes for my speech. He takes a gulp of champagne.
WOMAN	Why the hell would you do that?
DAVID	Apparently, even if I hadn't been caught dropping my drawers in the middle of a senate campaign I would have lost the election anyway because I'm too blunt.
WOMAN	Says who?
DAVID	The TV pundits.
WOMAN	Fuck 'em. They just wish they had the balls to be candidates themselves. She hands him the champagne bottle again.
WOMAN	And they work for the Man anyway. You going to run again? Tonight's probably not the night to ask. No, it is. Look at me. You have to run again. Do-yo hear me? She's serious about this. Intense.
WOMAN	Otherwise the-country will be run by tools. like Lynwood.
DAVID	"Field." "Lynfield." A beat. She shrugs. Then they lean toward each other... and kiss. It turns more
DAVID	Holy shit. She seems just as surprised. They look at each other and Just then the bathroom door opens. It's Charlie. He sees
CHARLIE	David? I better go. She exits.
DAVID	Wait. The woman turns to face David. Suddenly two hotel guards
HOTEL SECURITY	There! They rush toward her.
WOMAN	Gotta go. Don't let the bastards grind you down. She spins and sprints away. The hotel guards chase her.
CHARLIE	What the hell was that?
DAVID	I'm really not sure. David has a huge grin on his face.
DAVID	But I think I'm ready to give my speech.
DAVID	I grew up in Red Hook and I don't want to shock anybody but I got in a few fist fights along the way. Laughter ripples through the crowd. We don't know enough yet
DAVID	And we used to have a saying when you got in a fight: "it's not whether or not you get knocked down -- because eventually everyone does back up." Don't worry, I'm not going to moon you. The audience explodes with laughter this time.
DAVID	But I am... But I am going to get backup. I wanted to come out here tonight and give you a victory speech, a speech I've dreamed of giving foremost of my life. But life doesn't always deal you the cards you want. The audience sobered now. Reflective.
DAVID	My life changed when I was ten years old. My entire world turned upside-down.' His audience,. knows exactly what he's talking about.
DAVID	And as I looked for something to -hang ;on to, something; to help me cope' with what had. happened the only thing that made sense to me was service. Finding a way to do something with my life that left this world a little better than I found it. The audience is moved. Tears begin to well up. People dab A black Mercedes pulls up on Madison Ave. Mr. Richardson,
RICHARDSON	He spills his coffee when he steps out of Starbucks. The moment he comes through the door.
HARRY	Got it.
RICHARDSON	Our models indicate between 7:00 and 7:05 am. Harry nods but he seems distant Richardson sees this.
RICHARD SON	You planned that vacation, right?
HARRY	Two weeks. Richardson claps him din-the shoulder and leaves. Harry
CNBC ANCHOR (V.0.)	RSR Capital announced yesterday that David Norris would become its Vice Chairman.
CNBC ANCHOR (V.0.)	Norris worked at Goldman Sachs for four years before running for Congress at the tender age of 25.
CNBC ANCHOR	He served four terms in the House-- The blackberry rings.
CNBC ANCHOR	--prior to his unsuccessful bid for Senate in last week's election. David rushes over and ?icks=up the blackberry. He has to
CNBC ANCHOR	RSR, one ofthe country's fastest- growing hedge funds is run by NO ris's former Goldman colleague and campaign chairman, Charles
'RAYNOR--	The blackberry rings again. It's very loud.
CNBC ANCHOR	. his . electrifying concession speech led commentators to-- Finally David finds the answer button as he mutes the TV.
DAVID	Hello? Tom Frankel from the Journal is calling you in five minutes. I just gave him this number.
DAVID	Give him 3227. I'm not used to this phone yet.
CHARLIE	Can't. He's going to ask you about joining the firm. My compliance guys say all firm business has to be done on the blackberry.
DAVID	Really?
CHARLIE	Sarbanes-Oxley. You voted for it, pal. In fact, you cosponsored it. .As David pays, he notices Harry sprinting for the bus.
DAVID	Sir, there's someone--
BUS DRIVER	There's another M1 right behind me.
HARRY	No... David sits next to her. And stares.
DAVID	No way... It's the woman from election night.', He leans around to try I think. we "ve met. You need a better line than that or I'll have to assume you're a pervert who likes to stare at girls' legs while-, they sleep.
DAVID	Your skirt was so short I couldn't help it.
WOMAN	Dress.
DAVID	Skirt, dress, same thing.
WOMAN	If you're a pervert, yeah. All that matters is they both show leg.
DAVID	So do shorts, dear.
WOMAN	Yeah, but there's that pesky piece of fabric right here that interferes with your fantasy life. She shuts her eyes and leans against the window.
WOMAN	Wake me when you have a good come back to that.
DAVID	I have one but, unlike you, I wouldn't say it in public.
WOMAN	Pussy. David laughs. Can not believe this woman. In a good way.
DAVID	Hello...? Hello? David looks at his. phone. The signal has gone to zero. The line cut.
WOMAN	That ringer get any-louder or do you pretty much have it maxed out?
DAVID	You're relentless.
WOMAN	I never sleep through the night. I catch up on the bus. You going to run again?
DAVID	I just started a new job, today. I saw your concession speech. I heard Bill Clinton called it the best political speech he's seen in 20 years. David looks back at her.
DAVID	Something got into me. He means her. They stare at each other.
DAVID	What's the deal with you and argyles?
WOMAN	What's the deal with you and boring shades of blue? David is wearing a Navy blue suit, blue shirt, and blue tie.
DAVID	At least my clothes match.
WOMAN	That's easy if you. restrict yourself to one color.
DAVID	The belt and shoes are black.
WOMAN	Variety is the spice of .life .
DAVID	There you` go with the platitudes again. I guess it wasn't the ch mpagne . His blackberry goes again. RING-RING.
DAVID	Hello? Hello? He shakes his head. It's dead again.
WOMAN	Your phone sucks. Don't guys like you get special phones that actually work in the middle of the biggest city in the country?
DAVID	Depends what the telecom lobby thinks of your voting record.
HARRY	Now.
DAVID	Oh, Jesus... I'm sorry.
HARRY	Shit! He's looking at a leather portfolio. We catch a glimpse
DAVID	I'll pay for the damage. He pulls out his wallet. There's $7 inside. She laughs.
WOMAN	Hope your new job pays better than your old one.
DAVID	Give me your number and I'll send you a check.
WOMAN	God, that is smooth. Spill coffee on me then ask for my number. She takes the coffee from his hands and casually takes a sip,
WOMAN	Just let me spill some on you and we'll be even. She thrusts the cup toward his tie. David parries.
DAVID	It's my first day at the office!
WOMAN	Tell your boss some crazy chick dumped coffee on you on the MI. It's New York; he'll understand. She thrusts the cup back at him-
DAVID	No! He grabs the cup with both his hands over hers. Come on. Just a little. They struggle with the cup. <,;:Both suppressing laughter.
DAVID	You're crazy. Actually crazy. The phone on David's lap'RINGS again. She snatches it with He's not here! She hangs up.
DAVID	Who was that? She shrugs. Sorry, pal. He lunges for his phone, but she
DAVID	What is this, third grade?
WOMAN	You forgot what that was like, didn't you? How fun it was... That stops him for a moment. Until the phone RINGS again.
WOMAN	Oh my God! How do you stand it? She drops the phone into the coffee.
WOMAN	There. We're even. He stares at her. Incredulous. They lock eyes. God knows
