CHARACTER	DIALOGUE
	card brag is a simple form of poker; you are dealt only three
	hope I am not interrupting. Comfortable, Edward?
	haven't slept for forty-eight hours, got a dozen broken ribs, can
	right, all right, don't think I wouldn't like to get rid of you;
	you think you're in the dark, I am in a black hole, blindfolded.
	these goods, they never seen daylight, moonlight, Israelite, Fanny-
	that's a bloody bargain if I ever heard one. Ten pounds you
	me misses, sorry sir, ladies first and all that.
	
	can run fast, talk fast, eat fast, and play cards fast, but he's
	reason he is called BACON is he spent so much of his youth in the
	are you talking about? I am bloody skinny, pal.
	course you are. All right, Ed.
	the Greek, always a pleasure. All right Tom, what you been eating?
	both join me in my orifice.
	much did you say it was, Tom?
	know how much it is, Nick.
	that does include the amp?
	know it doesn't include the amp.
	have you come as?
	stupid! That's the last time I am getting any more fruit off you
	you will order stuff that comes from Kat-Man-Fucking-Du don't be
	your fingers out of my soup!
	is called Soap because he likes to keep his hands clean of any
	He's a stroppy sod but he's got more balls than a golfer, only he
	you sure you can afford twenty-five?
	that depends on how you look at it. I can afford it as long as I
	this fat man, then?
	the fat man and myself, and it's time to make a call to Harry.
	got it all?
	hundred grand.
	see it's not easy to take a seat at this table; the money involved
	man who decides if you can play is this man Harry, or Hatchet Harry
	if you got it, you got it. Now, if you don't mind . . .
	the old bastard is not playing cards he's chasing a thousand debts
	and sleaze and antique shotguns are all deep and dear in Harry's
	this EDDY like, then?
	has a colleague, a monster of a man: Barry the Baptist.
	Baptist got his name from drowning people for Hatchet.
	he needs him, because he is good at making sure debts get settled
	been shaking the knees of a lot of good players. The boy has a
	right, all right, so we can say he is good.
	than good, he is a fucking liability.
	did he get a hundred grand?
	JD is his dad, and owns the whole property?
	mortgage, no debts; lock, stock, the sodding lot . . . don't worry,
	you can get this under control now.
	very nice Harry. What's it for?
	play innocent with me Bazza; spanking!
	a dog eat dog world, lads, and I got bigger teeth than you. think your man is trying to say something.
	the kitchen, under the floor . . .
	it, you idiot . . .
	were saying?
	in the karzi, pull the fishing wire under the seat. Jesus, for
	Dog! . . . I think you want to have a look at this!
	from me, Tom, Soap and yourself; a hundred grand to the
	still will, if you don't mind.
	a reasonable return should be in the region of one hundred and
	going on optimism.
	it's going on, it's still enough to send you on a cooking
	not funny Tom; you're fat and look as though you should be
	Who are you calling fat? What are all these fat jokes about?
	it's cheap like a budgie.
	nobody wants to live next door to the people that we live next to;
	do you mean?
	means they're thieving dogs.
	mean when they are not picking peanuts out of poop, they're ripping
	you prat, that's for me.
	many times do I have to explain this to you, Plank? You find a job doing and you will find your share improving . . . Now do you
CHRIS	long has he been in there, son?
CHRIS	twenty minutes.
CHRIS	he on his own?
CHRIS	carrying a bag.
CHRIS	have a look, shall we?
CHRIS	have a look under that one.
CHRIS	not him, Dad.
CHRIS	that one.
CHRIS	like a baby.
CHRIS	is one of those high-powered numbers, isn't it?
O'DRISCOLL	the fu-!
CHRIS	your language in front of my boy.
O'DRISCOLL	Christ!
CHRIS	includes blasphemy as well. Now tell me, John . . .
	you what, Chris?
MAN	say, hold on.
CHRIS	say shut it!
MAN	what?
CHRIS	said shut it!
O'DRISCOLL	Harry . . .
CHRIS	I say speak? And it's Mr Harry to you . . . Now don't disappoint me
O'DRISCOLL	have it for Mr Harry in a few days. I have been busy, and I am
CHRIS	have a look in his locker.
O'DRISCOLL	chance of you lifting this sunbed up is there?
CHRIS	all right.
CHRIS	not poor. Five hundred and sixty pounds and that's just in his
CHRIS	Next time you use language like that, boy, you'll wish you hadn't!
CHRTS	Dad.
CHRIS	well, put the rest of the stuff in that, son. You can go home in faded, you want to have paid.
	am going to the john.
	you telling us for? The only thing I care about is whether you get
	you're all heart.
	cooky, you want to make sure that man rests before he plays;
	right lads? How's things? How's it going, Soap? Cooking all right?
	gear is getting heavier you know, Charles. I got a suspicion we
	the hell is that?
	me a hand Charlie, I could break sweat at any second.
	why have we got this cage?
	for security.
	right, for security. So tell me, Charles, what's the point in
	because it's Willy and Willy lives here.
	Charlie, but you didn't know it was Willy, did you?
	Winston, it's me and Charlie can see it's me, so what's the
	problem is, Willy, that Charlie and yourself are not the quickest
	are you carrying, Willy?
	fertilizer.
	went out six hours ago to buy a money counter and you come back
	need fertilizer, Winston.
	also need a fucking money counter, William! We have to get the money
	do you mean?
	mean we grow copious amounts of ganja, and you don't look like your
	the hell are you doing here?
	what's up?
	let me guess, my foot in your arse? A game of cards and Hatchet
	be silly Dad, I wouldn't have anything to do with that.
	What, like guns that fire shot?
	you must be the brains then. That's right, guns that fire shot . .
	thanks very much. And there had better be something there for us.
	a fucking stately home, of course there'll be something there.
	what?
	antiques.
	What the fuck do we know about antiques? We rob post offices
	it looks old, it's worth money, simple. So stop fucking moaning and
	who's the Guv? Who we doing this for?
	doing it for me is all you need to know. You only know that
	see, one of those `on a need to know' basis things, like a James Bond
	remember who's giving you this job.
	hate these Southern shites.
	Northern monkeys.
	
	
	invitations, you know a pretty white piece of paper with your name
	we have got about a hundred thousand pretty pieces of paper with
	right, just you; the others can wait in Samoan Jo's next door.
	Jo's? Yon mean the pub? Hold on . . .
	on bollocks, no one but card players in here tonight sonny, and I
	Frazer, Phil, Don. This is a bit dramatic, isn't it? Is it right Ed. Apparently it's for security.
	would have brought my gloves if I had known.
	must be Eddy. JD's son.
	you must be Harry? Sorry, I didn't know your father.
	mind son, you just might meet him if you carry on like that.
	heard this place was rough.
	sort of a pub is this then?
JO	Samoan one. Anything else?
	that?
JO	cocktail, you asked for a cocktail.
	I asked you to give me a refreshing drink. I wasn't expecting a
JO	want a pint, go to the pub.
	thought this was a pub.
JO	a Samoan pub.
	whatever it is, could you get your man to turn the TV down?
JO	ask him if you like, but I would leave him to it if I was you.
	me, could you turn the TV down?
BREAKER	
	is the English-Brazil game, isn't it?
	is three card brag, gentlemen. That means that three threes is the
	sort of shirt is that then, Ed? 'Three hundred open.
	type of shirt that has buttons on the front and collars at the top,
	hundred and fifty open.
	
	hundred and fifty open.
	the only fella in London who wears shirts like that. Three
	Frazer, it's just I'm the only classy fella you have had the
	hundred open.
	hundred open.
	hundred. Like that, do ya, son?
	my knees stop knocking I'll live with it. Four hundred blind.
	ladies, this is cards. Men play cards, you want to talk soft you fold.
	thousand open.
	thousand blind.
	thousand open.
	end, eh? Fold.
	thousand blind.
	what?
	you going to play?
	right I am going to play. Three thousand, there.
	thousand to an open man, you know that.
	do you know how to play this game? The reason I put in half the
	Gary, we call each other Kenny, all right?
	right, Kenny.
	you pull that stocking down further, Kenny?
	just cost me fifty quid to have this done. you think I am going to ruin it for a couple of old bastards you're
	are you doing, Kenny?
	out where he keeps the money.
	you twat, does it look like these people have got any money? can't even afford new furniture. We've got the guns; now if you
	grand blind.
	thousand open.
	thousand open.
	fold.
	
	thought you said no staff, Bazza!
	get the guns?
	should see what they did to poor Gary.
	get back into the van!
	I'll speak to you later.
	Gary, if you can hear me, I think we better get you back in the
	thousand open.
	My Doctor would beat me to a heart attack if he knew what was going
	some cards there, boy? Thirty thousand. Back to you already Eddy?
	grand.
	grand.
	hundred grand.
	on fellas, I know . . .
(interrupts j	know you're not in, which means nobody cares what you know. Two
	is quite a raise, one hundred and fifty on my hundred.
	. . . and is there something else you want to say? EDDY
	will have to see both your cards if no one loans EDDY the money to
	will.
	will what?
	will loan you the money.
	think I would rather just turn them over.
	am not interested in what you would rather; I want to keep going. I also offering you the money, so we don't have to turn them over
	need two hundred and fifty grand.
	you need five hundred grand to see me.
	if I want to see you.
	you're going to have a problem carrying on, aintcha.
	can still fold.
	see ya.
	half a million?
	you are going to accept twenty quid.
	still got a sense of humour. That's not monkey nuts son; you can before I loan you this, I expect, if you lose of course, my money
	that it?
	was bluffing!
	see your fucking cards.
	knew he was bluffing, but somehow the worst card player round the
	know your friends are responsible for most of that cash, so I'll give
	doesn't look good.
	then explained the unfortunate position we were in. Harry was going
	I wish he would let me settle it on my own.
	kill him!
	fucking around, Tom, and think. What are we going to do?
	all the fuss about Harry? Why don't we just boycott the payment?
	me tell you about Hatchet Harry. Once there was this geezer called Robinson who worked for Harry. It was rumoured that he was on
	think of something, don't worry.
	the hell's that. It's only twelve.
	that cage, that's what it's there for.
	is it?
	open up.
	do you think?
	me!
	God's sake.
	that up, Charles.
	you, you clean it up.
	fellas, but that stupid cow!
	mind, could you please just sit down and stay out of the way.
	how much do you want?
	
	one and a half thousand. Pass those scales, Willie, and sort out
	odds are one hundred to one so all we need is five grand.
	would rather put my money on a three-legged rocking horse. The odds . . it won't win. So where is Ed with all the bright ideas?
	the bottom of a bottle and has been for two days; it's hit him hard.
	hit us all hard!
	but he has got to tell his Dad he is about to lose his bar.
	to this one then; you open a company called the Arse Tickler's
	how long do you have to wait 'till you see a return?
	no longer than four weeks.
	month? So, my friend, what fucking good is that, if we need it in six
	it's still a good idea.
	to this one . . .
	do you know these geezers well?
	enough. I have been buying gear off one of them for a couple of
	they like then?
	Nothing heavy, four public school guys. Soft as shite.
	you keep all the money'
	have heard some fucking stupid ideas in my time but yours makes
	ponce around in funny hippie clothes all day, talking bollocks.
	you're so fucking clever why don't you come up with a suggestion?
	am thinking, I am thinking.
	they can't be all stupid if they got a container load of cash
	one steel gate as you go in but they never lock it.
	do you mean, never? Well what have they got it for, then?
	must have been there fifty times, it's never been locked; they're not
	there no way they can get back to you?
	if they could they'd be too shit scared. They have got no muscle;
	be here any minute. I think you're making a mistake, Harry.
	do you know about Chris, eh? You put Big Chris on a job and he
	son, would you like a lolly?
	it? One of a pair, Holland and Holland. Here, you want to hold it? Soap are sitting in front of Ed who looks as though he is about to
	the flapping about? You told the old man yet? EDDY
	might think we smoke a lot and burn a bit of profit, but he can't
	guys, you've got to realise who this chap is. He's a fucking
	
	
	
	Daisy.
	know who it is. What's the problem?
	what do you want us to do about it?
	the fuckers.
	don't know how you've reached that conclusion.
	can't report they have had all their drugs and money nicked, can
	heavy are the fellas anyway?
	right, but for Christ's sake we're in the soup and this is the
	we hit them as soon as they come back. We'll be waiting and
	was that, armed? What do you mean, armed? Armed with what?
	bad breath, colourful language and a feather duster! . . . What do
	You never said anything about guns. A minute ago this was the job in the world, now it's turning in to a bad day in Bosnia . .
	Soap, stop being such a mincer. I thought about that and...
	we will just have to find out who's going to be carrying them.
	them. They could all be carrying them for what we know.
	just one of them is in charge of them going to the job. So I assume
	you assume, do ya? What do they say about assumption being the
	the mother of fuck-ups, stupid!
	excuse me, brother, mother or any other sucker, doesn't make any
	normal weed. This is some fucked-up skunk class A. I can't think
	sound very good to me.
	me, but it depends on what flicks your switch, and the light's
	it's all completely chicken soup.
	don't celebrate Christmas, Tom.
	mind that now. I also need some artillery, you know, a couple of
	hell, Tom! This is a bit heavy. This is London, not the Lebanon'
	think you're Nick the Greek.
	I don't have anything to do with weed, normally, but if it is
	your hair supposed to look like that, then?
	time we do a job like this we gonna want more money, or we are
	the others?
	are no others.
	stop fucking around. The others, the old ones?
	don't know what you mean.
	were two old guns there; where are they?
	in the cabinet there wasn't. There was a couple of old hammer-lock
	you just better un-sell 'em, sharpish.
	were . . .
	am not fucking interested.
	if I pick them up, will they stay in one piece? Where did you
	got contacts. Listen Tom, if you pointed them at me I'd shit myself
	look nice, I agree . . . but lacking in criminal credibility,
	hundred each.
	that, a pound for every year they have been around? I know
	are out, Tom; people like to have a bit mare range nowadays.
	I don't want to blow the arse out of this country, granted, but
	course you will look mean, Tom, you will look really scary.
	right, let's forget about them for the time being. What about your
	Breaker is standing by. You stand to make a lot of money, Tommy
	understand if this has come as a bit of a shock, but I'll tell you
	on.
	like your bar.
	
	want your bar.
	
	you want me to draw a picture?
	that boy doesn't know his arsehole from his ear-hole, or you
	and I care? Remember, you do have the luxurious advantage of
	you do have a reputation, so I'll choose my words carefully. But
	careful JD, you'll give Barry a heart-attack.
	nothing to worry about, it's going to be easy.
	is no such thing as easy in my experience and, if you think this
	that idiot doing next door? use your van. It's up some stairs this place, so we'll stick out
	
	it better bloody not be. Once he is firmly in place, he gets the
TOGETHER	
	tomorrow, eight o'clock we'll do it. Apparently these stags
	
	no messing around tonight. We leave eight a.m., OK?
	
	happening tomorrow morning. Get back here now.
	did you get those from, a museum?
	the Greek.
	much did you part with?
	hundred for the pair.
	I hope. I would feel safer with a chicken drumstick. They
	Tom, do they work?
	dunno, but they look nice. I rather like ' em.
	of the list of priorities, how nice they look.
	if you don't mind, back to a more important issue. We've only
	there something we should know about you, Soap?
	am not sure what's more worrying, the job or your past.
	the fuck are they going? To butcher a sheep? I thought this was a
	did they get those outfits from? Haven't we got some like that,
	not exactly like that.
	fucking jelly-heads, move it. You have been up for two hours, you
	can I help you?
	right, it's Plank. Is Willie there?
	I'm afraid he's not. He's out at the moment.
	perhaps you can help?
	perhaps I can't, Plank, if you know what I mean.
	could you just open the door so I could talk without shouting?
	can't help you, Plank.
	think you'll find it is in your interest.
	on. OK. Willie, it's Plank outside asking for you, he says it's in our
	don't care if it's King fucking Kong, he is not coming in here, not
	on: we are in business and correct me if I am wrong, but that is
	that's a walking accident that we can do without.
	do you think, Winston?
	this is the last time, and don't let him know that you're here,
	the fuck is going on?
	you want me to have a look, Dog?
	you silly fucker, stay still. going on?
	on, I can't wait out here all day.
	right, just coming.
	thought you were going to leave me out there all day.
	didn't know you were a kebab man, Plank.
	and learns doesn't one.
	got to do business like this now; can't be too careful these
	know. shut it. You say a fucking word the right knee goes, another word
	
	do you think I am doing? Hold on. What are you doing? Unlock that
	Go! Go! Go! Fucking run, you two.
	fucking gate's shut, you prick.
	hold on, I got the keys.
	the fuck did you do to Fauntleroy?
	didn't touch him, he just passed out.
	what's going on out there? the rifle out, Charles. We're being fucked.
	the sodding gate open now, Plank.
	must be this one.
	give me the keys.
	a bren gun.
	could have brought something a bit more fucking practical, couldn't
	you stags move or I'll kill the lot of ya.
	are you going to kill Plank? There's no one there.
	shot me!
	shoot them.
	Plank, you could have got smokeless cartridges, I can't see a
	don't fucking believe this. Could everybody stop getting shot. Sit
	was the bren gun!
	you use that again, you're a dead man, do you understand?
	probably kill us if we do.
	J will certainly get it if we don't; he's serious. Look what he
	his leg's going now.
	right, all fucking right, I am coming. he doesn't know you are here, just sort something out, OK.
	all your friends, there's a good lad.
	is only three of us here.
	you want me to take his leg off? Where's the fourth?
	mean it, there is only three of us here.
	
	one of them's out.
	open the gate.
	in those shoe boxes.
	
	the back.
	the weed?
	the back.
	
	what?
	hands, now!
	can't, I am tied up.
	well, shake your head or something.
	right Plank, get Paul out of the van.
	us your knife.
	do you think I am doing? He has fucking nearly chopped my arm off. Bennett! What's been going on in here?
	up, you idiot. You got the bags? Can you get it in?
	a lot here, all right. I don't think we will be able to get
	you'll get it in even if you have to do two trips.
WARDEN	got a ticket already and, if you don't move it now, sir, we will it for you.
	only be a minute.
WARDEN	already been fifteen.
	Go on, look.
WARDEN	what, exactly?
	van is half full.
WARDEN	
	I've just got to put you in, and I am off.
	neck, Dog. the last bag?
	about you? All right?
	be fine when; have dealt with this little shit. Mick grabs the
	it quietly.
	bunk us up over the wall.
	all right out there, Tom?
	as rain.
	the hell are we supposed to hide?
	are you doing, Ed?
	I fucking don't! You can't make a cup of tea, Edward.
	not? The whole of the British Empire was built on cups of tea.
	look what happened to that.
	you think I am going to war without one, you're mistaken, mate.
WARDEN	won't get away with it.
	what's that?
	a traffic warden.
	he doing in the van?
	was about to call the cozzers.
	will deal with him later.
	here.
	down, get fucking down now'
	'em up, tape 'em up, face and mouth. Keys, I want the keys.
	find you.
	course you will, sweetheart. This one, search this one. Ed finds the
	meet you in the van when you have finished with handsome there.
	Jesus, that wasn't so bad, was it?
	the bottle in my arse has contracted I'll let you know.
	see what we got.
	have a butcher's. Jesus, there's lots of everything. We've got
	what?
	traffic warden. Look, what's this?
	Ed, we've got a traffic warden.
	think he's still alive. He's got claret coming out of him somewhere.
	dunno, but I don't think we need him. Dump him at the lights.
	about time you give my young friends a visit, Chris. Tomorrow is
CHRIS	Harry, you can't.
	Dead. I don't know who they think they could be, for me not to
	it all done, we are off.
	think it's a good idea taking it back to yours?
	is nowhere else to keep it, and it's the last place they are
	is skunk . . . and it's as good as it gets.
	I'll take it off you; half price.
	don't think he'll like that. You said three-five a key, that's what wants and you know that's a good price.
BREAKER	was yesterday I said three and a half grand and today is today, if I
	on!
	
	not quite right here. Go in slowly, Nathan.
	you funny man, you go first.
	
	Christ's sake, get us out.
	not a bad day's work. That takes care of Harry.
	left over?'
	on, give us half a chance to count it.
	about all the gear?
	have a pull of this.
	don't want that horrible shit. Give it to Soap. Can we just lock up
	had the gates up but they stuck a shotgun through. Poor bloody J got
	will cost you more than your life's worth if you jest with me.
	girl took one of 'em out, but he's a bit of a mess.
	shot one of them in the throat.
	do you want, a fucking medal? I'll shoot you in the fucking throat
	is more like it. So where's he?
	took him with them; he was still alive.
	what did you shoot him with, an air gun?
	grow weed, we're not mercenaries.
	could it be? Where do we start, Rory?
	Breaker! Today my name is Mr Breaker. You think_this is a
	want you to search the house for bugs. I mean I want you to strip it.
	is the point in that? Even if it was a bug they would have taken
	is too late for you to start thinking John. It is a possibility and
	Breaker?
JACK	I know Rory.
	got few interests in life; darky music, football, bees and honey
	one saving grace might be your stupidity.
	
	fucking er me, Greek boy! How is it that your so-fucking-stupid,
	
	are four interests I have, Nick. Football, music, money, and the that if you did know, you would turn up here scratching your with that `what's going on here' look slapped on your Chevy I'll kill you. In fact, you're going to have to work very
	we have a bit of a problem, don't we?
	well, yes we do.
	fact it is a little more than a bit of a problem, isn't it? You
	we have been up all night. It's no one round here! We have had
	it was a toe rag from the area we would know.
	wouldn't know if it was the next-door fucking neighbours, you
	I have watched Scarface. You want to know how to do a drug
