CHARACTER	DIALOGUE
JAVED O/S	Salim! Salim!
TALKBACK V/O	Ten to white-out, nine, eight, seven...
PREM	Are you ready?
PREM (CONT'D)	I said are you ready?
JAMAL	Yes.
TALKBACK V/O	...three, two, one, zero. Cue Prem, cue applause... CONTINUED: 4
TALKBACK V/O	Go, Prem.
PREM	Welcome to Who Wants To Be A Millionaire!
PREM (CONT'D)	Please give a warm welcome to our first contestant of the night- a local from our very own Mumbai!
PREM (CONT'D)	Smile, dammit.
CONSTABLE SRINIVAS	Your name, bhen chod.
CONSTABLE SRINIVAS (CONT'D)	Your name!
JAMAL	Jamal Malik.
PREM	So, Jamal, tell us a bit about yourself.
JAMAL V/O	I work in a call centre. In Juhu.
PREM	A Phone-basher! And what type of call centre would this be?
JAMAL	XL 5. Mobile phones.
PREM	Aha! So, you're the man who rings me up every single day of my life with Special Offers, huh?
JAMAL	No, actually, I'm an assistant.
PREM	An Assistant Phone-basher? And what does an Assistant Phone- basher do, exactly?
JAMAL	I- I get tea for people and- CONTINUED: 8
PREM	- a chi-wallah! Why didn't you say?
PREM (CONT'D)	So, ladies and gentlemen, Jamal Malik from Mumbai, let's play Who Wants To Be A Millionaire...!
INSPECTOR	Has he confessed, yet?
CONSTABLE SRINIVAS	Apart from his name, I can't get a word out of the runt.
INSPECTOR	You've been here all bloody night, Srinivas. What have you been doing?
CONSTABLE SRINIVAS	Tough guy.
INSPECTOR	A little electricity will loosen his tongue.
INSPECTOR (CONT'D)	Every night I get home, "why can't we have a/c like Bajan Chacha? CONTINUED: 10 Why don't you care about your poor family, dying in this heat." Twenty-four years a policeman and I can't afford bloody a/c.
INSPECTOR (CONT'D)	But you. You've got ten million rupees ek dum guaranteed, yaar? And who knows how much further? Fancy the twenty million, do you? I think you probably do.
INSPECTOR (CONT'D)	So. Were you wired up? A mobile or a pager, correct? Some little hidden gadget? No? A coughing accomplice in the audience? Microchip under the skin, huh?
INSPECTOR (CONT'D)	Srinivas! Look, it's hot, my wife is giving me hell, I've got a desk full of murderers, rapists, extortionists, assorted bum-bandits...and you. Why don't you save us both a lot of time? Hmm?
INSPECTOR OF POLICE	He's unconscious, chutiya. What good is that? How many times have I told you-?
CONSTABLE SRINIVAS	Sorry, Sir. CONTINUED: (2) 10
YOUNG CONSTABLE	He's coming! Sir.
INSPECTOR	Aré wa, Srinivas, we'll have Amnesty International in here next, peeing their pants about human rights. Get him down, tidy him up, for God's sake.
Constable Srinivas goes over to Jamal and starts to	
CONSTABLE SRINIVAS	Maybe he did know the answers.
INSPECTOR	Have you gone soft, Srinivas? Professors, lawyers, doctors, General Knowledge Wallahs never get beyond sixteen thousand rupees. And he's on ten million? What the hell can a slum dog possibly know?
JAMAL	The answers.
JAMAL (CONT'D)	I know the answers.
SALIM	Jamal! Catch it! Catch it! CONTINUED: 11 How could you drop that? It was a sitter.
SECURITY GUARD	Private-ka land! Private-ka land! The planes won't kill you, mader chod, I will! CONTINUED: 13
SALIM	Vinod! Musketeers coming through!
WOMAN'S VOICE	Jamal!
JAMAL	Shit. Mummy-ji.
JAMAL'S MOTHER	Don't you move a muscle.
JAMAL'S MOTHER (CONT'D)	Thank you, Mister Gupta. I will deal with these two.
MISTER NANDHA	So, the musketeers return. We are honoured. Salim. Or Porthos, isn't it?
SALIM	I know!
MISTER NANDHA	And Athos.
COMMISSIONER OF POLICE	It is so kind of you to visit our station, Sir. A great honour.
PREM	Not at all, not at all. I hope you will visit us, Commissioner.
PREM (CONT'D)	Bring the family. It's a lot of fun.
COMMISSIONER OF POLICE	Oh! A thousand thanks, Sir. Missus Janda will be overcome. CONTINUED: 16
COMMISSIONER OF POLICE	chi, you lazy chutiyé, chi!
COMMISSIONER OF POLICE	Ah, Inspector! Cracked it?
INSPECTOR	Nearly, Sir.
COMMISSIONER OF POLICE	Nearly? Nearly? When Prem Kumar himself has-
PREM	Inspector. How good to meet you. Clearly the kid cheated.
INSPECTOR	Clearly, Sir.
PREM	So, it is just a question of how, no?
INSPECTOR	Indeed, Sir. The proof. That is all we need.
PREM	We are lucky to have a man of your obvious experience on the case. This kid might run rings around us filmi types, but he won't make fools out of the Mumbai Police Force, I can see that.
PREM (CONT'D)	In front of sixty million people. CONTINUED: (2) 16 Which is what will happen if we don't get a result, Gentlemen. He goes back on the show to rob us all with the whole of India watching. But. I can rely on you.
PREM (CONT'D)	Has he- has he made any allegations?
INSPECTOR	Allegations?
PREM	He's a cunning one. A convincing liar. Don't be taken in, Inspector, don't be taken in.
INSPECTOR	So, Mister Malik, the man who knows the answers. Talk.
PREM	So, are you ready for your first question for one thousand rupees?
JAMAL	Yes.
PREM	Not bad money to sit in a chair and answer a question. Better than making the tea, no? CONTINUED: 18
JAMAL	No. Yes. No.
PREM	No. Yes. No. Apka final answer?
PREM (CONT'D)	Remember, you have three lifelines if you're not sure of your answer- Ask the Audience, 50/50 and Phone a Friend. So, the question:
PREM (CONT'D)	Who was the star of the 1973 hit film Zanjeer. Was it A-
SALIM	Immediately, sir.
SALIM (CONT'D)	Bhai, get out of there. Prakash wants a shit.
JAMAL O.S.	Not finished.
PRAKASH	Stop your time-pass. This is urgent. CONTINUED: 20
JAMAL O.S.	It's a shy one. Since when was there a time limit on a crap?
SALIM	Since there was a customer waiting, that's when.
JAMAL O.S.	Come on out, you beauty, unveil yourself, my darling-warling....
PRAKASH	Look, kid, I got a bad stomach. It's borderline.... I'm off to Devi's bog. Give me that.
SALIM	You just lost me good money, you stupid idiot-
MAN	It's Amitabh! That's his helicopter!
JAMAL O.S.	Amitabh? Amitabh Bacchan?
JAMAL	No! Wait! Salim, sala! Salim! CONTINUED: 21
JAMAL (CONT'D)	Wait! Amitabh....
JAMAL (CONT'D)	Amitabh-ji! Amitabh-ji! Please. Amitabh-ji.
JAMAL (CONT'D)	A thousand thanks, Amitabh-ji.
MAN	It's coming!
JAMAL	Amitabh, Amitabh, oh Amitabh! I have your autograph, oh, holy Amitabh!
MOTHER	Here it comes!
JAMAL	Sala! Sala!
PREM V/O	You chose A- Amitabh Bacchan. Guess what? You just won one thousand rupees!
JAMAL	You don't have to be a genius.
CONSTABLE SRINIVAS	I knew it was Amitabh.
JAMAL	Like I said. CONTINUED: 25
JAMAL (CONT'D)	He's the most famous man in India...!
PREM O/S	For four thousand rupees....the national emblem of India is a picture of three lions. What is written underneath? Is it...
PREM	Fashion alone triumphs. D) Money alone triumphs.
PREM (CONT'D)	What do we think, Jamal? The most famous phrase in our country's history. Maybe you want to phone a friend?
PREM (CONT'D)	Or Ask the Audience? I have a hunch they might just know the answer. What do we think?
JAMAL	Yes.
PREM	Yes?
JAMAL	Ask the audience.
PREM	Well, you're the contestant, Jamal. Put the poor man out of his misery, Ladies and Gentlemen. Press your key-pad now.
INSPECTOR	So, Jamal. My five-year-old daughter knows the answer to that, but you don't. Strange for a millionaire genius. What happened? Your accomplice nip out for a piss, did he? Or did he just not cough loud enough?
CONSTABLE SRINIVAS	The Inspector asked you a question.
JAMAL	How much is bhelpuri at Jeevan's stall on Chowpatty Beach?
INSPECTOR	What?
JAMAL	One bhelpuri. How much?
CONSTABLE SRINIVAS	Ten rupees.
JAMAL	Wrong. Fifteen since Divali. Who stole Constable Varma's bicycle outside Dadar Station last Thursday?
INSPECTOR	You know who that was?
JAMAL	Everyone in Juhu knows that. Even five year-olds. CONTINUED: 27
INSPECTOR	I'll give you five hundred rupees if you just admit it. You go home, I go home. Everybody happy.
INSPECTOR (CONT'D)	No, you want to go back on the programme and win twenty million rupees, don't you?
JAMAL	Wouldn't you?
PREM	The audience has chosen. And, whaddya know? Ninety-nine percent of them think the answer is A). The truth alone triumphs. What do we think, Jamal? A hundred percent would have made me a little more reassured, maybe....
PREM (CONT'D)	Are you married, Jamal?
JAMAL	No.
PREM	Well, don't despair, there's someone out there who thinks our national motto is "Fashion alone triumphs". You two could be very well matched.
DIRECTOR	What the bloody hell is he playing at? He's way off script...
VISION MIXER	Split up with his girl-friend. CONTINUED: 29
DIRECTOR	Which one?
VISION MIXER	All three, I heard. Nita as well. Back with the wife. She's pregnant again.
DIRECTOR	Oh, God, that's all we need....
VISION MIXER	Oh, for Sharukh Khan...Stand by white out.
PREM	...won four thousand rupees!
PREM (CONT'D)	One more question before the commercial break. What will our Call Centre Assistant do next?
PREM (CONT'D)	Religion! Interesting. For sixteen thousand rupees, in depictions of the God Ram, he is famously holding what in his right hand? Is it A) a flower. a bow and arrow?
JAMAL AND SALIM'S MOTHER	It's going to come. Today. I can feel it.
WOMAN	Hope so. My head is exploding. CONTINUED: 31
MOTHER	Yes. We need rain.
MOTHER (CONT'D)	Run! Jamal, Salim, run!
MOTHER (CONT'D)	Go! Run!
SALIM	Krishna, quick!
KRISHNA	No way! You're a bloody Muslim. Get away from me!
KRISHNA (CONT'D)	They're Muslims! Him and him!
MOTHER	Go!
JAMAL	Salim!
JAMAL (CONT'D)	Mister Nandha.
MISTER NANDHA	Ram nam satya hai, Babri Masjid dhvasth hai.
JAMAL	Mister Nandha?
MISTER NANDHA	We have destroyed your mosque. Now, the followers of Ram will drive you dogs out of our city. Ram has returned to his temple! Ram has returned!
JAMAL	Let's go, bhai.
JAMAL	We should go back. See if Ama- What about Jeevan Chacha? Maybe he-
SALIM	- I saw him. He was with them.
JAMAL	But he wouldn't hurt-
SALIM	- he was with them!
JAMAL	But-
SALIM	- shut up, Jamal, can't you? Just shut up!
SALIM (CONT'D)	Ja!
JAMAL	What shall we do? CONTINUED: 33
SALIM	Go away. Ja, ja!
SALIM (CONT'D)	She'll have the Security Guard onto us, standing there.
JAMAL	Not if we let her in.
SALIM	No.
JAMAL	She could be the third musketeer.
SALIM	I am the head of this family, now. And I say no. Piss off, you. We don't even know what the third musketeer's called. CONTINUED: 36
JAMAL	Where's your Mother?
JAMAL (CONT'D)	Father?
