CHARACTER	DIALOGUE
LYNCH	I don't see her.
DAN	The shift change is late. Just wait.
PARKER	Are you sure about this?
DAN	We've been doing this forever. Trust me. This lady loves Lynch. She always goes for it.
LYNCH	I'm cute.
PARKER	Is um... is that her?
DAN	Shit.
LYNCH	Dude.
DAN	It's cool, it's cool. Look, all you have to do is smile real pretty and tell him-
PARKER	-What? Me? No way. This is your thing. easy. All you do is tell the guy that you and your friends-
LYNCH	-GIRLfriends. Say "girlfriends".
DAN	-you and your girlfriends forgot your credit card and you can't pick up your lift tickets. Start at $50. That's what we usually give the other lady. He'll take it. Trust me.
PARKER	Dan, no. You do it. I feel stupid.
DAN	You've got this. You can totally do this.
LYNCH	Parker, you've so got this.
DAN	The worst thing that happens is he says no. He won't say no. No one ever says no.
PARKER	Why me?
LYNCH	`Cause you're a girl.
DAN	A very beautiful girl with a very charming smile. There.
PARKER	My charming smile?
PARKER	Hey. Could I bum a smoke? Thanks. I'm Parker.
JASON	Jason.
PARKER	Oh, cool. My brother's name is Jason.
JASON	OK.
PARKER	Yeah, so I don't want to waste your time and bullshit you cause you seem like a wicked busy guy and everything...but..this is gonna sound so stupid... My girlfriends and I drove all the way up here from Salem State, and I was sort of the dumbass who told everyone that I could cover the lift tickets on my Mom's credit card...but then I left her credit card at the gas station...and so...
JASON	Right.
PARKER	No- but I mean, we totally have some cash and stuff. We just don't have enough to cover all 3 lift tickets, you know?
JASON	How much?
PARKER	Like...fifty?
JASON	I could lose my job.
LYNCH	He's not going for it.
DAN	Will you shut up? He's gonna go for it. It's either stand there and do the job for minimal... minimal, what is it?
LYNCH	Minimum.
DAN	-Minimum wage or do it for minimum wage plus a little bit more.
LYNCH	She had to come skiing with us?
DAN	You said you didn't mind?
LYNCH	I don't. I don't mind. Don't mind at all. beat. I'm just saying, you haven't done dollar pitchers at Fezziwigs with
R	us since last semester. You never come around for Monday night football, nobody has seen you at-
A	-I watched the game with you last week!
LYNCH	For ten minutes, Dan. Football games are more than ten minutes.
M	They're lots of ten minutes-es, you know?
DAN	Dude, I have a girlfriend now. I love this girl. I don't know what you... LYNCH No, no it's fine. I'm just saying, the Mount Holliston day trips were our thing, you know? She doesn't even know how to board yet.
	DAN She's getting better. Now I feel like a dick. You should have said something if it was a problem.
LYNCH	It's not a problem. It's not. Forget I ever said anything. Dan smiles at Lynch. DAN Good work! See? They always go for it. PARKER I did good, right?
LYNCH	You did great.
A	
DAN	Oh, so where's my change?
PARKER	There isn't any. DAN You gave him the full hundred?
PARKER	He wasn't going for it at 50.
D	So what happened to the other fifty numbers in between there? Like, I don't know, $51 or maybe even $75? You gave me two 50's. What was I supposed to do, ask for change?
LYNCH	I would have asked for change.
PARKER	It's still way cheaper than paying for tickets, right?
LYNCH	I would have definitely asked him for change. They get up to the front of the line. Jason looks at Dan and
JASON	"Girlfriends"?
X	Parker gives him an apologetic smile.
A	DAN Look at that. See? All these other idiots are paying top dollar to ski. Not us. All thanks to you, baby. PARKER Oh, now I'm "baby"? You never call me pet names.
DAN	I'm just not a `pet name' guy.
D	PARKER He calls me "Parker." DAN It's your name.
PARKER	Yeah but you're supposed to call me something affectionate, you know? Like "honey" or "sweetie".
LYNCH	I hooked up with a girl last semester that called me by my last name in bed. It was so weird. "Oh, Lynch! Your hair is so soft! Do me harder, Lynch!" It was like I was throwing it to Dan over here.
DAN	See? At least I don't call you "O'Neil".
PARKER	You don't touch my face enough either. laughs.
LYNCH	
R	Third wheel.
A	Watch it, Lynch.
LYNCH	Hey, that's not fair. I'm not dating you, you don't get to make my life suck.
M	shoots Dan a look: "Oh, really?"
DAN	Wha-? I never said that. I never said you make my life suck. Sweetie.
D	a beat he awkwardly reaches out and touches her face. Aww!
LYNCH	Dan tells me you're getting the hang of that board?
PARKER	I wouldn't say that. But last time we went I did pretty good, right?
DAN	You did awesome. I'm telling you, the first few times are frustrating but once you get the hang of it, it's like riding a bike. Are you gonna trade in those ancient things for a board?
LYNCH	Please. Snowboards are too EMO for me. Give it ten more years and that fad will be dead.
X	DAN That's what they said about rap.
R	LYNCH Mmm-mmm. Smell that fresh mountain air, huh? Kind of smells like... cancer. PARKER You know what, I am so sick of potheads giving me shit about smoking butts.
LYNCH	At least pot does something for you. Cigarettes are just gross. Especially out in the cold. It like sticks to you and then you smell like a mixture of ash tray and an old man's used floss.
D	
DAN	Used floss? Where do you come up with this shit.
	Have you ever sniffed your floss? It's nasty.
DAN	No, I have never- why would I ever sniff my floss? Why am I friends with you? Gimme a drag.
PARKER	What time do you think we'll get back? I have about 2 weeks worth of chapters to read tonight.
LYNCH	Oh no. She broke the rule.
X	Parker you just broke the first rule. What?
DAN	No worrying about the bullshit of real life. The whole point of this
A	is to relax and have fun. Worry about school when you get home.
PARKER	But, I haven't read a-
M	chair suddenly stops and lurches forward slightly. The suddenly shut off.
D	SKIERS and BOARDERS in the surrounding chairs express
	DAN It's alright.
LYNCH	Uh-oh! Is someone afraid of heights?
PARKER	No.
LYNCH	So it doesn't bother you when I do this?
PARKER	Quit it!
PARKER (cont'd)	I'm not afraid of heights. I just don't like them.
DAN	Baby, in the whole history of time, only one chair has ever fallen off
R	of a lift.
PARKER	Points for calling me "baby" but you just made that statistic up.
A	LYNCH Yeah, statistics don't work on smokers. Oh, shut-up.
LYNCH	OK, WHAT ASSHOLE COULDN'T GET ON THE CHAIR RIGHT?
D	echoes from the chairs behind him. COME ON, I PAID GOOD MONEY TO DO SOME SKIING!
DAN	Actually, I paid good money.
LYNCH	Yeah, but I'm gonna pay you back so it's like the same thing. THAT'S WHAT I'M TALKING ABOUT! WOO!
X	He playfully sticks his tongue out at her and she laughs as
R	The three begin to get situated with their boards and skis.
PARKER	Why do I have to wear a helmet?
A	DAN Safety first.
PARKER	But you guys don't wear them.
M	She looks around.
PARKER (cont'd)	I only see little kids wearing them. Cause they're still learning, too. Come on, I'm not gonna argue about this. Even extreme boarders wear helmets. Nobody makes fun of them.
DAN / LYNCH	Awww.
PARKER	You're just doing this to make fun of me.
DAN	No, I'm not. I swear. You look hot in a helmet.
X	nonchalantly maneuvers over to her side.
LYNCH	Need some help?
R	SHANNON Do you think?
A	into his face.
M	the strap with his other.
PARKER	Aww, check out Lynch. See? Chick magnet.
	RYAN What the hell?
LYNCH	Woah! Shit, man! I was just trying to help!
SHANNON	Ryan, what the hell?
RYAN	He had his hands all over you!
SHANNON	No he didn't. I can take care of myself!
X	and Shannon help Lynch to his feet. I am so sorry about that. He can
R	be such an asshole sometimes.
LYNCH	I was seriously just trying to help. I mean, how could I even
A	compete with a catch like that?
SHANNON	Are you OK?
LYNCH	Yeah, I'm fine.
SHANNON	Well, thank you for your help. I am so, so sorry about that.
D	I'm Shannon, by the way.
LYNCH	Joe.
RYAN	Shan!
SHANNON	Well it was nice to meet you.
LYNCH	I was like one second away from beating that guy's ass.
DAN	I know you were, man. Come on. Don't sweat it.
LYNCH	Seriously, that guy was such a dick.
X	PARKER Come on boys. We can talk about how tough you both are at the bottom.
R	Lynch starts down the hill.
DAN	I'm tough. PARKER I know you are. Dan, Parker, and Lynch move down the mountain on their snow
D	Finally, Parker comes to a stop on her own next to Dan and he
E	Look at you! See? Having fun?
PARKER	Are you kidding? We are totally doing this every weekend. In fact, if they were open during the week I'd say we should cut class, too.
LYNCH	Last one to the bottom is buying dinner! Parker and Dan take off laughing while Lynch feebly tries to Dan and Lynch pick at what's left of a pizza on the table in
DAN	We gotta take a weekend trip up North one of these days. Hit up Killington or Okemo and really do it up right. Why don't we just do it over Christmas. You and me.
DAN	Done. When I stayed with my cousin out West two years ago it was like
M	the stuff you see in commercials. We had to take like 3 lifts to get to the top and it was powder as far as you could see.
LYNCH	Well, speaking of good skiing... it's been cool doing the bunny hill
D	all day but do you think we could get one real run in before we leave tonight? DAN Dude, you didn't have to stay with us. It's totally cool if you want to go off for a few.
LYNCH	No, it's fine. I'm just saying let's step it up a notch at some point. It's been cool watching Parker fall on her ass all day but I would like to actually ski at some point. feels horrible.
PARKER	You know, I've probably had enough for today anyway. I can just stay in the lodge if you guys want to go-
X	Lynch feels horrible.
LYNCH	-no, no, no that's not what I meant. I didn't mean it like that.
R	looks to Dan.
PARKER	I told you I didn't have to come.
A	LYNCH Parker, I didn't not want you to come.
M	
DAN	It was his idea that we invited you in the first place.
LYNCH	Exactly. Remember? I was like "Hey man, why doesn't Parker come
D	with us?" And you were like-
DAN	-I was like, "OK that would be cool".
	isn't buying it. She puts on a smile.
PARKER	It's OK, you guys. The last thing a girl wants to do is intrude on "guy time". I won't be offended. I've got stuff I could do anyway. Actually, can I have the key? I should check my messages.
DAN	No. No locker key. I can tell you right now that every message on there is going to be from your Mom giving you more aggravation about whatever the hell.
X	laughs.
PARKER	She does not.
R	looks to Lynch.
DAN	Ready for this? Two nights ago we were watching a movie and her Mom
A	kept calling and calling. And what did she want? She wanted to know if we wanted to have chicken soup or vegetable soup with Christmas dinner. Christmas dinner! Four weeks away, and she had to now right then and there what kind of soup we'd prefer. LYNCH What did you say? You said chicken. Hell yes, I said chicken, but that's not the point. The point is you can go a few more hours without hearing from Annette.
PARKER	I'm sorry if I ruined skiing for you today.
LYNCH	You didn't! You didn't at all! You missed the part before you walked over here when I was all like, "Dude, this has been so cool...you know...doing..."
X	Parker and Dan are beaming at him. He knows he's beat.
LYNCH (cont'd)	What?
A	From their POV the chair lift is still moving but the line is
M	Joe!
LYNCH	Wait up.
D	the lift line.
SHANNON	Hey. I just wanted to apologize again. LYNCH Oh, no big deal. He's just lucky he didn't make me mad. You know, I just look half your boyfriend's size.
SHANNON	Ex. He's my ex-boyfriend. We're, you know, trying to still be friends and everything but as you can see, that's not really gonna work.
LYNCH	No way.
SHANNON	A group of us all agreed to go skiing this weekend and well, whatever. It's a whole story and-
