CHARACTER	DIALOGUE
VOICE OVER	Michael Rennie was ill. The day the earth stood still But he told us where we stand And Flash Gordon was there In silver underwear.
VOICE OVER (Cont)	Claude Rains was the invisible man.
VOICE OVER (Cont)	Then something went wrong For Fay Wray and King Kong They got caught in a celluloid jam Then at a deadly pace It came from outer space And this is how the message ran
CHORUS	Science Fiction - double-feature Dr X will build a creature See Androids fighting Brad and Janet Anne Francis stars in Forbidden Planet Oh - at the late night, double-feature Picture Show.
VOICE OVER	I knew Leo G. Carrol Was over a barrel When tarantula took to the hills
VOICE OVER (Cont)	And I really got hot When I saw Jeanette Scott Fight a Triffid that spits poison and kills Dana Andrews said prunes Gave him the runes And passing them used lots of skills. And when worlds collide Said George Pal to his bride I'm going to give you some terrible trills Like a -
CHORUS	Science Fiction - double-feature Dr X will build a creature See Androids fighting Brad and Janet Anne Francis stars in Forbidden Planet Oh - at the late-night, double-feature Picture Show By RKO O- Oh At the late-night, double-feature Picture Show In the back row At the late-night, double-feature Picture Show I want to go. To the late night double feature Picture Show.
RALPH	Well Brad, I guess we made it huh!
BRAD	Well I don't think there was any doubt about that - You and Betty have been almost inseparable ever since you sat in on Dr Scott's refresher lectures.
RALPH	Tell you the truth Brad, she was the only reason I came in the first place. Science was never one of my favourite subjects but I sure with Dr Scott could have made it today.
BRAD	Yes, Janet and I are both fond of him. We drove over to see him last vacation. It's a shame his new job took him away from Denton.
RALPH	Hey fella. It looks like it could be your turn next.
BRAD	Who knows...ha ha. Oh Brad, wasn't it wonderful. Didn't Betty look radiantly beautiful. Just an hour ago she was plain old Betty Monroe. Now she's Mrs. Ralph Hapschatt. Er...yes, Janet.......Ralph's a lucky guy. (They start to move d.s.)
JANET	Yes.
BRAD	Everyone knows Betty's a wonderful little cook.
JANET	Yes.
BRAD	And Ralph himself will be in line for promotion in a year or so.
JANET	Yes. Hey Janet.
JANET	Yes Brad.
BRAD	I've got something to say.
JANET	Uh huh.
BRAD	I really loved the skilful way You beat the other girls To the bride's bouquet.
JANET	Oh Brad.
BRAD	The river was deep but I swam it. Janet.
BRAD	The future is ours so let's plan it.
FAMILY (R & M)	Janet.
BRAD	So please don't tell me to can it.
FAMILY (R & M)	Janet.
BRAD	I've one thing to say and that's Dammit, Janet. I love you. Janet. There's a fire in my heart And you fan it. (Jumps off) Janet.
BRAD	If there's one fool for you Then I am it. Janet. I've one thing to say and that's, Dammit, Janet.
BRAD	I love you.
BRAD	Here's a ring to prove that I'm not joker.
BRAD	There's three ways that love can grow. That's good bad or mediocre.
BRAD	Oh - J - A - N - E - T I love you so.
JANET	Oh!......It's nicer than Betty Munroe had Oh Brad.
JANET	Now we're engaged and I'm so glad.
MAGENTA & COLUMBIA	Oh Brad. (Both peer up and disappear)
JANET	That you met Mom And you know Dad.
WHOLE FAMILY	Oh Brad. (peering up together) I've one thing to say And that's, Brad I'm mad, For you too. Oh, Brad.
BRAD	Oh Dammit. I'm mad.....
BRAD	Oh Janet
JANET	For you. I love you too-oo-oo.
BRAD & JANET	There's one thing left to do-ah-ooh
BRAD	And that's go see the man Who began it Janet.
BRAD	When we met in his science exam It -
FAMILY	Janet.
BRAD	Made me give you the eye And then panic,
FAMILY	Janet
BRAD	I've got one thing to say, and that's Dammit, Janet.
BRAD (Circling Janet)	Dammit, Janet.
JANET	Oh Brad, I'm mad.
BRAD	Dammit, Janet.
BRAD, JANET, FAMILY.	I love you.
NARRATOR	I would like if I may to take you on a strange journey.
NARRATOR	It seemed a fairly ordinary night when Brad Majors and his fiancee Janet Weiss Denton that late November evening to visit Dr Everett Scott, ex. tutor and now friend of both of them. It's true there were dark storm clouds, heavy, black and pendulous, toward which they were driving. It's true also that the spare tyre they were carrying was badly in need of some air. But they being normal kids and on a night out, well they were not going to let a storm spoil the events of their evening.
NARRATOR	It was a night out they were going to remember for a very long time.
JANET	Gosh. That's the third motorcyclist that's passed us. They certainly take their lives in their hands. What with the weather and all.
BRAD	Yes, Janet. Life's pretty cheap to that type.
JANET	What's the matter Brad, darling?
BRAD	I think we took the wrong fork a few miles back.
JANET	Oh dear! But then where did the motorcyclists come from?
BRAD	Hmmm ... Well, I guess we will have to turn back.
JANET	What was that bang?
BRAD	We must have a blow-out.
JANET	Oh...
BRAD	You'd better sit here and keep warm while I go for help.
JANET	But where will you go? We're in the middle of nowhere.
BRAD	Didn't we pass a castle back down the road a few miles? Maybe they have a telephone I might use.
JANET	I'm coming with you.
BRAD	There's no point both of us getting wet.
JANET	I'm coming with you. Besides, darling, the owner of the phone might be a beautiful woman and you may never come back.
JANET	In the velvet darkness Of the blackest night Burning bright.
JANET	There's a guiding star No matter what or who you are.
BRAD & JANET	There's a light
PHANTOM VOICES	Over at the Frankenstein place.
BRAD	There's a light.
PHANTOM VOICES	Burning in the fireplace.
JANET	There's a light, a light In the darkness of everybody's life
BRAD	I can see the flag fly I can see the rain Just the same There has got to be Something better here For you and me.
BRAD & JANET	There's a light.
PHANTOM VOICES	Burning in the fireplace.
BRAD	There's a light.
BRAD	A light In the darkness of everybody's life.
RIFF RAFF	The darkness must go Down the river of nights dreaming Flow morphia slow Let the sun and light come streaming Into my life.
RIFF RAFF	Into my life.
BRAD & JANET	There's a light.
PHANTOM VOICES	Over at the Frankenstein place.
BRAD & JANET	There's a light.
PHANTOM VOICES	Burning in the fireplace.
PHANTOM VOICES	There's a light, a light.
BRAD & JANET	In the darkness of everybody's life.
NARRATOR	And so it seemed that fortune had smiled on Brad and Janet and that they had found the assistance that their plight required - or had they?
JANET	Oh, Brad. Let's go back. I'm cold and I'm frightened.
BRAD	Just a moment, Janet. They may have a telephone.
RIFF RAFF	Hello.
BRAD	Uh - oh - Hi! My name is Brad Majors. And this is my fiancee, Janet Weiss. I - ah - wondered if you could help us. Our car has broken down about two miles up the road. Do you have a phone we might use?
RIFF RAFF	You're wet.
JANET	Yes, the rain has been very heavy.
BRAD	Yes.
RIFF RAFF	Yes.
RIFF RAFF	I think you had better both come inside.
JANET	You're too kind.
JANET	Oh Brad, I'm frightened. What kind of place is this?
BRAD	Oh, it's probably some kind of hunting lodge for rich weirdos.
RIFF RAFF	This way.
JANET	Are you - giving a party?
RIFF RAFF	No. You've arrived on a rather special night. It's one of the master's affairs.
JANET	Oh, lucky him.
MAGENTA	He's lucky.
MAGENTA	You're lucky, I'm lucky, we're all lucky.
RIFF RAFF	It's astounding Time is fleeting But listen closely Not for very much longer I've got to keep control.
RIFF RAFF	I remember doing the Time Warp.
RIFF RAFF	Drinking those moments when The blackness would hit me.
RIFF RAFF	And the void would be calling.
GUESTS	Let's do the Time Warp again.
GUESTS	Let's do the Time Warp again.
NARRATOR	It's just a jump to the left.
GUESTS	And a step to the right - right - right - right - right.
NARRATOR	With your hands on your hips.
