CHARACTER	DIALOGUE
STEPHANIE	There is no friction, with proper diction. Good sounds abound, when the mouth is round. She catches herself on the last word, a hint of "Missouri
STEPHANIE	Round. Yawn. She slips off her nightgown and lumbers into the
STEPHANIE	Well, you're a little cutie. A car's HORN blares, spooking the kitten. It darts into the
STEPHANIE	Hey! Slow down! The Van roars past. She pets the Kitten. It PURRS and licks
STEPHANIE	Go on home. Shoo now! She heads for the Bank. The kitten follows. She turns back,
STEPHANIE	Shoo!
MEXICAN MAN	We keep getting the same thing. Because I'm not employed by an American company, they won't take my application until they get my solvency statement. And the Mexican Treasury Department says that's going to take at least four more weeks.
MEXICAN WOMAN	And the house will be gone by then.
STEPHANIE	It says, here your employed by Pemex?
MEXICAN	That's right.
STEPHANIE	Isn't Pemex a subsidiary of Union Oil? a MEXICAN MAN Yes. So? 0
STEPHANIE	So technically, your employer is an American company. I think we can make this work. I'll call you this afternoon and let you know. The happy couple shake Stephanie's hand and exit. ELLEN,
ELLEN	I need clarification on the shoe issue.
STEPHANIE	Okay...
ELLEN	First of all-- you know you've got the only perfect pair of black dress shoes in L.A. So was that a definite, irrevocable, "no way" or t just a rather not at this time, "no way"?
STEPHANIE	It's an absolutely, positively, forget about the shoes already, "no way". They're my only good pair and I need them in good shape for tomorrow.
ELLEN	What's Up?
STEPHANIE	Dinner with Ray's parents. Ellen picks up a desktop photo: A shot of Stephanie and her
ELLEN	Ray's got a nice butt. Really tight Stephanie takes back her photo.
STEPHANIE	1 --I know. Thanks.
ELLEN	He's a keeper. But I told you about his mom, she's another story. I used to waitress at her country club, and with her, it's all about what private school you went to and who you know. You still up for that promotion? That would help. Stephanie looks longingly to...
THE VACANT OFFICE	of the former Assistant Manager. The large oak desk. The Stephanie turns back, pushing the thought away.
STEPHANIE	I'm not putting on a show. She'll either accept me for who I am or not.
ELLEN	Are you reading self help books again? The Kitten peers out through Stephanie's partially opened
ELLEN	Hello there! Ellen reaches for the Kitty but Stephanie waves her off.
STEPHANIE	--Shhhl I can't let my boss see him. Stephanie glances to her manager, MR. JACKS, a heavyset man
ELLEN	What about the shoes?
STEPHANIE	I told you. No. Now beat it. Mr. Jacks sneezes, rubs his nose. He looks suspiciously about
STEPHANIE	Uh Oh. You better bring the kitty home for me.
ELLEN	Sure. If I can take the shoes.
STEPHANIE	I told you, no. Mr. Jacks sneezes again, his eyes water. He turns to his
MR. JACKS	Has someone brought a damned animal into my bank?! Mr. Jacks looks about the Bank, his twitching nose leading
STEPHANIE	Okay, fine! Take the shoes! As Mr. Jacks arrives at Stephanie's desk, he overhears:
