CHARACTER	DIALOGUE
BISHOP (V.O.)	Every man has a death that's right for him. Every one. REVERSE to find a wall of photographs, charts, official
BISHOP (V.O.) (CONT'D)	For every man, there's a way to leave this earth which is so right for them, it's almost as if they carry it with them. MOVING over the wall. MORE PHOTOGRAPHS. The Mark escorted
BISHOP (V.O.) (CONT'D)	When the right death overtakes a man, there will be grief in those who knew him, but there will also be a sense of inevitability. Because they will know, that of course... CLOSE ON BISHOP. Statue-like, except his eyes which dart
BISHOP (V.O.)	...Of course, this was always going to happen this way. WHOMP! The SOUND OF THE RACE floods in as the cars blow by, BISHOP'S P.O.V.: Two cars TANGLE in a corner, SPIN to a We STAY with Bishop as he SWIMS HARD, powerfully, not tiring. The Mark pushes the man back, ignoring him, hurrying on. At Behind the Mark, a locker door opens and closes. Like a The room is empty.
GROCER	'Evening, Arthur. Got your weekly right here. The man hoists two bags of groceries onto the counter.
BISHOP	Hey, Sophie. I got something for you, wanna see? The girl smiles, puts down the book and comes over. Bishop The girl sees it, smiles... a little disappointed.
BISHOP (CONT'D)	I'm just kidding. Bishop reaches into his jacket, pulls out the next Sophie BEAMS, takes it. A quick hug and she's back to her
GROCER	What do you say, honey?
SOPHIE	Thank you, Bishop.
BISHOP	You're very welcome. And she's back into the book. Bishop smiles, a little sad.
GROCER	See you next week, Arthur. Bishop's Cobra drives past the MAIN HOUSE, a large craftsman, One photo in particular: The Mark, busy on the phone as a Bishop stares down at the picture, consumed by fire, Bishop jumps off the treadmill, immediately takes his pulse, ON HIS PLATE. His food is a meal we might expect an
MALE NEWS ANCHOR	...here's a guy at the top of his game. And yes there were questions about the money: Where did it all go. Were some of his friends less than friendly to the US? But in the end, it's not the feds who catch up with him --
FEMALE NEWS ANCHOR	It's that age old adage that boys will be boys. These dangerous hobbies come with the risk of accidents like this -- Bishops punches off the tv, heads for the door. It's open! Bishop pushes the door open, steps into... THE VIEW. Over all the city, thousands of lights twinkle.
WOMAN'S VOICE	I'll just be a minute. We catch a GLIMPSE of the WOMAN. A towel over her hair,
BISHOP	I'm sorry I was away so long this time. I had some complications... He turns. She's emerged from the bedroom. 30's. Long dark
WOMAN	You don't have to apologize. I'm just glad you're here now. Are you hungry? She starts to move by him, his hand catches her arm and she
WOMAN (CONT'D)	I'm sorry. I just... miss you. I never thought I was going to be a "woman who waits." But I do. I wait for you. He nods. She breaks off, pours red wine in a glass.
WOMAN (CONT'D)	Were you in Europe? Africa? Was there another woman?
BISHOP	No.
WOMAN	Liar. It's alright. I don't mind. I... I made something for you. She picks up a remote, fire up a large flatscreen TV. Hits a
