CHARACTER	DIALOGUE
LEIGH ANNE'S VOICE	There's a moment of orderly silence before a football play begins. Players are in position, linemen are frozen, and anything's possible. Then, like a traffic accident, stuff begins to randomly collide. From the snap of the ball to the snap of the first bone is closer to four seconds than five.
LEIGH ANNE'S VOICE	One Mississippi. Joe Theismann, the Redskins quarterback, takes the snap and hands off to his running back. JOE THEISMANN hands off to JOHN RIGGINS, who takes two steps
LEIGH ANNE'S VOICE (CONT'D)	Two Mississippi. It's a trick play, a flea flicker, and the running back tosses the ball back to the quarterback. HARRY CARSON, the Giants linebacker sees that Theismann has
LEIGH ANNE'S VOICE (CONT'D)	Three Mississippi. Up to now the play's been defined by what the quarterback sees. It's about to be defined by what he doesn't. LAWRENCE TAYLOR carves a wide circle around the Redskins The blocker dives frantically. at Taylor's ankles, and misses.
LEIGH ANNE'S VOICE (CONT'D)	Four Mississippi. Lawrence Taylor is the best defensive player in the NFL and has been from the time he stepped onto the field as a rookie. The frozen image of Taylor comes to life as he jackknifes PLAYERS' FACES react to what they're seeing. Devastating.
LEIGH ANNE'S VOICE (CONT'D)	He will also change the game of football as we know it. WE ARE WATCHING the MNF feed and hear the ANNOUNCER'S VOICES.
FRANK GIFFORD (V.0.)	Again, we'll look at it with the reverse angle one more time. And I suggest if your stomach is weak you just don't watch.
LEIGH ANNE'S VOICE	Joe Theissman never played another down of football.
LEIGH ANNE'S. VOICE	Now, y'all would guess that more often than not the highest paid player on an NFL team is the quarterback. The camera finds MATT HASSELBECK, Seattle's quarterback.
LEIGH ANNE'S VOICE (CONT'D)	And you'd be right. What you probably don't know is that more often than not the second highest paid player is, thanks to Lawrence Taylor, a left tackle. The camera goes to WALTER JONES, Seattle's left tackle.
LEIGH ANNE'S VOICE (CONT'D)	Because, as every housewife knows, the first check you write is for the mortgage and the second is for the insurance. The left tackle's job is to protect the quarterback from what he can't see coming. To protect his blind side.
