CHARACTER	DIALOGUE
NARRATOR	Napoleon was born at Ajaccio in Corsica on August 15th, 1769. He had not been a healthy baby and his mother, Letizia, lavished him with care and devotion. In middle age, he would write about her from St. Helena.
NAPOLEON (V.O.)	My mother has always loved me. She would do anything for me.
NAPOLEON	Who has been putting glass in my pitcher? Look here, someone has filled my pitcher with glass!
DUFOUR	Oh, my goodness! Someone has filled Bonaparte's pitcher with glass. Now, who on earth would do a thing like that?
BREMOND	my pitcher with glass too!
MONK	Silence! Silence! You should not make fun of Monsieur Bonaparte, he comes from a country where it is never very cold. He has probably never seen ice before.
DUFOUR	Never seen ice before? Oh, dear me -- how very odd.
NARRATOR	At the age of 9, Napoleon entered the Royal Military College at Brienne, in France, under a royal scholarship. For the next five and a half years, he would devote himself to preparation for his military career. These were harsh and cheerless years for the lonely, impoverished provincial, among affluent French noblemen's sons.
BREMOND	Good afternoon, Bonaparte.
BREMOND	What are you reading?
BREMOND	Dear me, aren't we in an unfriendly mood. Caesar's conquest of Gaul. Aren't we terribly conscientious about our studies? By the way, did the supervisor give you permission to take that book away from the school grounds?
NAPOLEON	Fuck off, Bremond.
BREMOND	Oh, my goodness. What language! Did you learn that from your mother, Bonaparte?
NAPOLEON	Fuck off!
DUFOUR	Oh, goodness, my dear Bonaparte -- I am clumsy. Oh, and look at your book!
NARRATOR	At the age of 16, he graduated a sub-lieutenant from the Royal Military School in Paris, and was posted to the crack regiment de la Fere, at Valence.
NARRATOR	The practical professional training that Napoleon would receive for the next three years would give him a working knowledge of all arms, and expose him to the advanced military ideas of du Teil, Bourcet and Guibert.
NARRATOR	His moods at this time were complex and varied. Life is a burden for me. Nothing gives me any pleasure; I find only sadness in everything around me. It is very difficult because the ways of those with whom I live, and probably always shall live, are as different from mine as moonlight is from sunlight.
NARRATOR	He made friends with a family called Columbier, and would later write of his first flirtation with their daughter, Caroline.
NAPOLEON (V.O.)	It will scarcely be considered credible, perhaps, but our whole business consisted in eating cherries together.
GIRL	Good evening, sir.
NAPOLEON	Good evening, Mademoiselle.
GIRL	The weather is terrible, isn't it, sir?
NAPOLEON	Yes, it is. It must be one of the worst nights we have had this winter.
GIRL	Yes, it must be.
NAPOLEON	You must be chilled to the bone, standing out of doors like this.
GIRL	Yes, I am, sir.
NAPOLEON	Then what brings you out on such a night?
GIRL	Well, one must do something to live, you know -- and I have an elderly mother who depends on me.
NAPOLEON	Oh, I see... That must be a great burden.
GIRL	One must take life as it comes -- do you live in Lyon, sir?
NAPOLEON	No, I'm only here on leave. My regiment is at Valence.
GIRL	Are you staying with a friend, sir?
NAPOLEON	No... I have a... room... at the Hotel de Perrin.
GIRL	Is it a nice warm room, sir?
