CHARACTER	DIALOGUE
MR. TURNER	Any word from Doug? The way he spits out "Doug" tells us all we need to know
TRACY	No, but I'm sure he's-- Just then, Tracy's CELLPHONE rings. She quickly answers it.
TRACY (CONT'D)	Hello?
VICK LENNON	He's in his late 20's, tall, rugged -- and currently a mess.
VICK	Tracy, it's Vick. Parked on the dirt road behind Vick is his near-totalled 1967 Slouched inside are TWO OTHER GUYS, also looking like hell.
TRACY	Hey Vick!
VICK	Listen, honey...The bachelor party got a little out of control and, well...we lost Doug.
TRACY	What?! But we're getting married in like four hours! Vick squints at the rising sun.
VICK	Yeah, that's not gonna happen. At the wheel is Vick, looking as sharp as his Caddy in a half-
STU	Dude this is already the best weekend ever!
VICK	Stu, relax, we're still on the 10.
STU	Oh, did I show you pictures of my kids?!
DOUG	No, dude, show `em. Stu fishes pictures out of his wallet and eagerly shows them
STU	Haylee is two, and Kaitlin is already four! Can you believe it?!
DOUG	How cute... Good for you, man. Doug shows the photos to Vick; he nods, impressed.
VICK	The one on the left is gonna be a hottie. The other one, not so much. Stu protectively snatches the photos back, muttering:
STU	Jesus, dude, those are my children--
ALAN	Hey, am I rubbed in? Stu glances over and sees un-rubbed-in sunscreen all over
STU	Yeah, you're good.
DOUG	Hey so Alan, are you and Becky still together? But before Alan can answer--
VICK	Of course they are, Doug. Jesus, Alan's been dating Becky for 14 years. When they first met, Alan had braces and soccer hair, and Becky had a functioning hymen. Asking Alan if he's still with Becky is like asking the sun if it still rises in the east. The guys try not to laugh; Alan scowls.
DOUG	She still pressuring you to get married?
ALAN	Enh, we've moved past the pressure stage...it's more like aggravated assault stage now? Like at the last wedding we went to, she threw a camera at my head, called me a closet fag, then ran out crying. The guys wince, oooo.
ALAN (CONT'D)	But we talked, and everything's cool now.
STU	Maybe you could wear a helmet to Doug's wedding.
ALAN	Great idea, Stu. Thanks. So Vick, how's business going?
VICK	Oh, great. Yeah, I'm working on bringing the next big dessert craze to Los Angeles. It's gonna be huge.
DOUG	What is it?
VICK	Bavarian custard. We ran the numbers, and it's gonna be bigger than fro yo. Doug and Stu nod, impressed; only Alan looks skeptical.
ALAN	Isn't custard like a trillion calories--? Our plan is to open three stores in the Valley and then franchise it. Shares are selling fast, but I can probably squeeze you guys in...
DOUG	Yeah, man, count me in.
STU	Me too, man! I love pudding! Alan just shakes his head, unbelievable.
ALAN	Is this gonna do better than the hip-hop label you started, Vick? Or the topless sushi bar? Or the mobile tattoo parlor--?
VICK	Tattoo-To-You was an idea ahead of it's time, Alan! And don't come crying to me when there's a Custard Cabana on every street corner in America and you didn't buy in--! All right, all right, save it for the party... Vick and Alan quiet. Stu is still drumming the seat.
STU	Dude! I can't believe I get to party all night, and then, tomorrow ...I get to sleep in! It's almost too much! And FYI, if anyone gets really drunk and craps themself, just let me know, I can have you cleaned up and partying again in under three minutes. No joke. I am a master of stool removal... They rocket off into the desert, LAUGHING...
THE FRONT DESK	A perfectly pressed LEBANESE MAN waits behind the front desk.
FRONT DESK MAN	Welcome to the Mandalay Bay.
VICK	Checking in. Lennon comma Victor. The man types into his computer.
FRONT DESK MAN	Yes, we have you down for a one night stay in an economy suite-- Vick glances at the man's nametag; it reads "ATASHIR."
VICK	Hold it right there, Atashir. This is my best friend from childhood, Douglas Billings. In two days, he is to marry a woman of great beauty and strong teeth, do you understand? A woman of gigantic bosoms who will give him many, many sons... Atashir looks confused. Alan looks embarrassed. My two other childhood friends have travelled great distances, across many deserts, to be here. This isn't a night in a hotel for us, Atashir: this is a family reunion. Perhaps you too have family situated great distances away, in a foreign country with much sand? Atashir looks like, sort of...? Vick reaches over the counter
VICK (CONT'D)	Then I have but one question for you, friend: if they came to town, would you put them in an economy suite?
ATASHIR	No, sir.
VICK	Well, then. I think one of us needs to get back on his little computer and find us a suitable room. Atashir frowns...but types away at his computer.
ATASHIR	All the deluxe rooms are taken. The Dean Martin suite is available, but I'd have to ask my--
VICK	Dean-o will be fine. Send up a case of Cristal, two bottles of Patron, four ahi sandwiches, and a crate of skinless mangos... Vick turns to the guys:
VICK (CONT'D)	You guys want anything? The guys stammer, too stunned to speak.
VICK (CONT'D)	And have Jean-Marie cook up a dozen of those duck skewers I like so well. He knows the ones.
ATASHIR	And how would you like to pay?
VICK	American Express. Atashir looks up to accept the card. After a beat, Vick turns Dude, give him your AmEx.
ALAN	What?
VICK	Don't worry, we'll hit you later. Alan stammers.
VICK (CONT'D)	Dude, come on, I paid for gas. Stop being such a Jew. Alan stammers some more -- then angrily pulls out his card.
STU	This is bigger than my house. Vick blows past them, totally unfazed.
VICK	Get dressed, ladies. We're wheels up in ten. Stu and Doug race off to find their bedrooms, leaving Alan
ALAN	I am so not getting paid back.
VICK	This is Vick. Vick listens -- then grows a bit panicked: He's in Vegas?! You're kidding me! All right, I'll get it. All right. All right--! When Stu walks past, Vick turns away and covers the phone,
VICK (CONT'D)	I said all right, dude! How many more times you want me to say all right?! All right. All right. Vick hangs up, looking uncharacteristically stressed...
ALAN	So, you ready for Sunday?
DOUG	Yeah. I thought I'd be nervous, but I'm actually just really psyched. Alan nods, impressed.
ALAN	Tracy's dad still hate you?
DOUG	Oh yeah.
ALAN	Any closer to figuring out why?
DOUG	Enh, I think he wanted more for his girl. I mean, I'm a teacher who makes 45 grand a year, and he's a titan of industry who makes 45 grand a day, you know? I sort of get it... Also, I'm banging his daughter. I'm not sure you ever get past that.
DOUG (CONT'D)	You got floss? Alan gestures towards his toiletries kit. Doug picks it up,
DOUG (CONT'D)	Holy Christ! Alan quickly reaches for the ring--
ALAN	Ahhh yeah, I wasn't going to tell anyone about that-- Just then, Stu wanders in, wearing only his COLORADO STATE
STU	Anyone got any nipple lube--? Jesus would you look at the size of that thing?! Stu grabs the ring from Doug.
DOUG	It's Alan's. For Becky.
STU	Jesus, who made this thing? Diddy?
ALAN	Actually, I-I was trying to keep it a secret, so-- Just then Vick blows in, singing, effeminate:
VICK	Boy Party in the bathrooooom--! Miner's cut, 2.6 Carats, slight pink tint, street value: 26, 27K. Vick studies it in the light. Alan just rubs his temples.
STU	Dude, it's for Becky! Alan's finally going to propose!
VICK	Well gosh-golly, Alan Mervish, good for you! Where'd you get the ring?
ALAN	Oh, it's a family heirloom. My grandmother smuggled it through the Holocaust, actually. I was going to propose to Beck this weekend. Doug throws his arm around Alan, happy for him.
DOUG	Well: now we have two things to celebrate!
STU	Thish is so great! I love you guys!
VICK	Check it out, Stu's already wasted. Vick starts refilling everyone's glasses.
ALAN	We've only had two shots, man!
DOUG	Yeah, what happened, Stuey?! You used to be able to drink us all under the table!
STU	Dude, I'm a dad! I don't have time to get plastered anymore! It blows! Am I a bad dad for saying that? What? No!
STU	Because my dad was a bad dad.
DOUG	That's true, Stuey, but you're different. We've talked about this. Stu just stares at the guys, glassy-eyed. Beat.
STU	Have I showed you guys pictures of my kids yet--?
YES!	Doug laughs and raises his glass for a toast, heartfelt:
DOUG	Little toast: to Tracy, the coolest, kindest, most beautiful woman I've ever met. I can't believe she let me come this weekend -- much less agreed to spend the rest of her life with me. I think both will prove to be massive errors of judgement on her part. The guys chuckle, hear-hear. And to being here, with my best friends in the world. There's nowhere else I'd rather be. The guys raise their glasses, touched.
DOUG (CONT'D)	That said, let's not get too stupid tonight, okay? I'm getting married in 36 hours.
ALAN & STU & VICK	No, no. / We'll be good. / Totally, dude. Doug lowers his glass, laughing, completely unconvinced.
DOUG	I'm serious, dudes! Nothing above the neck -- no piercings, no weird haircuts, no facial tattoos. I gotta look decent on Sunday.
VICK	Jesus, what do you take us for?
DOUG	Vick: you shaved Alan's eyebrows off the night before graduation!
STU	Oh yeah! That was hilarious! And remember when I blacked out at Homecoming and you wrote on my face with permanent marker?! That was awesome! What'd you write again?
ALAN & DOUG & VICK	"Respect me!" They all laugh. Stu throws his arm around Doug, nostalgic.
STU	Ahh, good times, man. Good times...
VICK	We'll be good tonight, Doug.
ALAN	Seriously, man, we're your friends.
STU	Yeah, we've totally grown up since then. Doug looks at them, highly dubious, then hoists his glass.
DOUG	Well then...to a night we'll never forget. They CLINK glasses, shoot their shots, and
THE NEXT MORNING	Shafts of white desert sunlight pour into
