CHARACTER	DIALOGUE
PAUL	What...? What is this? His words become almost unintelligible as he flails about,
PAUL	Oh my God! Help me!! Help me!! He kicks and slams his hands against the top and sides of the
PAUL (CONT'D)	Somebody help me! Please!! Paul continues with his futile efforts to pry off the top of Getting a good look at him for the first time, we see that He coughs. The minimal amount of oxygen in the coffin makes His eyes widen a bit upon seeing an exposed, rusty nail. He After a lengthy struggle, the rope snaps. Paul quickly frees He tosses his button-down shirt down by his feet. His After several failed attempts, and with his legs exhausted, He closes his cigarette lighter, extinguishing the flame. In What is this? With his sobbing slowly subsiding, the coffin soon grows The sound of Paul's labored breaths are all we hear, softened He lights the Zippo to get a better look. He frantically reaches for it, though the coffin is far too He is soon able to reach it. Immediately thereafter, he We see that there is a Text Message waiting for Paul on the The time on the phone reads 6:12pm. While the numbers and What he does notices is that the phone barely has one bar of He tries to remember the Safe Number he was given. With the Come on, come on. What was it?
PAUL (CONT'D)	No. Where the hell is it? Son of a...Come on! Help me! Please! Somebody help me! His words barely make it pass the coffin walls. The Female 911 Operator places Paul on hold.
PAUL	No! Wait! Paul accidentally bangs the cap of the Zippo against the She quickly returns.
FEMALE 911 OPERATOR	911. What is your emergency?
PAUL	Hello?
FEMALE 911 OPERATOR	911. What's the problem, sir? Paul is so incredibly panicked that he has trouble remaining
PAUL	I'm buried. You have to help me. You have to help me, I can't breathe...
PAUL	I'm buried in a coffin. Please help me! Send someone to find me... Sir...slow down. What is your name?
PAUL	Paul. Paul Conroy.
FEMALE 911 OPERATOR	Okay, Mister Conroy. Can you tell me your location?
PAUL	I don't know. I'm in a coffin. I don't know where. I'm scared. Please help me. You're in a coffin?
PAUL	Yeah, it's, like, one of those old, wooden ones.
FEMALE 911 OPERATOR	Are you at a funeral home?
PAUL	No. I don't know. No.
FEMALE 911 OPERATOR	How are calling me right now?
PAUL	What?
FEMALE 911 OPERATOR	If you're buried in a coffin, where are you calling from?
PAUL	A cell phone. There was an old cell phone in the coffin.
FEMALE 911 OPERATOR	You're calling from your cell phone?
PAUL	Yes. No. It's not mine, but yes, I'm calling from a cell phone.
FEMALE 911 OPERATOR	There was a cell phone in the coffin when you climbed in?
PAUL	I didn't climb in.
FEMALE 911 OPERATOR	How did you end up in the coffin, sir?
PAUL	I was put here.
FEMALE 911 OPERATOR	In the coffin?
PAUL	Yes. Please send help. And you're saying the coffin is buried?
PAUL	I think so. It's...it's hot in here. I can't breathe.
FEMALE 911 OPERATOR	Do you know your location, sir?
PAUL	I told you, I don't know. Somewhere in Iraq.
FEMALE 911 OPERATOR	Iraq?
PAUL	Yes. I'm a truck driver, an American. I work for CRT.
FEMALE 911 OPERATOR	Are you a soldier, sir?
PAUL	No. Please, please listen to me. I'm a truck driver. I work for CRT. I'm a civilian contractor working in Iraq. We were attacked in Baqubah, they...they... ...shot them. All of them.
FEMALE 911 OPERATOR	They shot who, sir?
PAUL	All of the other drivers.
FEMALE 911 OPERATOR	And you're saying this happened in Iraq? The country?
PAUL	Yes. Please, you have to help me. They gave me a safety number to call, but I had it stored in my wallet and -- Mister Conroy, this is 911 emergency in Youngstown, Ohio.
PAUL	Ohio?
FEMALE 911 OPERATOR	Yes, sir. I'm not sure exactly how you called here if you're in another country, but if you'd like, I can patch you through to the Sheriff's Department.
PAUL	Sheriff's Department? No...you don't underst... ...forget it. Realizing that his conversation is both lengthy and useless, He immediately dials another number, one that he can recall He again enters the 001 international code before making the Paul then dials his home phone. It rings several times, so
PAUL	Come on, come on. Pick up. Please. After sitting through the agony of a few more rings, Paul is
SHANE	Thanks for calling the Conroy's. We're not home right now. Please leave a message at the beep. Thanks. At the sound of the Beep, Paul leaves a frenzied, rambling
PAUL	Linda, honey, it's me. Listen, I Guard right away. Or the Pentagon. Tell them we were attacked in the Diyala Provence, in Baqubah.
PAUL (CONT'D)	They have to find me. Please help me, baby. Please help them find me. Paul hangs up. He dials his wife's cell phone right away.
LINDA	Hi, this is Linda. Please leave a message. Thanks and have a great day. The Beep sounds and Paul immediately tears into his voice Linda, it's Paul. I need you to call me right away. This is an absolute emergency. Call the number that comes up on your phone. Call me at that number. If I don't answer, call the Pentagon or the F.B.I. I don't know what the hell is going on, but I'm buried in a box... Hearing himself say those last words gives him pause. The
PAUL (CONT'D)	...I can't breathe in here. Make sure you call me right away. Please, baby, please call me. He notices the flickering light of the Zippo. It, too, Total darkness. Silence, save for Paul's increasingly heavy He begins to hyperventilate. He knows that preserving oxygen The 411 OPERATOR answers. What city and state, please?
PAUL	Um...I don't know. The F.B.I., wherever they are. Paul reaches for his button-down shirt. Fishes for pens Do you have a specific city you'd like to be connected to, sir?
PAUL	I don't care, any city. Just connect me to the F.B.I.
411 OPERATOR	Sir, I have F.B.I. field offices listed in Boston, New York, Philadelphia, New Haven, Los Angeles, Chicago, Denver -- Paul cannot bear to listen any further to this list that
PAUL	Anywhere! Any city, just connect me, please!
411 OPERATOR	I'm sorry, sir, but I'm not allowed to do that.
PAUL	Fine, um...Chicago. Okay?
411 OPERATOR	Please hold for your number. Paul is transferred to an AUTOMATED MESSAGE.
AUTOMATED MESSAGE	The number you requested, 312-421- Paul writes the digits of the phone number on the top of the
AUTOMATED MESSAGE (CONT'D)	...can be connected for an additional charge of twenty-five cents by pressing the number one. He presses the number one and is connected directly.
SPECIAL AGENT HARRIS	Chicago field office. Special Agent Harris.
PAUL	Hello? Is this the F.B.I.?
SPECIAL AGENT HARRIS	Yes it is, sir.
PAUL	I'm calling from Iraq. I'm buried in the desert somewhere. I need you to help me --
SPECIAL AGENT HARRIS	Whoa, whoa, sir. Slow down. When were you in Iraq?
PAUL	Now. I'm there now. I'm a truck driver for CRT. I've been here for nine months.
SPECIAL AGENT HARRIS	May I have your name please, sir?
PAUL	Paul Conroy.
SPECIAL AGENT HARRIS	Paul Conroy. Okay, Paul, explain to me what's going on. Paul attempts to center himself so that he can accurately
PAUL	Alright. Me and a convoy of other drivers were delivering kitchen parts to a community center. As we got closer, a bunch of kids started throwing rocks at our trucks. Then an IED went off up ahead and blew up one of the other trucks. These guys came out from behind the houses with guns and started shooting everybody right there on the street.
SPECIAL AGENT HARRIS	Were you shot at?
PAUL	I don't know! I don't know. I was way in the back of the convoy. I must have got hit in the head with one of the rocks and got knocked out. That's the last thing I remember. But now I just woke up, and I was tied up and buried in a coffin.
SPECIAL AGENT HARRIS	Who put you there?
PAUL	I guess whoever ambushed us.
SPECIAL AGENT HARRIS	A bunch of kids?
PAUL	No, you're not listening. The kids threw the rocks at us, but then some Iraqi guys -- maybe insurgents, I don't fucking know -- popped out of nowhere and started shooting at us.
SPECIAL AGENT HARRIS	I thought you said they didn't shoot at you.
PAUL	They didn't, I don't know! But they shot them!
SPECIAL AGENT HARRIS	Sir, you're going to have to stop shouting if --
PAUL	I'm shouting because you're not listening! I need you to help me! Please!!
SPECIAL AGENT HARRIS	Hmmm... Paul takes a moment to center himself.
PAUL	Can you trace my call? GPS or something?
SPECIAL AGENT HARRIS	Why is it that they didn't shoot you?
PAUL	I have no idea. They didn't, that's all I know.
SPECIAL AGENT HARRIS	What's your social security number, Paul?
PAUL	Why? Who cares? I'm buried in the middle of the fucking desert! Who cares what my social security number is?! I'm an American citizen. Just send someone to find me!
SPECIAL AGENT HARRIS	Do you know where you're ...lo...if...dy.. The cell phone starts breaking up.
PAUL	Hello? What? I can't hear you.
SPECIAL AGENT HARRIS	Bet...un...near...
PAUL	Hello?! Hello?! Paul checks the phone's display, where he sees that the call
PAUL (CONT'D)	Shit!! Cell phone service temporarily goes down. Paul lights the He shakes the phone, moves it around the coffin, all in
CRT OPERATOR	Thank you for calling Crestin, Roland and Thomas. How may I direct your call?
PAUL	Somebody, I need to talk to someone right away. It's an emergency.
CRT OPERATOR	Who is this, please?
