CHARACTER	DIALOGUE
NEEDY V.O.	Every day, I get letters. I think I get more letters than Santa Claus, Zac Efron and Dr. Phil combined. I'm kind of the shit.
RAYMUNDO	Rec time in five minutes, Needy.
NEEDY	Grassy-ass, Raymundo.
NEEDY V.O.	Sometimes the letters are from people who say they're praying for me. They tell me everything will be okay if I just accept Jesus Christ into my heart. I say the words, but nothing ever happens. Nobody comes back. Nobody gets off the cross.
NEEDY V.O. (CONT'D)	Occasionally I get presents from starfuckers who saw my picture in the paper and want to marry me or something. They think they can take me away from all this. CONTINUED: Like I'd really date some perverted Chester with a hard-on for jailbait. I might be insane, but I'm not desperate.
NEEDY V.O. (CONT'D)	A lot of people ask me if I'm sorry I did it.
NEEDY	I'm sorry I didn't do it sooner.
NEEDY V.O.	Welcome to the Mental Olympics. They're big on recreation here. Supposedly it helps us vent our aggressions. We've traded in our hatchets for rackets, our Drain-O bombs for double dutch. CONTINUED: Even the cutters get in on the action when they're fully conscious. Me? I'm just trying to stay invisible. NEEDY V.O. Personally, I think they're trying to wear us out. Keep us sluggish so there won't be an uprising. Well, those J.V. tactics won't work against me. I'm a kicker. K-I- C-K-E-R. It even says so on my chart. A NUTRITIONIST with a clipboard approaches Needy casually
NUTRITIONIST	Just one Toastem, huh? NEEDY I like Toastems.
NUTRITIONIST	That's good. But I'm not sure a Toastem can provide you with sufficient energy for your day. I'd recommend more complex carbohydrates... CONTINUED: I'D RECOMMEND THAT YOU SHUT THE FUCK UP! The patients shriek. Chaos. As Needy is restrained by Needy is tossed into seclusion. Her hair is wild and her NEEDY V.O. I wasn't always this cracked. I used to be normal-- well, as normal as any girl under the influence of teenage hormones. But after the killings began, I started to feel, I don't know... loose around the edges or something. I was coming undone like those jeans I made in Home Ec. Falling to pieces like Patsy Cline. Shredded like moo-shu pork. Dead inside. Needy cringes as she briefly hallucinates abstract SHAPES Suddenly, soft music is piped into "the hole," ostensibly CONTINUED:
CHEESY SONG LYRICS	"Through the trees, I will find you. Heal the ruins left inside you. And the stars will remind you, we'll meet again..."
NEEDY V.O.	God, I hate this fucking song. TITLE: TWO MONTHS EARLIER
NEEDY	This is where it all went down. "Devil's Kettle" sounds twisted, I know, but the place just is named after a dumb waterfall. NEEDY V.O. Well technically, it's two waterfalls. One of them is normal-- it empties into a river basin. But the other one goes into a hole. And it doesn't come out. The scientist guys can't explain it. They've dropped all kinds of things down there--bouncy balls, red dye, radioactive slime-- but nothing ever surfaces. CONTINUED: Maybe it's another dimension. Or, you know, just really deep. There's a chicken coop and a wire livestock pen in the
NEEDY V.O.	I've probably spent years of my life in this house. Hundreds of sleepovers, thousands of aimless homework sessions, a million phone calls. I've climbed through Jennifer's window so many times. But tonight, only one of us is going to come out. Jennifer wears a tight T-shirt that says KETTLE HIGH NEEDY V.O. Jennifer didn't always look this rough. Actually, she was the prettiest girl in Devil's Kettle when she wasn't so...hungry.
NEEDY V.O. (CONT'D)	She hadn't fed in weeks. CONTINUED: Outside the house, the bushes rustle. Needy is crouched JENNIFER Huh? Needy PLUNGES through the window, screaming and Needy throws herself on top of Jennifer. She STRADDLES
NEEDY	You'll throw me a bone, huh? Huh? You killed Chip! You goddamned monster! You...ZOMBITCH! JENNIFER Do you buy all your murder weapons at Home Depot? God, you're butch. NEEDY Know what this is for? Cutting boxes. She takes a swipe at Jennifer's CROTCH. Jennifer Needy recoils and SLASHES Jennifer's body left and right CROSS OUT JENNIFER! Jennifer gasps, staring at her wounds in shock and
JENNIFER	My tit! Suddenly, the room is flooded with BRIGHT LIGHT, MRS. CHECK Jennifer! What is it, baby? Oh my God! Oh my God! She pulls Needy off her daughter. Jennifer rolls over, Needy? Needy drops the boxcutter. It lands on Jennifer's copy of
NEEDY	Is she dead, Mrs. Check? Did I get her? Mrs. Check SCREAMS. Needy SMILES.
ROMAN	Christ, Needy, what have you done? Officer Duda starts the ignition. His partner, a hard-
NEEDY	Hi, Roman! How's the Force treating you? I like that jaunty cap. Blue like your balls. ROMAN How could you do this, Needy? You killed Jen-- Jennifer-- I mean, the victim. Are you on something?
NEEDY	Everything's going to be okay now. I rule. FEMALE COP Shut your mouth back there! NEEDY Hey. Didn't you used to baby-sit me in like 1998? When my mom worked the overnight at Hormel? The female cop fidgets uncomfortably. CONTINUED:
NEEDY (CONT'D)	Yeah. Gracie, right? Gracie. I really like your hair, Gracie. How many cans of Salon Selectives did it take to erect that monument? The cop reaches into the backseat and SLAPS Needy, who Watch it, Puffy Combs. That's police brutality! FEMALE COP You're one to talk about brutality, Ms. Lesnicki. You're looking at attempted murder.
NEEDY	Ugh, don't say attempted. That sounds so JV. Small time. Teeny- weeny, just like Officer Duda up there. And trust me-- I'd know. Roman swallows nervously, eyes on the road. Officer Let's get our facts straight: I successfully committed a hard core, fully premeditated murder back there. I fucking destroyed that brat, OK? I, Needy Lesnicki, put a stop-payment on Jennifer Check. She slumps down in the backseat. Why am I even in these cuffs? I just saved every guy in this town from becoming Satan Chow. I'm a hero. FEMALE COP She's delirious. ROMAN This is going to be a circus.
FEMALE COP	At least we've already got a confession.
NEEDY	Confessions are for pussies. You've got a declaration, Grace. She giggles maniacally. Roman turns on the radio, violating protocol. It's a
ROMAN	God, I love this song.
FEMALE COP	I know. And they've done so much for this town.
ROMAN	They're way more than a band, really. They're heroes. FEMALE COP Wait, this is my favorite part... Roman and the female cop begin to sing along with the
FEMALE COP AND ROMAN	"Through the trees, I will find you. Heal the ruins left inside you. And the stars will remind you, that you are home..." NEEDY V.O. So I killed her. Whatever. It won't undo anything. Three pulses-- three lives-- all stopped cold by adolescent bloodlust. It's hard to believe that just two months ago, me, Jennifer and my boyfriend Chip were completely normal people. We were our yearbook pictures. Nothing more, nothing less.
NEEDY V.O. (CONT'D)	Jesus, Chip.. CHIP drums on the sidelines of the Devil's Kettle High NEEDY V.O. Chip couldn't drum for shit. He only knew "Land of a Thousand Dances" and the solo from "Wipeout." Lucky for him, the pep band gig wasn't too demanding. If you can believe it, that's Jennifer. Yeah, the same girl I iced with the box-cutter. Only back then, we were tight. Sisters, practically. People found it hard to believe that a babe like Jennifer would associate with a dork like me. But we'd been the Wonder Twins since we were practically preverbal. Sandbox love never dies. CONTINUED:
CHASTITY	You're totally lesbigay. NEEDY What? She's my best friend. The geeky girl mockingly imitates Needy's excited wave.
CHASTITY	You stare at her like you want to dry hump her. Needy ignores her. Like, hump her through pants. NEEDY Are you jealous?
CHASTITY	Of what? That rich bitch? NEEDY She's not rich. JENNIFER Hey, Monistat. NEEDY What's up, Vagisil? You and me are going out tonight.
NEEDY	Tonight? Why? Soft Shoulder are playing at the Carousel. CONTINUED: And it's all-ages, for once, which means I won't have to play Hello Titty with the door guy.
NEEDY	What's Soft Shoulder?
JENNIFER	They're this indie band from the city. I saw their MySpace and the singer is extra salty. And there will be lots of other salty morsels there for you. Come on Needy, it's the weekend! NEEDY It's Thursday.
JENNIFER	Thursday counts as the weekend in college. And we're going to be in college twenty-three months from now. University of Northern Minnesota Duluth- woo! Needy continues loading her backpack. Please, please you're a social disease? NEEDY I have to study. Jennifer pouts. With an outstretched finger, she draws a
JENNIFER	Boo! Cross out Needy! NEEDY Fine. What time is the show?
JENNIFER	I'll pick you up at 8:30. My mom has a date with that guy who owns the ham store.
NEEDY	He seems nice.
JENNIFER	Yeah, Mom says he's got a huge... heart. So huge he gave her a recurring bladder infection. Wear something cool, okay? NEEDY Okay. NEEDY V.O. "Wear something cool" meant something very specific in Jennifer-speak. It meant I couldn't look like a nerd, but I couldn't upstage her either. I could expose my stomach, but never cleavage. Tits were her trademark. CHIP DOVE is sitting on the bed, looking lost in all that
CHIP	Those jeans are hella low. I can almost see your front butt. NEEDY Chip, it's a rock show. This is my rock look.
CHIP	I can see, like, your womb. Needy sighs and hoists up her pants. Why are you blowing me off for some dumb concert, anyway? We were supposed to have Movie Night. I even rented Orca. It's like Jaws, except with a harmless whale. CONTINUED:
NEEDY	Jennifer needs me. She really wants to go see this band. It's extremely important to her. CHIP I've never even heard of Soft Shoulder. Which one is Jennifer stalking? NEEDY The lead singer, of course. Girls like her don't go out with drummers.
CHIP	Thanks a lot!
NEEDY	No offense. I mean, she'd probably make an exception for a drummer who was also the lead singer. CHIP Like Phil Collins. NEEDY Who's Phil Collins? CHIP Forget it. He's seminal, but whatever...
NEEDY	Anyway, this singer guy is like 22, so he could get locked up in the state pen if he actually dated her. But Jennifer says he's extra salty, so... CHIP Salty. You guys ever going to stop using that secret language?
NEEDY	"Salty" means beautiful.
CHIP	Then you must be soy sauce, babe. Needy and CHIP start MAKING OUT. CHIP unbuckles his belt
NEEDY	Jennifer's here.
CHIP	How do you know? Needy shrugs. A beat of silence. Then we hear the door
JENNIFER	Needy, quit tampooning yourself and get down here!
CHIP	That's fucking weird.
NEEDY	I'd better hurry. CHIP You always do what Jennifer tells you to do. Needy pulls her NECKLACE out from beneath her shirt and
NEEDY	She's my best friend, Chip. Remember? This necklace is no joke. CHIP sighs, resigned. They head downstairs.
JENNIFER	Guess who's got the whip `til 11:30? A 2003 Chrysler Sebring and it's all mine.
NEEDY	Wow. CONTINUED:
JENNIFER	You're lucky you get to ride with me to the club in style! She does a sexy little dance in the doorway, then notices
JENNIFER (CONT'D)	Oh, hi Chip. Do you like puppies? She grabs her boobs and thrusts her chest outward at him,
CHIP	I think you forgot, like, two buttons.
NEEDY	I think she remembered two buttons. JENNIFER It smells like Thai food in here. Have you guys been fucking?
NEEDY	You're gross! JENNIFER Okay, let's go to the club. The three of them shuffle onto the porch. Needy locks the
CHIP	The Carousel is not a club.
JENNIFER	Eat my ass, Chip. You're just jello `cause you're not invited. CHIP I'm not jello! That place is gross. Everyone there has a mustache.
JENNIFER	You're totally jello! You're lime green jello and you can't even admit it. The girls scamper toward the car.
CHIP	Stop kidnapping my girlfriend! THE CAROUSEL is a run-down tavern at the edge of town, NEEDY V.O. Chip was right. The Carousel is definitely not a club. Clubs are for attractive people in populous urban areas. Clubs have DJs and champagne and separate bathrooms for guys and girls. All we have is a broken jukebox, a few domestic taps and the Sticker Toilet. We see a lone, nasty-looking TOILET covered in BAND BACK ON NEEDY: Needy and Jennifer enter the bar. Every guy in the joint
JENNIFER	God, I can't wait until I'm old enough to get wasted. Have you ever had peach schnapps?
NEEDY	I don't think so. CONTINUED:
JENNIFER	Peach schnapps are excellent. They even taste good when they come out of your nose mid-puke. A teenage guy, CRAIG, passes by and waves.
CRAIG	Hi Jennifer. You look nice.
JENNIFER	What up, Craig. She elbows Needy and makes a GAGGING GESTURE. He thinks he's cute enough for me. No wonder he's in retard math. Jennifer pulls out a pack of Camel Wides and lights one NEEDY Hey, it's Ahmet from India. The foreign exchange guy. He's all by himself.
JENNIFER	I can't believe we traded a cute hockey player for that. NEEDY He seems okay. He's got that cool elephant statue in his locker. JENNIFER Do you think he's circumcised? I always wanted to try sea cucumber. NEEDY Ew! ROMAN DUDA saunters up to Jennifer, swigging a bottle of
ROMAN	You're smoking dicks now, Jen? JENNIFER What? I like the Wides.
ROMAN	I just bet you do. I should arrest you for possession under the legal age.
JENNIFER	Arrest me, pfft! You're not even out of the academy yet, Roman! ROMAN Two more months and I'm on the force for real. Then I'll be able to cuff you whenever the hell I want. He grips her wrist and twists it behind her back.
JENNIFER	How will I wait that long? She paws Roman's crotch discreetly. Needy winces.
ROMAN	Not here, babe. I gotta keep my nose clean. NEEDY Look, there's the band!
JENNIFER	You can tell they're from the city. ROMAN Yeah, `cause they look like a bunch of faygos.
JENNIFER	You would think that. You're such a small-time Gomer. I wish we had more guys like that in Devil's Kettle. All stylish and shit. Needy nods dumbly. She stares at the band, awestruck.
NEEDY	They look so-- so cool. She gazes at the stage, hearing only the whistling rush JENNIFER Hey, I think they need two groupies. Come on! It'll be like Almost Famous! I'll be Penny Lane and you can be the other girl. She grabs Needy's hand and enthusiastically tries to drag
NEEDY	No!
JENNIFER	Don't be J.V., Needy. They're just boys. Morsels. We have all the power, don't you know that? She plants her hands on Needy's CHEST. These things are like smart bombs. Point `em in the right direction and shit gets real.
JENNIFER (CONT'D)	Hi. Um, we just really wanted to meet you or something? I'm Jennifer Check and this is my friend.
NIKOLAI	I'm Nikolai Wolf, and this is my band. He reaches down and pumps Jennifer's outstretched hand.
JENNIFER	Yeah! Soft Shoulder, right? I've heard you guys are super, super good at playing your instruments. NIKOLAI I hope we can live up to such...high praise.
NEEDY	Hey, if you don't mind me asking, why did you want to play all the way out here in Devil's Kettle? You live in the city, right? NIKOLAI Yeah. But I think it's so important to connect with our fans in rural areas. Plus, the audiences in small towns really appreciate us. JENNIFER Can I show you my appreciation right now? Needy looks at the floor, embarrassed. Like, I'll buy you a drink? I mean, I'll see if I can get you a drink. They make this great 9/11 tribute shooter? It's red, white and blue, but you have to drink it fast or it gets all brownish. NIKOLAI Mmm. Jennifer hurries off toward the bar. Nikolai walks up to the guitar player, DIRK, and pulls
NIKOLAI (CONT'D)	Dirk, what about her? DIRK Who, Training Bra Jones?
NIKOLAI	No, the hot one. The one who just walked away. She's it, man. She's exactly what we're looking for. DIRK You're sure she's... NIKOLAI She's a kid. We're in God's country, man. Everyone out here's a fundie bible-banger. Of course she's a virgin. Dirk hesitates. Dirk, we didn't haul our asses out to this corn palace for nothing!
DIRK	Fine. Okay. You know, I know I'm not "just the bassist." I'm a person who happens to play the bass guitar. And I would like some respect... Needy, alarmed, emerges from her hiding place and Jennifer walks over holding an ostentatious PATRIOTIC
JENNIFER	What? Are you scared of rock stars too?
NEEDY	Those guys are rank, Jen. Just forget about it.
JENNIFER	I think the singer wants me. NEEDY Only because he thinks you're a virgin. I heard them talking.
JENNIFER	Yeah, right! I'm not even a backdoor-virgin anymore, thanks to Roman. By the way, that hurts. I couldn't even go to flags the next day. I had to stay home and sit on a bag of frozen peas. NEEDY Oh my God.
JENNIFER	Well, if Nikolai wants innocent, I can do innocent. I'll be Little Miss Fucking Sunshine. NEEDY He's way too old for you. JENNIFER Don't cock-block me, Needy. NIKOLAI Good evening, Devil's Lake. Someone in the back shouts "Devil's Kettle!" Sorry. Anyway, we're Soft Shoulder. And we just want to make you happy. He WINKS at Jennifer. The band launch into the same intense, soaring song we Nikolai turns and sees the fire spreading. He and Chas
NEEDY	I know where to go! Needy grabs Jennifer by the elbow and pulls her into the
JENNIFER	It's so hot, Needy. I think I'm on fire. Oh God, I'm burning!
NEEDY	You're okay, I promise. You got burned worse when you wore that tin-foil bikini to the beach. Everything's fine. Suddenly, a HAND clamps onto Jennifer's shoulder. Both Are you girls all right? CONTINUED:
