CHARACTER	DIALOGUE
WICK	Better take this along, Don. It's going to be cold on the farm.
DON	Okay.
WICK	How many shirts are you taking?
DON	Three.
WICK	I'm taking five.
DON	Five?
WICK	I told them at the office I might not be back till Tuesday. We'll get there this afternoon. That'll give us all Friday, Saturday, Sunday, Monday. We'll make it a long weekend.
DON	Sounds long, all right.
WICK	It'll do you good, Don, after what you've been through.
WICK	Trees and grass and sweet cider and buttermilk and water from that well that's colder than any other water.
DON	Wick, please, why this emphasis on liquids? Noble, upstanding, nauseating liquids.
WICK	Sorry, Don.
DON	Think it would be a good idea if we took my typewriter?
WICK	What for?
DON	To write. To write there. I'm going to get started on my novel.
WICK	You really feel up to writing?
DON	Why not?
WICK	I mean, after what you've been through.
DON	I haven't touched the stuff for ten days now.
WICK	I know you haven't. Where's the portable?
DON	In the living room closet, kind of towards the back.
WICK'S VOICE	You sure it's in the closet? I can't find it.
DON	Look by the big chair.
WICK'S VOICE	Isn't it under your bed?
DON	Of course. Here it is.
WICK	Here's some paper.
WICK	We'll fix a table on the south porch. Nobody to disturb you -- I'll see to it. Except maybe Saturday night we'll go over to the Country Club.
DON	I'm not going near that Country Club.
WICK	Why not?
DON	Because they're a bunch of hypocrites and I don't like to be whispered about: Look who's here from New York. The Birnam brothers -- or rather the nurse and the invalid.
WICK	Stop that, Don. Nobody there knows about you.
DON	No? We get off the train and the alarm is sounded: The leper is back. Better hide your liquor.
DON	Helen.
WICK	I'll take it.
HELEN	Hello, Wick. Where's Don?
HELEN	Glad I made it. I was afraid you might be gone. Presents.
HELEN	The new Thurber book, with comical jokes and pictures, and a quiet little double murder by Agatha Christie. Cigarettes and chewing gum.
DON	Thanks, Helen.
HELEN	Now have a good time, darling. And remember -- lots of sleep, lots of milk --
DON	And sweet cider and some of that nice cold water from the well.
HELEN	Bend down.
HELEN	I'd better be going. I've missed ten minutes of the concert already.
DON	What concert?
HELEN	Carnegie Hall. Barbirolli conducting. They gave me two tickets at the office.
DON	Who are you going with?
HELEN	Nobody.
DON	What are they playing?
HELEN	Brahms' Second Symphony, something by Beethoven, something by Handel, and not one note of Grieg.
DON	Sounds wonderful.
HELEN	Goodbye, boys. See you Monday.
WICK	Tuesday.
DON	Just a minute. Wick --
DON	I just had a crazy idea.
WICK	As for instance.
DON	Who says we have to take the two- forty-five train? We could go on the six-thirty.
WICK	What are you talking about?
DON	I just thought we could take a later train and Helen wouldn't have to go alone to the concert. She's got two tickets, hasn't she?
HELEN	No. I'm not upsetting any plans. You're going on that two-forty-five.
DON	But Helen, it's so silly! A whale of a concert and an empty seat next you.
WICK	No, Don. Everything's all set. They'll be at the station to meet us. Dinner'll be waiting.
DON	So what? We put in a call that we're taking the late train, have supper at nine o'clock, be in bed by ten.
WICK	Nothing doing. We're going.
HELEN	Wick's right. And don't worry about that empty seat. I'll find myself a very handsome South American millionaire.
DON	There. Did you hear her? And now we'd have to break our necks to catch the train anyway.
HELEN	Two-twenty.
DON	See?
WICK	All right. Go ahead.
DON	Wait a minute. I'm not going.
WICK	Then what are we talking about?
DON	I want you to go. You and Helen.
WICK	Me and Helen?
DON	Yes. That was the idea. Who likes Brahms, you or I?
WICK	Since when don't you like Brahms?
DON	I'll stay right here and finish packing. Take a little nap maybe.
WICK	Nonsense. If anybody goes... Helen's your girl.
HELEN	There's something in that, Don.
WICK	What's more, I don't think you should be left alone.
DON	I shouldn't?
WICK	No.
HELEN	Really, Don.
DON	Why? I can't be trusted. Is that it?
WICK	What I meant to say --
HELEN	Wick.
WICK	After what Don's been through --
DON	After what I've been through, I couldn't go to a concert. I couldn't face the crowd. I couldn't sit through it with all those people around. I want to be alone for a couple of hours and kind of assemble myself. Is that such an extraordinary thing to want?
WICK	Don't act so outraged, would you mind?
DON	All right. Anything else?
HELEN	Please, boys.
WICK	Come on, Helen.
HELEN	You'll stay right here, won't you?
DON	Where would I go?
HELEN	Then you'll be here when we come back?
DON	I told you I'm not leaving this apartment.
WICK	You've told us a good many things, Don.
DON	All right, if you don't believe me, why don't you take my key and lock me in like a dog.
