CHARACTER	DIALOGUE
SOURCE CODE	Darkness. A SOUND slowly builds: the rhythmic rocking of a TRAIN'S Turning the other way, he's confronted with a window. Trees Colter looks to be thirty years old. A military buzz cut. A He swallows. A strange, creeping panic. He has no idea where he is. Tentatively, he lifts the edge of the bag to look inside. A It's not coming back to him. This whole experience is He catches the scent of something. A passenger walks by with CHK-THOCK! Two rows back, an OVERWEIGHT MAN opens a can of Sitting opposite Colter, facing him, is a WOMAN in her late
COLTER	Ma'am? Nothing.
COLTER	Excuse me... ma'am? She looks up. Blank stare.
COLTER	What is this?
CHRISTINA	What's what?
COLTER	Where am I?
CHRISTINA	Almost at Newark. Goes back to her journal.
COLTER	What's Newark? A city?
CHRISTINA	It's more of a hell hole. But Colter still doesn't understand. He gets up. Nausea
COLTER	Woah. I think I'm going to puke.
CHRISTINA	Okay, bathroom's that way. Colter looks down the aisle, hesitating.
CHRISTINA	Go. Seriously. Colter eases himself into the aisle. Totters down the length Beside him there's a small door. Thinking it's the bathroom,
CONDUCTOR	Ticket? A heavy-set CONDUCTOR stands in the aisle. A jangling of
CONDUCTOR	May I see your ticket? The last thing on his mind. Bewildered, he searches his
COLTER	I don't think I...
CONDUCTOR	Have to write you up then. He pulls out a citation pad.
COLTER	Is this...? From inside his sports coat he pulls out a TRAIN TICKET. The
COLTER	Wait a sec. I'm a little out of it here. Where's this train headed?
CONDUCTOR	New York. Penn Station.
COLTER	New York? Why would he be going to New York? How can this be
COLTER	Do you know where I got on? The conductor examines his ticket again.
CONDUCTOR	Princeton Junction.
COLTER	Where's that?
CONDUCTOR	"Bout ten minutes back.
COLTER	But I've never been to Princeton Junction. See... I don't remember waking up or buying a ticket or getting on the train or anything else. It's just a blank.
CONDUCTOR	Lucky you. The jaded conductor moves on. Colter is alone with his
COLTER	Okay. You're gonna figure this out. As he walks back up the aisle, he looks from face to face:
DEREK	Trust me, by one o'clock, the bridge is going to be jammed... A COLLEGE STUDENT, slumped against a window, eyes shut, An OLD MAN with a faded wool suit clutches a cane. A dowdy OFFICER MANAGER type sorts supermarket coupons into a An African American EXECUTIVE reads a newspaper. A WHOOSH of AIR -- he turns to An AIR-CONDITIONING VENT. The HISS of AIR sound sinister. A SCRAPE. He looks to see A woman FILING HER NAILS. Colter cringes. Every detail, every sensory impression seems He reaches Christina again. Eases back in the seat across There's something else in his sports coat. A WALLET. He
COLTER	Sean Fentress? Who the hell's that? And why does he have this guy's wallet? He leans forward to
COLTER	Ma'am? She lowers her journal, annoyed. We see she hasn't been
CHRISTINA	Why do you keep calling me ma'am? How old do you think I am, anyway?
COLTER	I'm having a little problem here. I'm trying not to freak out, but I think something's happened to me.
CHRISTINA	Like what?
COLTER	Like, total memory loss. Complete. I don't know how I got here.
CHRISTINA	So you drank too much last night. So did I. Unfortunately, I remember the whole thing.
COLTER	That's not it. See... I'm a pilot. I fly helicopters in Iraq. I'm in the army. She waits for more. As if he's telling a joke.
COLTER	I was on a mission. Right before I woke up here I was in the middle of a mission... Wavering. Unsure of himself. His memories.
CHRISTINA	Boy, you really did drink a lot last night.
COLTER	I'm telling you the truth.
ANNOUNCER (V.O.)	Now approaching Newark Station. Newark Station, next stop. The train begins to SLOW DOWN. A few people begin to get up.
COLTER	These aren't my clothes. And this wallet here... He holds up the driver's license. One final attempt to
COLTER	You see this? This isn't me.
CHRISTINA	Of course it is.
COLTER	What?
CHRISTINA	Take a look in the mirror, good sir. The mirror? She goes back to her sketchbook. Determined not
COLTER	This can't be happening. The train lurches to a stop.
ANNOUNCER (V.O.)	Newark Station. Colter gets up. Through the windows, a few passengers Colter only half notices all this. He's intent on reaching
ANNOUNCER (V.O.)	All aboard. Doors are closing. Christina watches Colter go. Curious.
ANNOUNCER (V.O.)	This is a New York bound train. Next stop, New York - Penn Station. He SHOUTS in surprise. Recoils backwards. Eyes locked on
THE MIRROR	Staring back is SEAN FENTRESS'S FACE. Not his own.
COLTER	Wake up! The restroom rattles and tilts with the motions of the train, This isn't a dream. At least not one he can wake up from. Her hand knocks.
CHRISTINA	Hey. You okay in there?
CHRISTINA	You left your bag on the seat. Which is a flagrant violation of rail security, leaving a suspicious package behind and all that. I probably saved you a huge fine. No answer.
CHRISTINA	I'll just leave it right out here for you. She places the bag beside the door. She hesitates at the
CHRISTINA (O.S.)	If it'll help you remember, you've been riding this train every morning for three months. Her words rouse him. Three months?! He looks UP. An overhead VENTILATION PANEL has been PRIED OPEN. Above it Something is sitting up there. From outside comes a TRAIN HORN. Moving carefully in the tiny space, he stands up on the
A MASSIVE BOMB	It's an enormous device. Several large CANNISTERS tied
COLTER	Jesus. Running footsteps from outside. Commotion. An ALARM sounds. On the rowhouses, a ALUMINUM DOOR MOLDINGS begin to MELT in One of the FREIGHT CARS, loaded down with coal, shuddering It FALLS through the air and SMASHES into the middle of an An odd sound, like a BALLOON loosing air or MACHINERY winding BRILLIANT WHITE. All sounds cease. For exactly 1/3 OF A SECOND, a mysterious PATTERN OF LINES Then it's gone. Many will not even see it. Now there is only darkness. Nothingness. Seconds pass.
GOODWIN (V.O.)	This is Beleaguered Castle.
GOODWIN (V.O.)	Captain Colter Stevens, this is Beleaguered Castle. Acknowledge transmission. The measured calm of a mission controller's voice comes over
GOODWIN (V.O.)	Captain Stevens, do you copy?
COLTER	Where am I? You're with Beleaguered Castle. PULL BACK, fractionally, to reveal Colter in a tight and Are you functional? He tries to clear his head. He's still upside down.
COLTER	I'm dizzy.
GOODWIN (V.O.)	Adjusting your rotation. Very slowly, almost imperceptibly, Colter's upside-down face Can you report at this time?
COLTER	What is this? Who am I talking to? More confusion. No idea how to react. Just as on the train.
GOODWIN (V.O.)	Report what you saw.
COLTER	When? Just now.
COLTER	I was on a train.
GOODWIN (V.O.)	And?
COLTER	And... There was a bomb. What the hell is going on?!
GOODWIN (V.O.)	Just relax, Captain. Embedded into the controls is a two inch-square VIDEO
GOODWIN	Standby for thread one of alpha memory pattern.
COLTER	Who are you?
GOODWIN	You already have that information, Captain. Now think. Recall my name. A long moment. A name floats into his head.
COLTER	Goodwin?
GOODWIN	Correct.
COLTER	How do I know that? I have no idea how I know your name's Goodwin.
GOODWIN	Commencing memory pattern.
COLTER	Listen to me. Something's wrong. I was flying a mission. I was in a chopper. Then I woke up on a train. Now I'm here. Can you explain that? What unit is this?
GOODWIN	You're with Beleaguered Castle.
COLTER	Who?
GOODWIN	You're with friends. The exercises will assist you. Are you ready? Just like with the train, he seems to have no choice but to
GOODWIN	Memory Thread One. Listen to the following passage: "When Lily woke, she had the bed to herself. She sat up, bewildered by the strangeness of her surroundings; then memory returned, and she looked about her with a shiver.
GOODWIN (CONT'D)	In the cold slant of light reflected from the back wall of a neighboring building, she saw her evening dress and opera cloak lying on a tawdry heap on a chair." End of thread one. Silence. Is it Colter's turn to speak?
COLTER	I don't get it. Is this a Red Flag exercise?
