M	CHARACTER	DIALOGUE
M	MAX	...Evenin'! shards strewn across a purple Wilton carpet... the white fur of a luxurious sheepskin rug in bits... Ripped to shreds... In DEVOTED TO YOU' by OLIVIA NEWTON JOHN -- `I WILL ALWAYS LOVE YOU' by WHITNEY HOUSTON etc. Leather' leather sofa... See that a chunk has been bitten out of it... See teeth marks -- like a bite out of cheese!... Moving the legs of a si deboard and see ing into the bla ckness underneath... We can just make out the quizzical, frightened eyes of a white poodle... We move on... Past twisted, wrecked Pompeii -- Like Max Schrek as Nosferatu hit by light... We stay
M	CROSS FADE TO	comes crashing through... Having run full pelt to escape from
F	ARCHIE	...'Ow's that, Mum?
M	MUM	`S gorgeous, Archie!
F	ARCHIE	Put hairs on your chest, that will!... Pananarama'll be on soon -- after the new s... Da vi d Dim bl e- bim bl eb y! Your favourite!
M	MUM	What is this?
F	ARCHIE	That -- Mulligatawny! King of soups!
M	MUM	`S nice!
F	ARCHIE	Whoops -- there's me mobilius! `Scuse I!...
M	ARCHIE (CONT'D)	...Who is this?... I'm not understandin' ya!... I'm not getting' ya!... `Ooever you are, stop cryin'!... Stop it! Listen -- I wanna help you... but I can't help you if I don't know who you are... and what you're on ab out ! W hat a re yo u on ab ou t? ... down... we'll get there much quicker if you -- ( re al is es ) -- Col? Colin ?!... Wha's happened?... (alarmed) Whaaat?!... No?!... When?!...
M	ARCHIE'S VOICE	... Col... Col... C'mon mate this is no good... Colin...
F	ARCHIE	... C'mon mate, you can't lie `ere forever! commences... Colin, somewhat soothed, eases back into his
M	MEREDITH	`Allo?... (amiable) `Allo, Arch!... CONTINUED: 7
F	ARCHIE	You alright, Col? Italian restaurant...
F	ARCHIE	Just get on with yer meals! Concentrate on your snails! * into the back of the van... ARCHIE gets in... It drives off...
M	BIGGY	...That's a bad show.
F	ARCHIE	'S a fuckin' bad show... He couldn't do nothin'... like a wet lettuce! (they both
M	BIGGY	Liz, eh? - Who'da thought it?!... Poor Colin! (PAU SE) S o you 're b ack t here tonight then?
F	ARCHIE	Yup, back again... Round two... Poor bastard... anyway... Anyway...
M	BIGGY	Cuckoldry - Cuckoldry - terrible word! - Terrible Thing!... Is he up to it d'you think? Will he do it?
F	ARCHIE	Oh, he'll do it! He'll do it! He'll kill 'im! 'S gotta in'he?! Just needs a bit of time that's all - get over the shock... Oh, he'll do it - no question!
M	BIGGY	Well g ive h im my rega rds.. . Sen d my condolences.
F	ARCHIE	I will - I will, Bigg - I'll pass them on.
M	BIGGY	... Meredith, eh?... Meredith.
F	ARCHIE	... And Mal ... and Peanut ... and me...
M	BIGGY	... Meredith. CONTINUED: 11
