M	CHARACTER	DIALOGUE
M	SETH	Yo.
F	EVAN	What's up?
M	SETH	I was doing research last night, for next year, and I think I'm gonna go with Bang Bus.
F	EVAN	Which one's Bang Bus?
M	SETH	The one where they bang the chicks on the bus. Thirteen bucks a month. Total access, live Web Cam feed. The works. It'll be like I'm on the bus, banging them myself.
F	EVAN	That stuff's bullshit, they're all faking it. And plus, your parents are gonna look at the bill.
M	SETH	It shows up under a different name. I hope. Bang Bus. CONTINUED: 2 That wouldn't look good. Maybe I should just pick the one with the least dirty sounding name.
F	EVAN	Weapons of Ass Destruction's out then.
M	SETH	I could tell my parents I'm doing a project on Rome and I have to research orgies.
F	EVAN	Yeah. Just tell them your taking a class on blow jobs.
M	EVAN'S MOM	Thanks for taking him, Seth.
M	SETH	Don't touch that!
M	EVAN'S MOM	You two are so funny. I can't imagine what you'll do without each other next year. Evan told me you didn't get into State.
M	SETH	Yeah, you know. I got some other places. Good places. I think we'll be fine.
M	EVAN'S MOM	Are you going to miss each other?
F	EVAN	Miss each other? No! CONTINUED: 3
M	SETH	That's disgusting.
M	MOM	Bye, boys.
M	SETH	I am truly, truly jealous that you got to suck on those tits when you were a baby.
F	EVAN	Fuck you, man.
F	EVAN	You're being an idiot, man. You really shouldn't park there.
M	SETH	Fuck it. I'm a senior about to graduate. They should be suckin' my balls. It's the least they can do for stealing three years of my life.
F	EVAN	What the hell's wrong with Dimitri?
M	SETH	Oh, yeah dude, I forgot to tell you. I knocked the fuckin' shit out of him in capture the flag last week.
F	EVAN	Good! 9th Grade Camp he gave me whiplash in "King of the Ring." I fucking hate that guy. Look at those nipples.
M	SETH	They're like baby toes.
F	EVAN	It's not fair. I have to hide every erection I get.
M	SETH	Sometimes I get boners so big I can't hide them. And then I get nervous and my heart starts pounding, and it all just, like, feeds my boner. It just becomes this...thing...that's attached to me. And it won't go away.
F	EVAN	Just imagine if girls weren't weirded out by our boners and they actually wanted to see `em, like this shit.
M	SETH	You know it's been, like, a year and a half since I've seen an actual human female nipple. Besides my mom's. I saw it last month, and it was sick.
F	EVAN	Holy shit. Liat was two years ago? I guess so. She was insanely hot, though.
M	SETH	Exactly. Too hot. That's what sucks.
F	EVAN	How can that possibly suck? I'd be fuckin' psyched if I'd gotten with a girl that hot. You got, like, two dozen handjobs!
M	SETH	And three quarters of a blowjob, But that was fuckin' it. It was the peak of my ass- gettin' career, and it happened way, way, way too early.
F	EVAN	You're like Orson Welles.
M	SETH	Exactly! If I'd built up to it, I'd probably at least be having steady sex with a mediocre-looking girl at this point. I honestly now see why Orson Welles ate his fat ass to death.
F	EVAN	You'll have sex in college. Everyone does. And if not, you'll have the Bang Bus.
M	SETH	But the key is to be good at sex by the time you're in college. You don't want girls to think you suck dick at fucking.
F	EVAN	I still think you've got a chance with Jules. She got mad hot over last summer, and clearly hasn't realized it, `cause she still flirts with you.
M	SETH	Are you joking, man? Let's see here...she dated Dan Remick, Matt Muir, Josh Corber and what's-his-face. All of those were cool guys. She's been hot way longer than you think. Why would she end her high school career with me?
F	EVAN	Well, Helen got with Ariel Shafir.
M	SETH	Yeah, and he was a complete fucking loser. You're a step up from that. Which is why you should stop being a pussy and do her! You could nailthe shit out of her for, like, two months before you leave. That bitch looks like a good fucker.
F	EVAN	Hey! I'm sick of you talking about her like that, man!
M	SETH	What, you can talk about that bitch all day every single day, but I can't say one thing about her?
F	EVAN	I don't constantly insult her.
M	SETH	I didn't insult her! I said she looks like a good fucker! She looks like she can take a dick. That's a good thing. Some women pride themselves on their dick- taking abilities.
M	TERRY	Yo. Seth. Did you hear I'm having the big grad party?
M	SETH	No.
M	TERRY	Yeah.
M	TERRY (CONT'D)	And you're not coming. Tell your fucking faggot friend he can't come either.
F	EVAN	Wow. You really bitched out on that one.
M	SETH	I bitched out? You bitched out! You were across the street before I even realized what was going on. That guy's such a douche bag. CONTINUED: 7
M	SETH	This...is...bullshit.
M	KID	Poo-say.
M	HELEN	Hey Evan, thanks for the pen.
F	EVAN	Oh, don't worry, no worries. Just keep it. Then you'll just have it, and you won't have to borrow another pen.
M	HELEN	Thanks...uh...I was going to ask you, did you hear about Terry's grad party? It's going to be so insane.
F	EVAN	Yeah, it's a maybe. But, you know, I gotta, I got my... CONTINUED: 8 there's so much other fun shit that is going to be going on that night...so, you know...
M	HELEN	Fun shit? But I, like, never see you at any parties or anything.
F	EVAN	Because of all the other fun shit I'm off doing.
M	HELEN	Okay. So why weren't you at Dimitri's party on Saturday?
F	EVAN	Dimitri's? I uh...didn't want to go, because, well, I did other stuff. Saturday... Oh yeah! Saturday night was awesome!
M	EVAN (CONT'D) (V.O)	First my parents went out to a double feature, so a bunch of people came over...
F	EVAN	...and we had a couple drinks in my basement...
M	EVAN (CONT'D) (V.O)	...and Seth's parents were having this cocktail party, and we went over there to, like, mingle...
F	EVAN	...and there were actually some really interesting and, like, entertaining people there...
M	EVAN (CONT'D) (V.O.)	...and, uh, then we saw some, uh, live music.
F	EVAN	...then we went to a club downtown...
F	EVAN	...and then we pretty much called it a night and went home...
F	EVAN	...you would've loved it.
M	HELEN	That sounds so fun. I would love to go do something like that. CONTINUED: 14
F	EVAN	Yeah...well, you know, me and Seth are always cooking up...uh...fun little...events.
M	HELEN	So, are you guys going to the same school next year?
F	EVAN	Nah. We were going to but, uh, we got into different ones.
M	HELEN	What are you going to do without him?
F	EVAN	Same shit I've always been doing. It'll be fine. Don't worry about it. I'm not.
M	SETH	Mrs. Grier, I joined this class because I thought I'd be cooking with a partner. It's not fair. She's never here. I don't get twice the marks for doing all the work.
M	MRS. GREIR	I didn't invent odd numbers, Seth.
M	SETH	Look at Evan.
M	SETH (CONT'D)	While I'm over in my unit, isolated and alone, eating my terrible-tasting food because I can't even properly mix ingredients by myself, I gotta look over at that. CONTINUED: 15
M	SETH (CONT'D)	I wash and dry. And that is B.S. I'm like a single mother.
M	MRS. GREIR	Well, save it for next week. Today Jules' partner isn't here either. Pair up with her. Station four.
M	SETH	Jules?
F	JULES	Hey Seth, your partner didn't come again?
M	SETH	That's kind of a personal question.
F	JULES	What?
M	SETH	Nothing. It was my attempt at humour.
F	JULES	Well, uh, maybe I kidnapped her so you'd be forced to work with me. There's my attempt at humour.
M	SETH	Well, I would call that a success. Marscampone... scamponee cheese? Is that some kind of new cheese or something?
F	JULES	All cheese tastes the same to me anyway.
M	SETH	Except blue cheese. That stuff is sick.
F	JULES	Thank you! Yes! My older brother always eats blue cheese. You know that stuff is actually moldy. Like, they tell you it's moldy, then they tell you to eat it anyway.
M	SETH	Well whoever "they" are, they can eat my dick.
F	JULES	What are you doing tonight?
M	SETH	I don't know, probably nothing. Why?
F	JULES	My parents are out of town and I'm thinking of having a party. I don't know how big it'll be, but you should come anyways.
M	SETH	Yeah. Sure. That sounds fun. I love parties.
F	JULES	Really? I don't usually see you at them.
M	SETH	Oh, uh. It's more of, like, a love-hate thing. Right now I love them, though. Uh...how do I do this?
F	JULES	I'll write down my address and number.
F	EVAN	That's good shit. Huh, Miroki?
M	SETH	Dude! She's havin' a fuckin' party.
M	SETH (CONT'D)	Don't tell Fogell about the party.
M	FOGELL	Hey guys, I was walking here, and on the way, I saw Nicola, and she was wearing these tight white pants and a black g- string and you could see it right through the pants.
M	FOGELL	It's nine thirty.
F	NICOLA	What?
M	FOGELL	I told her what time it was. It was awesome. She's got the nicest ass.
M	SETH	Like you'd know what to do with it.
M	FOGELL	Ha ha. I'm really gonna miss your knee- slappers when me and Evan are at State.
M	SETH	Yeah, well I'll be at Junior college where the girls are half as smart, and thus twice as likely to blow me.
M	FOGELL	What are you guys doing tonight? CONTINUED: 18
M	SETH	Nothing. Sorry. You'll just have to fingerbang yourself.
F	EVAN	What you doing?
M	FOGELL	Well, Seth always said I was too much of a pussy, but he was wrong. It's been arranged. At lunch, I'm going to the same place Mike Snider went to pick up my brand new false identification card.
M	SETH	Dude! That's perfect, `cause, Evan, didn't you just say that you heard about a party?
M	FOGELL	Why didn't you tell me?
M	SETH	Shut up. Who cares? Just be happy he told. And hey! Now you can buy the booze.
M	FOGELL	Sounds cool. Cool.
M	MRS. GREIR (O.S.)	If you're not in this class, leave this class!
F	EVAN	Well done, man. We'll see you after class.
M	SETH	Did you tell that nimrod you're not going to room with him?
F	EVAN	Uh...no, not yet.
M	SETH	You better, man. That guy is a poon-tang repellent.
F	JULES	Seth, dishes time. What's the hold up?
M	SETH	We're getting a fake ID.
F	JULES	Well, you two have four more years to cuddle, so let's get to work.
