M	CHARACTER	DIALOGUE
M	ELLIOT (V.O.)	God, she's beautiful.
M	ELLIOT (V.O.)	She's got the prettiest eyes, and she looks so sexy in that sweater.
F	LEE	Hi, how are you?
M	ELLIOT (V.O.)	I just want to be alone with her and hold her and kiss her...
M	ELLIOT (V.O.)	...and tell her how much I love her and take care of her. Stop it, you idiot. She's your wife's sister. But I can't help it.
M	ELLIOT (V.O.)	I'm consumed by her. It's been months now. I dream about her. I- I, I think about her at the office. Oh, Lee. What am I gonna do?
M	ELLIOT (V.O.)	I hear myself mooning over you, and it's disgusting. Before, when she... ...squeezed past me in the doorway, and I smelled that perfume on the back of her neck...
M	ELLIOT (V.O.)	...Jesus, I, I thought I was gonna swoon! Easy...
M	ELLIOT (V.O.)	You're a dignified financial advisor. It doesn't look good for you to swoon.
F	HANNAH	Elliot? Elliot? Sweetheart?
M	ELLIOT	Mm-hm?
F	HANNAH	Have you tried these? These are wonderful. Holly and her friend made them.
M	ELLIOT	They're fantastic.
F	HANNAH	Aren't they great?
M	ELLIOT	Your sister is an unbelievable cook.
F	HANNAH	I know! I know!
F	HANNAH	She has all the cooking talent.
M	ELLIOT	No, she doesn't, either. You've got tons as well.
F	HANNAH	Ohhh, but I've eaten five of these.
M	ELLIOT	Holly, why don't you open your own restaurant?
F	HOLLY	Mmm, we practically are. Well... not a restaurant, but... April and I are going to do some catering!
F	HANNAH	What? You're kidding!
F	HOLLY	No, no, we decided!
F	HANNAH	Perfect!
F	HOLLY	Mmm...I mean, we love to cook for our friends, so we thought until an acting job comes through, we could just make some extra money, you know, doing a few private parties.
M	ELLIOT	Great idea.
F	HANNAH	I know.
M	ELLIOT	That's where your talent lies.
F	HOLLY	I know.
F	HOLLY	Get outta here. Could I speak to you privately?
F	HANNAH	Oh, sure.
M	ELLIOT	I'm her husband! She tells me anything!
F	HOLLY	Hannah, I have to borrow some more money. Don't get upset.
F	HANNAH	Mmm, I never get upset over that. Mmm?
F	HOLLY	This is the last time, I promise. And I'm keeping strict accounts.
F	HANNAH	Holly, please. Don't insult me.
F	HOLLY	Someday, I'll pay it all back.
F	HANNAH	I know. H-how much do you need?
F	HOLLY	Two thousand dollars.
F	HANNAH	Uh-huh.
F	HOLLY	Hannah, I know it's a lot, but my friend April and I, we have this catering idea I think's going to be great.
F	HOLLY	You admit that we're great cooks, right?
F	HANNAH	Yeah.
F	HOLLY	Well, in order to get started, there's just a few things I have to buy... and some old debts I have outstanding.
F	HANNAH	Will you just tell me one thing?
F	HOLLY	Okay.
F	HANNAH	Are we talking about cocaine again?
F	HOLLY	I swear. I swear. We've already got some requests to do a few dinner parties.
F	HOLLY	I mean, obviously, I'm not going to be a caterer forever, you know. We both still go to auditions. Something could turn up at any moment. But the parties are at night, days are free, I can still take my acting class. I haven't done drugs on a year.
M	EVAN & NORMA	"A whimpering, simpering Child again Bewitched, bothered, and bewildered Am I..."
F	LEE	Mom and Dad are floating down memory lane again!
F	HANNAH	Aah... Hey, have you tried Holly and her friend's shrimp puffs?
F	LEE	I think they're fantastic.
F	HANNAH	You've outdone yourself.
F	HOLLY	Oh, my God. Thank you.
F	LEE	I need an antihistamine. Mom thinks she's feeling her asthma, and so...
F	HANNAH	Ohh?
F	HOLLY	Uh-oh.
F	LEE	...before she starts turning into Camille...
F	HOLLY	Yeah, Mom's Camille when she gets up in the morning.
F	LEE	At least she isn't drinking. Did you notice?
F	HOLLY	Mm-hm.
F	HANNAH	Doesn't she look great in that new dress?
F	HOLLY	Yeah.
F	LEE	Yeah.
F	HANNAH	Don't you think she does?
F	HOLLY	She really does, though.
F	LEE	Yeah, she knows it, too, 'cause she's flirting with all the men here.
F	HOLLY	God.
F	HANNAH	Maybe when she's eighty, she'll stop straightening her garter belt when there's a guy around.
F	HOLLY	I should get a garter belt.
F	LEE	Yeah.
F	HOLLY	Get a garter belt... Get a garter belt and flirt.
