M	CHARACTER	DIALOGUE
M	EXTREME CLOSE ON A CELL PHONE	resting face up on a black surface. A beat of silence -- is a pad and pen we now discover to the left of the phone. The hand picks up the pen, brings it to the pad, on which we find conference room. Amber sconces illuminate an enormous table, empty save for & YOUNG MAN at the far end - a lonely figure hunched over a laptop. Steadily tighten on JONATHAN MESSER (late 20s), trim build not entirely at ease in a suit. Likeable features suggest a gentle, intelligent demeanor. Grids of numbers from the laptop screen reflect off his of YOUNG MEN AND WOMEN at work are blurred like photos out of
M	JONATHAN	Do-you have tomorrow's Times yet? The grizzled OLD MAN behind the counter doesn't look up.
M	OLD MAN	It is tomorrow.
M	JONATHAN	Right. I forgot. The Old man grudgingly bends to cut the plastic on a fresh stack of newspapers. As he does, Jonathan glances at numerous
M	OLD MAN	Anything else?
M	JONATHAN	Uh - no. No that's it, thanks. floor marked by unlit neon: "FLEURS DE SOLANGE." He ascends the steps, his keys out --
M	WOMAN'S VOICE (O.S.)	Jonathan! The voice from nowhere startles him - he spins to find SOLANGE (50), a vibrant Haitian woman with a thick accent,
M	JONATHAN	Solange, you're up so late?
F	SOLANGE	So early, Jonathan. We open in one hour. So tell me, you have been out with a lady friend, oui? Je suis desole, madame, mais no.
F	SOLANGE	But why else does a young man come home at such an hour?
M	JONATHAN	Just working late, that's all.
F	SOLANGE	Every night working late, working late. Ah, you can't fool me. You are Mister Mischief maker - I know this! You come by
M	SOLANGE (CONT'D)	later and pick out something for your lady friend, oui?
M	JONATHAN (0.S.)	Excuse me. Fixing his coffee, Jonathan reaches past them. They barely
M	LAWYER 1	So, the Knicks win last night?
M	LAWYER 2	I'm pretty sure, yeah.
M	JONATHAN	Actually, they lost by 4. Both pause, turn to Jonathan. Jonathan smiles awkwardly.
M	JONATHAN	It was supposed to be a good game though.
M	LAWYER 1	Oh. Hey, so. did you get a chance to look over that memo from Watkins?
M	CONTINUED:	politely at those he passes; few bother to smile in return. beside him a meticulous arrangement of pastel-colored post- its on which are scribbled various calculations. He strikes us as extremely good at his job, tackling the overwhelming array of numbers and data with methodical assurance. Taking a break, he pauses to peer out the glass wall before divider to his right startles him. He peers down and over, to
M	JONATHAN	Yes? Take a look at this. The voice sounds youthful, energetic. Its owner slides his
M	MALE VOICE (O.S.)	The Japanese are developing a toilet that can analyze your urine for glucose levels, kidney disease, even cancer. They're referring to it as the "super bowl."
M	JONATHAN	That certainly is - something.
M	MALE VOICE (O.S.)	Of course if you've ever been to Japan, you know they're nuts about their toilets. I'm talking web sites, symposiums... Jonathan chuckles.
M	MALE VOICE (O.S.)	You think I'm kidding. They have bowls over there that cost more than a piano. What I want to know is how you're supposed to retrieve this analysis - you know, from your super bowl.
