M	CHARACTER	DIALOGUE
M	PAUL	What...? What is this? His words become almost unintelligible as he flails about,
M	PAUL	Oh my God! Help me!! Help me!! He kicks and slams his hands against the top and sides of the
M	PAUL (CONT'D)	Somebody help me! Please!! Paul continues with his futile efforts to pry off the top of Getting a good look at him for the first time, we see that He coughs. The minimal amount of oxygen in the coffin makes His eyes widen a bit upon seeing an exposed, rusty nail. He After a lengthy struggle, the rope snaps. Paul quickly frees He tosses his button-down shirt down by his feet. His After several failed attempts, and with his legs exhausted, He closes his cigarette lighter, extinguishing the flame. In What is this? With his sobbing slowly subsiding, the coffin soon grows The sound of Paul's labored breaths are all we hear, softened He lights the Zippo to get a better look. He frantically reaches for it, though the coffin is far too He is soon able to reach it. Immediately thereafter, he We see that there is a Text Message waiting for Paul on the The time on the phone reads 6:12pm. While the numbers and What he does notices is that the phone barely has one bar of He tries to remember the Safe Number he was given. With the Come on, come on. What was it?
M	PAUL (CONT'D)	No. Where the hell is it? Son of a...Come on! Help me! Please! Somebody help me! His words barely make it pass the coffin walls. The Female 911 Operator places Paul on hold.
M	PAUL	No! Wait! Paul accidentally bangs the cap of the Zippo against the She quickly returns.
M	FEMALE 911 OPERATOR	911. What is your emergency?
M	PAUL	Hello?
M	FEMALE 911 OPERATOR	911. What's the problem, sir? Paul is so incredibly panicked that he has trouble remaining
M	PAUL	I'm buried. You have to help me. You have to help me, I can't breathe...
M	PAUL	I'm buried in a coffin. Please help me! Send someone to find me... Sir...slow down. What is your name?
M	PAUL	Paul. Paul Conroy.
M	FEMALE 911 OPERATOR	Okay, Mister Conroy. Can you tell me your location?
M	PAUL	I don't know. I'm in a coffin. I don't know where. I'm scared. Please help me. You're in a coffin?
M	PAUL	Yeah, it's, like, one of those old, wooden ones.
M	FEMALE 911 OPERATOR	Are you at a funeral home?
M	PAUL	No. I don't know. No.
M	FEMALE 911 OPERATOR	How are calling me right now?
M	PAUL	What?
M	FEMALE 911 OPERATOR	If you're buried in a coffin, where are you calling from?
M	PAUL	A cell phone. There was an old cell phone in the coffin.
M	FEMALE 911 OPERATOR	You're calling from your cell phone?
M	PAUL	Yes. No. It's not mine, but yes, I'm calling from a cell phone.
M	FEMALE 911 OPERATOR	There was a cell phone in the coffin when you climbed in?
M	PAUL	I didn't climb in.
M	FEMALE 911 OPERATOR	How did you end up in the coffin, sir?
M	PAUL	I was put here.
M	FEMALE 911 OPERATOR	In the coffin?
M	PAUL	Yes. Please send help. And you're saying the coffin is buried?
M	PAUL	I think so. It's...it's hot in here. I can't breathe.
