M	CHARACTER	DIALOGUE
M	written by Andrew W. Marlowe	Red Wagon
M	Revised Draft	On complete darkness. A SMALL DOOR swings open. A circle of light reveals that we I re looking down the After several feet, the tube opens up into a dimly lit The rat turns round to head back down the tube, but a But an invisible force descends. The rat squeals in agony as something smashes down on its A LOUD BELLOW rings out, and the rat flies into the air, In the background we hear Jay Leno s monologue from the Sebastian pulls a twinkie from a hostess box, unwraps the Another molecule appears on the screen. Sebastian s SEBASTIAN Damnit. Sebastian pears out his window. Across the courtyard, a Damnit. Sebastian leans back in his chair and closes his eyes. The television is now only static. We pan by his alarm He gets an idea... slides back in his chair. Types away He hits a few more keys and watches intently for a SEBASTIAN I am a goddamn genius. He hits a few more keys and a telephone keypad appears on Digital phone rings. In the bed, LINDA FOSTER, late twenties, stirs from a
F	LINDA	Sebastian, do you know what time it is? You know Da Vinci never slept. Said it was waste of time. LINDA What is it this time? INTERCUT: SEBASTIAN S BEDROOM Sebastian peers at the image of Linda in the computer SEBASTIAN Who s that? Linda pulls the camera off the top of the of the computer
F	LINDA	Not your business. Not anymore. SEBASTIAN Touche. LINDA So you calling about anything in particular, or were you just hoping to catch me sleeping in the nude?
F	SEBASTIAN	I cracked the reversion. Upon hearing this, Linda receives a jolt of adrenaline.
F	LINDA	You cracked it?
F	SEBASTIAN	Look at this. Sebastian hits a couple of keys. A moment later the
F	SEBASTIAN	Watch this.
F	LINDA	You sure? SEBASTIAN 91% sure. LINDA Eleven months with no progress and you suddenly come up with it out of the blue? How? SEBASTIAN The usual. Coffee and twinkies. LINDA I hate you.
F	SEBASTIAN	I know. You think you could hunt down Matt and get to the lab early. I want Isabelle prepped for a live test.
F	LINDA	Yeah, I think I can find him. What are you going to do? SEBASTIAN Well y know. It s daylight in Switzerland. I gotta call the Nobel Committee and tell them to get our prizes ready. See you in a few. ON LINDA S COMPUTER SCREEN as Sebastian clicks off. Linda
F	LINDA	Hey... come on. DR. MATTHEW KENSINGTON, late 20s too, stirs from under MATT What?
F	LINDA	Sebastian just called. We gotta get to the lab. Matt bolts up.
M	MATT	Shit! You didn t tell him I was here, did you?
F	LINDA	Give me some credit, will ya. MATT So what s the rush? LINDA He cracked reversion. Matt pulls his jeans on. MATT Wanna ride down? LINDA We better take our own cars. MATT You re gonna have to tell him about us eventually.
F	LINDA	I know. It s just You re his best friend. He ll feel betrayed. From a distance, the Nation s Monuments stand awash in CAMERA finds a BLACK PORSCHE as it pulls to the security The Porsche pulls to a halt in a reserved parking space
M	MARINE GUARD	Morning, sir. SEBASTIAN Morning, Ed. MARINE GUARD Your team s in early. Something special going on?
F	SEBASTIAN	Sorry, Ed. You know the rules. Sebastian presses his thumb against a glass screen. A Scan readout: CAINE, SEBASTIAN Clearance: ALPHA ALPHA THREE Division: CLASSIFIED The doors whisk open and Sebastian steps inside.
M	MARINE GUARD	Have a good day, sir. Inside the elevator is a numberless keypad. Sebastian Authorization please.
F	SEBASTIAN	Caine zero zero two seven. ELEVATOR (V.0.) Authorization verified. Good morning, Dr. Caine. The elevator descends with a groaning hum. It passes We slowly push down a hallway panelled by Plexiglas THUMP. The Plexiglas on several chambers vibrates as if angry Above each chamber, VIDEO SCREENS display THERMAL IMAGES MATT Isabelle ... The woodchips on the floor shift and suddenly the Calm down baby. Calm down. It s okay... Matt takes a pair of thermal goggles from his belt and THERMAL POV - A rather large heat signature, ape-like in It s okay, baby. It s okay. I m not going to hurt you. Come here. THERMAL POV - he reaches out to the creature. He grabs Just hold still. Something clamps down on his hand, breaking his skin. Ow, shit. Matt drops the hypo and falls back. The cage door flies
F	LINDA	You okay? MATT She bit me. LINDA Yeah. She s become a lot more aggressive in the last few days. Linda takes the goggles from Matt. Go take care of that bite. I ll get her. MATT And give you a chance to pull ahead? Never. Linda opens a lock-box at the end of the hallway and
M	AROUND THE CORNER	A slight distortion shimmers as something runs past us. Looking down the shadowy corridor, we hear grunting and a A few moments later, Linda and Matt round the corner,
M	MATT	Shh. Be vewy, vewy quiet. I m hunting simians. heheheheh. LINDA Knock it off. Isabelle! THERMAL POV - Dark hallway. Movement. A red shimmering THERMAL POV - the heat signature lies in a heap at
M	MATT	Good shootin , Tex. LINDA What s that make it? MATT I m still ahead. 6 to 5. Like a smug gunfighter, Linda blows imaginary smoke from LINDA But I m catching up. The elevator doors open and Sebastian steps out. He s met
F	SARAH	Can I have a word?
F	SEBASTIAN	Most normal people say good morning.
F	SARAH	Don t you think you should test the protocol on the liver samples before you inject Isabelle?
F	SEBASTIAN	How many tissue samples have we successfully regressed? Hundreds, right? How many have gone on to work on the full system? None. SARAH That s beside the point. SEBASTIAN No, that is the point. I m not going to waste six months of my life on an outmoded testing procedure. This thing works. I know it. I feel it. Linda comes down the corridor, listening in on the tail SARAH Fine. You can mop up afterward.
F	SEBASTIAN	You think I m going to kill Isabelle? SARAH Kill? More like liquefy. SEBASTIAN Sarah, thank you for your opinion, but I m the project leader. Understand? She says ... Yes, Sir. ... but somehow it feels like Fuck you. She storms off. SEBASTIAN How did you ever convince me to hire her? LINDA You said you wanted the beat vet in the country. SEBASTIAN Yeah, well she cares more about the animals than the research. LINDA Maybe that s why she s so good. CLOSE ON: MATT as he shuts off the spinning cyclotron. As A GLOWING VIAL OF ORANGE LIQUID. Sebastian peers at the vial. SEBASTIAN Who da Man? You da Man.
M	MATT	As we pull out we see we are. Almost feels like a dungeon. Think high-tech MATT Protocol is hot. SEBASTIAN Vitals? Sarah, checks over the various readouts ... heartbeat, SARAH Normal. CARTER ABBEY, the late thirties lab assistant, wheels in BOOMING VOICE THIS IS GOD. YOU ARE DISTURBING THE NATURAL ORDER OF THINGS AND WILL BE SEVERELY PUNISHED FOR ALL ETERNITY. GOD HAS SPOKEN.
F	SEBASTIAN	How many times do I have to tell you, Frank you aren t God. I am. Sorry, Boss. Forgot. Sebastian glance up at a glass booth overlooking the SEBASTIAN You guys ready to roll? FRANK CHASE, early thirties, and tech expert JANICE
M	FRANK	We are live and in color. On your mark. Frank and Janice looks down on their colleagues. SEBASTIAN Okay. Roll em.
F	JANICE	Okay. We are rolling record on videos one through twelve. Frank hits a series of buttons and speaks into a Frank s voice echoes through the chamber. Subject Isabelle Two. Currently in phase shift... one hundred twenty six days, eighteen hours. LINDA Testing De-Phase protocol. Injecting serial protein Caine One Two Five. Linda removes a glowing vial of orange liquid from a MATT Maybe if you stopped naming them after yourself, you d have better luck.
F	SEBASTIAN	Why thank you, Dr. Kensington, for that keen scientific observation. I ll be sure to include it in my memoirs. MATT A whole mention? And I thought I was just gonna be a footnote. Matt unwraps a hypodermic needle and jabs the needle into
M	MATT	Okay. Frank and Janice monitor Isabelle s vitals. Tension in the air. SEBASTIAN Ready. She wraps a bungee cord around nothing and pulls it LINDA Propped.
M	MATT	Let s make some history. Matt lowers the hypo to the vein. But Sebastian takes the SEBASTIAN Nice try, Sparky. Matt relinquishes the needle.
F	LINDA	Come on, Isabelle. You can do this. Sebastian lowers the hypo. The skin bonds and gives. The
F	SARAH	Elevated heartbeat. Janice analyzes the screens.
F	JANICE	We re still in the green. FRANK Confirmed. Vitals still in the normal range. The glowing liquid turns from gold to red as the complex MATT It s reacting. Spreading out from the bloodstream, soon becomes SEBASTIAN Do you see this? LINDA It s working. It s actually working. Matt pulls the sheet back. Muscles are beginning to
F	SARAH	Heart rate s up. She s scared. Sarah soothes her. It's okay, baby. It's okay. SEBASTIAN Subject began manifesting almost Immediately. Protocol is reacting quickly. Isabelle starts to struggle against her restraints. She LINDA Subject may be in pain or extreme discomfort.
F	SARAH	Goddamnit. Blood pressure elevating. Brain activity going through the roof. We ve got a problem. SEBASTIAN What? What problem! Sarah checks her monitors. SARAH It s her heart. We can see the heart beating in the ape s FRANK (V.0.) I got an erratic heart beat. SARAH She s going into cardiac arrest. LINDA Got the crash cart. Carter charges the crash cart and rolls it in. SARAH We re losing her. Her machine flatlines. SEBASTIAN No! It s got to work. The body is only half there. It looks as if its caught in
F	LINDA	Clear! Linda slams the paddles on the monkey s chest. The jolt
F	SARAH	We ve got something! The heartbeat starts up again. The body continues its Still. erratic.
F	LINDA	Come on Isabelle. Come on. You can do it. You can fucking do it. Everybody s pulling for her.
F	SARAH	Come on, monkey. MATT Do it. Do it. Come on. Muscles spread like a rash on bone as the monkey twists SARAH Stabilizing. The entire form glows, then blinks, then glows again, as FRANK (V.0.) Brain activity returning to normal. The monkey grunts and groans. Blinks its eyes. Linda LINDA Welcome back, Isabelle. Sebastian puts his hand on Linda s shoulder... a move
F	SEBASTIAN	How is she?
F	SARAH	I think she s gonna be okay
M	CARTER	Amazing. She's normal, absolutely healthy. If you didn't know any better, you'd think nothing had happened to her.
M	MATT	Yeah. I can't wait to slice up her brain and trace her neural pathways.
F	SARAH	Screw you, Matt.
M	MATT	Well maybe not right away.
F	LINDA	We should celebrate.
F	SEBASTIAN	To the finest research team I've ever known.
F	SEBASTIAN	Hey...
F	LINDA	I thought you'd gone.
F	SEBASTIAN	Where would I go? Twenty years ago there were no computers, no fax machines, no cell phones. I was just wondering what the world will be like twenty years from now... if what we're doing will change everything.
F	LINDA	A little "I am become death... the shatterer of worlds"?
F	SEBASTIAN	Something like that.
F	LINDA	Since the day I met, all you wanted to do was change the world.
M	LINDA (cont'd)	Listen, I know we've... I mean... well ... I just want you to know how proud I am of you. I know it probably doesn't mean a lot...
F	SEBASTIAN	Actually it does. I guess since you were there from the beginning, you know me better than anyone else on this godforsaken planet.
F	LINDA	You're positively maudlin. You should be happy. Do you have any idea what you've accomplished?
F	SEBASTIAN	Yeah... but I was working so hard, I didn't realize I'd have no one to share it with.
M	SEBASTIAN (cont'd)	I don't suppose we could turn back the clock for a night and you could come home with me? Right. Sorry. Too much champagne.
M	MATT	What was that about?
F	LINDA	Nothing. It's just... He is who he is. Sometimes I just have to be reminded.
F	SEBASTIAN	What's it like? Talk goddamnit! Tell me what it's like!
M	SEBASTIAN (V.0.)	Six years ago, this committee commissioned me with a very specific task...
F	SEBASTIAN	To successful phase-shift a human being out of quantum sync with the visible universe and then return him safely, with no after affects.
M	SEBASTIAN (cont'd)	Well, we found out sending them to "never-never-land" was easy, it's the getting back that's hard.
M	SEBASTIAN (cont'd)	Every time we've tried to bring a test subject back from phase-shift. Cellular bonds would dissolve, the primary DNA strands would decay. But now...
M	SEBASTIAN (cont'd)	But now...
M	KRAMER	But now? But now... But now, we feel we are closer than ever to resolving this issue. We've been experimenting with a new regression formula that looks rather promising. A FOUR STAR GENERAL leans forward.
M	GENERAL	How long?
F	SEBASTIAN	Sir?
M	GENERAL	Son, as you can imagine, we are very anxious to field test this tactical asset. How long till you resolve this issue?
F	SEBASTIAN	Shouldn't be more than another year, Sir.
M	SEBASTIAN (cont'd)	Maybe sooner.
M	MATT	Yo. Reality check! What the hell was that about?
F	SEBASTIAN	Keep your voice down.
M	MATT	The protocol works. Why'd you tell them it didn't?
F	SEBASTIAN	I wasn't ready for them to know.
M	MATT	But they're the oversight committee. They're supposed to know.
F	LINDA	I'm sure he had a reason. You did have a reason, didn't you, Sebastian?
F	SEBASTIAN	I had more than a reason. I had a goddamn epiphany. What do you think they'd do if they know we could send a subject into phase shift and pull it back out again? How many seconds would it take for them to take over the whole project, bringing in their soldiers to test the formula on. We'd have lost control of it by the end of the week.
F	LINDA	It's their money, Sebastian. It's going to happen eventually.
F	SEBASTIAN	I know. But not yet. There's too much for us to learn. I don't want my hands tied by their political agenda when we go to phase three.
M	MATT	Well, then... mind telling us how you're gonna get a human test-subject for phase three without the committee finding out?
F	SEBASTIAN	That's easy. I've decided to test the procedure ...
F	SEBASTIAN	... on myself.
M	FRANK	Are you nuts?
F	SEBASTIAN	Was Jonas Salk nuts?
M	FRANK	Yeah. Pretty sure he was.
M	CARTER	And remember, for every Jonas Salk, there are a bunch of guys who aren't famous cuz they died.
F	SEBASTIAN	If we're that unsure, how can we morally justify testing it on someone else?
F	JANICE	Isn't it a little soon to be moving into phase three anyway?
F	SARAH	She's right. We haven't even finished collating the phase two research.
F	SEBASTIAN	We'll have plenty of time to collate and cross-reference later. Monkey data doesn't matter anyway. The only real data is human data.
F	SARAH	You don't even know if any of the protocols will work on humans.
F	SEBASTIAN	How are we gonna find out? Besides, we've succeeded with a gorilla and their DNA is 98% the same as humans. And the 2% is not that significant.
F	LINDA	Sebastian ... humans can talk, build houses and cook in microwave ovens. Gorilla's live in trees. That's a helluva 2% if you ask me.
F	SEBASTIAN	We're all concerned. I know that. But if we're gonna move forward ever, this is something we have to do.
F	LINDA	Why you? Why not one of us?
F	SEBASTIAN	The risks. I couldn't ask...
M	MATT	What if we volunteer?
F	LINDA	What if you're too valuable to lose?
F	SEBASTIAN	I'm Project Leader. It's my formula and my call. The best way to express your concern is to make damn sure you do your best work. I'll want about four weeks to...
M	FRANK	To put your affairs in order?
F	SEBASTIAN	To run some more reversions and tissue tests and then we'll attempt the phase shift. I'll stay shifted for three days of testing and then we'll perform a quantum regression.
F	SEBASTIAN	Come in. What?
F	LINDA	In the past six years, I've never once challenged your decisions, but this ... Sebastian. I don't think you should do this.
F	SEBASTIAN	You don't understand.
F	LINDA	Oh please. How long were we together? You must've said it a million times ... Nobody knows who built the lunar lander. All they remember in the first man on the moon. But what if something happens to you... what about the project?
F	SEBASTIAN	Lin, trust me... nothing's going to happen.
F	LINDA	He refuses to listen to reason.
M	MATT	Can we talk about this later? I'm trying to make love to you.
F	LINDA	Sorry. I just can't let it go.
M	MATT	I know how you're feeling. Hell, he and I've been friends since freshman year.
F	LINDA	So how can we let him do this?
M	MATT	What if you were given the opportunity to be the first person on ,Mars, would you go?
F	LINDA	In a heartbeat.
M	MATT	What if they didn't know whether or not they could get you home? This is his chance to be Chuck Yeager or Christopher Columbus. Well, if I were him I'd do the same thing.
F	LINDA	Let me ask another question.
M	MATT	Is about who gets to be on top?
F	LINDA	Is the human race really ready for what we're doing?
M	MATT	Why do you always get philosophical before we're about to get physical?
F	LINDA	No really. Is it ready? We're barrelling down a road that begs moral and ethical questions that I don't think we can answer.
M	MATT	They said the same thing about the bomb. They said we'd never survive the nuclear age... but here we are.
F	LINDA	This night is still young. I mean, when you think about it, it's creepy. Do we really want to live in a world where people can just disappear in the blink of an eye?
M	MATT	We made our deal with the devil years ago. Might as well stick around to cash in.
F	SEBASTIAN	Yes?
M	MATT	We're ready.
F	SEBASTIAN	Okay.
M	MATT	It's not too late to back out. I'm happy to take your place.
F	SEBASTIAN	No. I'm ready.
M	MATT	Nervous?
F	SEBASTIAN	A little.
M	MATT	Ever tell you the one about Superman and Wonder Woman?
F	SEBASTIAN	I don't think so.
