M	CHARACTER	DIALOGUE
M	Screenplay by	Edward Neumeier Robert Heinlein FROM THE FEDERAL NET -- NOTICE -- JOIN UP NOW !
M	YOUNG PEOPLE	I'm doing my part... Me, too... Are you ?
M	OFFICIAL VOICE	Join the mobile infantery and save the world ! Service guarantees citizen-ship. Would you like to know more ? past an observation ship.
M	OFFICIAL VOICE	The Bugs send another meteor our way !
M	OFFICIAL VOICE	But this time we are ready ! Planetary defenses are better than ever ! Would you like to know more ?
M	OFFICIAL VOICE	Klendathu, source of the bug meteor attacks, orbits a twin star system whose brutal gravitational forces produce an unlimited supply of meteorites... relationship to the BUG PLANETARY SYSTEM and Klendathu.
M	OFFICIAL VOICE	To ensure the safety of our solar system, Klendathu must be eliminated ! Would you like to know more ? LIVE BROADCAST -- FROM ORBIT - THE INVASION OF KLENDATHU ! Graphics: KLENDATHU: THE INVASION
M	OFFICIAL VOICE	We break net now and take you live to Klendathu the invasion has begun ! POWER SUITS as they move up the line, the pans to the NET CORRESPONDENT
M	NET CORRESPONDENT	We 've just landes here on whar cap troopres are calling "Big K" with the 6th Mobile Infantery division... It 's an ugly planet, a bug planet, a planet hostile to life as we iGKKKKKK ! The CAMERA catches a glimpse of HUGE CLAWS as Cap Trooper JOHNNY RICO , 18, blows away SOMETHING BIG big with his pulse cannon.
M	JOHNNY	Com'on, let's go ! ON THE BOUNCE LEVY, 19, and KITTEN SMITH, 18. The CAMERA pauses, unsure. FOLLOW THEM...! GO ! GO ! Cap Troopers scream as they are torn apart right and left by an enemy seen only in disorientating glimpses.
M	JOHNNY	THIS WAY ! Something slices Kitten Smith, and he goes down screaming.
M	JOHNNY	KITTEN !
M	JOHNNY	AAAAAAAAAAAAAAAA ! We glimpse the hideous jaws of an ARACHNID WARRIOR.
M	CAMERAMAN (O.S.)	AAAAAAAAAAAAAAAA ! from the mouth, crawls into CAMERA, trying to get away from the dark INSECT SHAPES that close in on him.
M	JOHNNY	Oh, God... Oh, God, help me... please help me... Johnny Rico is clearly infatuated with her. The end of another school year, and for me no doubt another failure... Rico, pay attention ! displays his missing hand, scowls at Johnny, bemused.
M	JOHNNY	Sorry, Mr. Rasczak. a cartoon on his desk's touch screen.
M	RASCZAK	Here in History and Moral Philosophy we've explored the decline of Democracy when social scientists brought the world to the brink of chaos, and how the veterans took control and imposed a stability that has lasted for generations since... You know these facts but have I taught you anything of value ? You. Why are only citizens allowed to vote ? LANNY It's a reward... what the Federation gives you for doing Federal Service.
M	RASCZAK	No. Something given has no value ! Haven't I taught you dimwits anything ? I guess they ought to revoke my teaching credential... Johnny and Carmen flying round planet Venus in a space ship.
M	RASCZAK	When you vote, you're exercising political authority. You're using force. And force, my friends, is violence, the supreme authority from which all other authority derives.
M	CARL	Gee, we always thought you were the supreme authority, Mr. Rasczak.
M	RASCZAK	In my classroom, you bet. Whether it's exerted by ten or ten billion, political authority is violence by degree. The people we call citizens have earned the right to wield it.
F	DIZZY	My mother always says that violence never solves anything.
M	RASCZAK	Really ? I wonder what the city fathers of Hiroshima would have to say about that. You.
F	CARMEN	They probably wouldn't say anything. Hiroshima was destroyed. across the way on Carmen's screen.
M	RASCZAK	Correct. Naked force has settled more issues in history than any other factor. The contrary opinion 'violence never solves anything' is wishful thinking at its worst. smile, and Johnny's gone, checked out, flying round Venus.
M	RASCZAK	People who forget that always pay... They pay with their lives and their freedom.
M	RASCZAK	You. Tell me the moral difference, if any, between the citizen and the civilian ?
M	JOHNNY	The difference lies in the field of civic virtue. A citizen accepts personal responsibility for the safety of the body politic, of which he is a member, defending it, if need be, with his life. The civilian does not.
M	RASCZAK	The exact words of the text. But do you understand it ? Do you believe it ?
M	JOHNNY	Uh, I don't know.
M	RASCZAK	Of course you don't. I doubt if any of you here would recognize 'civic virtue' if it bit you in the ass.
M	RASCZAK	Well, that's it. Have a nice life. tries to take Carmen's hand, but she demurs. Johnny broods.
F	CARMEN	C'mon, let's see if they've posted the math final test yet.
M	STUDENT	Hey, Rico, we gonna take Tesla ?
M	JOHNNY	How should I know ?
M	STUDENT	You're captain of the team !
F	CARMEN	First thing Fleet Academy looks at is your math scores. Wish me luck !
M	JOHNNY	Good for you.
F	CARMEN	Your turn...
F	CARMEN	Hold on... I wanna talk to Marco. His sister's at Fleet ! makes sure no none else has seen. Carl walks up to him.
M	CARL	You still haven't kissed her yet ? Don't lie.
M	JOHNNY	What's the hurry ?
M	CARL	Others are waiting.
M	JOHNNY	Did you read her mind ?
M	CARL	Don't have to... Some mating semaphore is pretty hard to miss.
M	JOHNNY	Yeah, but I want Carmen.
M	CARL	You got it bad.
M	CARL	He's always late when he walks you home to fish for a kiss.
F	CARMEN	She's flying starships !
M	JOHNNY	Who ?
F	CARMEN	Marco's sister. Can you imagine maneuvering half a million tons through crwoded space lanes... You gotta have nerves of steel ! Reflexes are critical
M	JOHNNY	I have good reflexes. like it one bit, takes Johnny's arm.
F	CARMEN	C'mon Johnny, we'll be late for Biology. other students gather around covered lab tables.
M	BIOLOGY TEACHER	For our final today, please identify the mouthparts, the abdominal organs, and for extra credit, locate the nerve cord and count the ganglia. You may begin. centimeter ARKELLIAN SAND BEETLES laid out for dissection.
F	CARMEN	Eeuch !
M	JOHNNY	Aw, c'mon, it's just a bug.
M	BIOLOGY TEACHER	Just a bug, eh ? We humans like to think we are Nature's finest achievement. I'm afraid it isn't true. This Arkellian Sand Beetle is superior in many ways. It has fewer moving parts, can reproduce itself in vast numbers, and unboud by concerns of ego and mortality, makes the perfect selfless member of society.
M	JOHNNY	Better put your goggles on. fluid sprays from the slit. Carmen turns away looking ill.
M	BIOLOGY TEACHER	Our galaxy is teaming with insect life. We have identified over two billion species so far. Human, life, it would seem, is the anomaly.
F	CARMEN	But we 're intelligent. Human minds have invented art, mathematics and interstellar travel.
M	BIOLOGY TEACHER	True, we know of no insect society that has produced a Shakespeare, an Einstein or a Cherynkov, but before you let that go to your head, take the example of the Arachnids, a highly organized, highly evolved insect society. common ant and ends with a two meter tall ARACHNID WARRIOR.
M	BIOLOGY TEACHER	They are relatively stupid by human standards. Workers have an IQ of 12, warriors around 35 , and yet the Arachnids have colonized planets. Over a million years of evolution, Nature has provided the Arachnids with the biological means to hurl their spore into space. open with aresounding crack. Bug guts gush out.
M	JOHNNY	Well, if that's the crop, that must be the gastric caecal...
F	CARMEN	Excuse me...!
M	JOHNNY	35% on the math final ! No one could be that dumb with numbers.
F	CARMEN	Well, at least you didn't lose your lunch over a bug. How embarassing.
M	JOHNNY	Who cares about bugs ? You can't go anywhere if you don't know math.
F	CARMEN	Don't be so sure. I like you even if you are dumb with numbers.
M	JOHNNY	Then how come you won't hold hands with me at school ?
F	CARMEN	I don't want everyone to see.
M	JOHNNY	Why won't you kiss me when we're all alone ?
F	CARMEN	How come that's all you talk about anymore ?
M	JOHNNY	It's all I think about anymore. about it. Carmen grins, reaches for Johnny's hand.
F	CARMEN	You can't walk me home.
M	JOHNNY	Why not ?
F	CARMEN	I thought you were going to help Carl.
M	JOHNNY	Carl can wait.
F	CARMEN	Johnny, my Dad's home today.
M	JOHNNY	What's he got against me... I mean, I 'm a teenager. You can't be a citizen when you're only a teenager !
F	CARMEN	It's not you, Johnny. Your parents are rich they don't need to be citizens, and that stuff means a lot to my dad. He's a veteran.
M	JOHNNY	Well, if your dad doesn't like me, how come we're such good friends ?
F	CARMEN	Sometimes I do what I want, eh ? Johnny grins, happy to be in love. basement workshop. Carl concentrates on the image of a playing card, the six of diamonds, displayed on a monitor.
M	CARL	Don't think about it... go on instinct.
M	JOHNNY	Ace of spades. Carl puts another card up, the jack of diamonds.
M	CARL	Statistically speaking you should've accidentally right by know.
M	JOHNNY	In addition to "psychic dolt" this test also proves I'm unlucky ? Two of hearts.
M	CARL	Luck is not a factor. No one really knows why some people are sensitive and some aren't. Federal studies like this might provide a clue.
M	JOHNNY	I wouldn't want to know what everyone was thinking. Four of spades. the monitor. Johnny removes the blindfold.
M	CARL	Cyrano, you big yellow turd !
M	JOHNNY	He just wants attention. You don't play with him like you used to.
M	CARL	Go bug Mom, Cyrano. a time. Carl clears the screen.
M	JOHNNY	How do you make him do that ?
M	CARL	I gave him the impression that there was a fly crawling up my mom's leg. He is going to go eat it.
M	MOM (O.S.)	Get out ! Get out ! CARL...!
M	JOHNNY	Carl, promise me you won't ever do anything like that to me.
M	CARL	Don't be afraid. Can't do humans... yet. C'mon let's go.
M	JOHNNY	Ten of clubs. You still gonna sign up for Starside R&D; ?
M	CARL	Passport to the Universe. Who wouldn't want that ?
M	JOHNNY	I've been thinking about applying for Federal Service, too. Fleet, maybe.
M	CARL	Your father will never let you.
M	JOHNNY	I'm eighteen. It's my decision, I think I'd make a pretty good pilot. I've good great reflexes. You need that for maneuvering, you know.
M	CARL	Only 1 in 14 male applicants make it through stellar navigation. So what do you think your chances are ?
M	JOHNNY	Eight point... no, uh, seven...
M	CARL	If you can't do those numbers, you haven't got a chance.
M	JOHNNY	All I know is Carmen's going to be a citizen, and I don't think it'll work out for us if I'm not.
M	CARL	Love... how excruciatingly pathetic. Now try and pay attention.
M	JOHNNY	Queen of hearts. It is the Queen of hearts.
M	CARL	Well, what do you know about that ! The SCOREBOARD says: REGIONAL FINAL. Across the field, fans wear red and gold and sing another song. suit up in their orange and black uniforms.
F	DIZZY	Tesla's tough. They tumble good and they hit HARD. suit up in red and gold.
M	JOHNNY	We tumble good, too. high in the air over the Giant defensive line, makes ten meters before he is down. Johnny has seen her among all the people.
F	DIZZY	Kick three, fade left. On two. handsome, super-confident, to guard Johnny.
M	ZANDER	Time's running out. three minutes and counting on the clock. Johnny grins.
M	JOHNNY	A lot can happen in three minutes.
F	DIZZY	Hut... hut ! hurls himself at Johnny, misses. Johnny scores. Zander tumbles into the crowd, loses a jump shoe.
F	CARMEN	Are you alright ?
M	ZANDER	I'm getting better. 21-20. Johnny frowns when he sees Carmen talking to Zander on the sidelines, shaking his head, smiling.
M	ZANDER	So what are you doing later ?
F	CARMEN	Everyone is going to the dance. Aren't you ?
M	ZANDER	I don't know. It's my last night as acivilian. I ship out for Tereshkova tomorrow.
F	CARMEN	You're going to the Academy ? That's where I want to go. I'd love to talk to you abou that.
M	ZANDER	I'm all ears.
F	CARMEN	Don't you have to finish the game ?
M	JOHNNY	Don't get any ideas. She's my girl.
M	ZANDER	You can never be sure. She waves, smiling. The Giants pull ablitz.
F	DIZZY	WATCH THE BLITZ...! TIGERS 21, GIANTS 22 and less than a minute to go. because Zander's back talking to Carmen again.
F	DIZZY	Flip six, three hole. Rico ? Hey !
M	JOHNNY	What ?
F	DIZZY	You were drifting. Flip six, three hole. On one, got it ?
M	JOHNNY	Just throw me the ball, Diz. Johnny broadly. Johnny doesn't grin back.
F	DIZZY	Hut ! it, trips Zander up painfully, and hurls himself into the end zone as a horn sounds the game's finish. Tigers do flips in the air. Giants look dejected. Zander picks himself up, watches Johnny leave with Carmen. for the big dance. His MOTHER catches him preening in front of a mirror by the TRANSPORTER in the hall.
M	MOTHER	Who said you could grow up so fast ? Last time I checked you were only five years old. You had such a bright little face...
M	JOHNNY	Aw, don't get mushy.
M	FATHER	This came for you today. I presume on your request.
M	JOHNNY	A lot of my friends are doing Federal Service...
M	MOTHER	You aren't thinking of applying...?
M	FATHER	Have you lost you lost your mind ? I'd rather take ten lashes in Public Square than see you ruin your life.
M	JOHNNY	It's aterm of service, not a career. I just want to get out on my own and see the Galaxy for a couple of years.
M	MOTHER	Johnny, people get hurt... people get killed in the Federal Service. If something happened to you I don't know what I would do...
M	FATHER	Who gave you this idea ? It's that teacher. What's his name ? You know the one I mean.
M	JOHNNY	Mr. Rasczak.
M	FATHER	Rasczak... Silly name. There ought to be a law against using a school as a recruiting station !
M	JOHNNY	No, Mr. Rasczak doesn't do that at all. He sorta discourages you really.
M	FATHER	Good, because you're going to Harvard, and that's the end of it.
M	JOHNNY	I'm eighteen. It's my decision.
M	FATHER	is that how it is ?
M	MOTHER	Wait you two. Dad and I have a surprise for you that will settle this. Can you guess what it is ?
M	JOHNNY	Uh, no.
M	FATHER	A trip to the Outer Rings. Whad'ya think of that ?
M	JOHNNY	Wow ! Santori and Zegema Beach, I've always wanted to go there.
M	MOTHER	Good good, then it's all settled.
M	FATHER	A year at Harvard and you'll see this "Federal Service" is just menial training for inferior people so they can call themselves "citizens" and take airs for the rest of their lives. Wait a minute ! Carl is doing his Federal and he isn't inferior. He's the smartest kid at school !
M	FATHER	Sorry. Carl's a fine boy...
M	JOHNNY	I don't know what they teach at Harvard, but I think I'm pretty good enough the way I am !
M	MOTHER	Johnny, please. Calm yourself.
M	JOHNNY	Well, that's what you're saying ! You're saying that I'm not good enough the way I am now !
M	MOTHER	Why did you go and do that ? He was all ready to go Zegema Beach !
M	FATHER	Teenagers !
M	BAND LEADER	Alright, everybody, this is the last dance, so let's turn down the lights and make it a slow one. standing alone near the dance floor.
F	DIZZY	Hey, Rico, wanna dance ?
M	JOHNNY	Actually, Diz, I promised Carmen...
F	DIZZY	Too bad for her if she's not around.
F	DIZZY	You know, it's sad... Most of us probably won't see each other again after tonight.
M	JOHNNY	You still gonna play for Brazil ?
F	DIZZY	Looks like, unless Tokyo lets me start.
M	JOHNNY	Well, anyone who gets you is lucky.
F	DIZZY	How come we never got together ? the room, stunning in her formal.
M	JOHNNY	Can't we just be friends, Diz ?
F	DIZZY	Sure.
M	JOHNNY	
F	DIZZY	Guess you gotta go.
M	JOHNNY	You're the best. his hand. She looks around for someone to dance with. Carl, a nerd in a tux, waves shyly.
M	JOHNNY	Isn't it great to be in love ?
F	CARMEN	How do I know if this is love ?
M	JOHNNY	It wouldn't be so romantic if we weren't...
M	CARL	Outa the way you two ! Johnny goes in for the kiss again.
F	CARMEN	Romance is just a vestigial biological response to procreation...
M	JOHNNY	Aw, you're in love with me... You just dont know it yet. but the music ends. Everyone applauds. The lights come up and people head for the doors. Johnny sees Rasczak.
M	JOHNNY	Wait, I want to talk to Mr. Rasczak.
F	CARMEN	I'll meet you outside.
M	JOHNNY	Mister Rasczak ?
M	RASCZAK	What is it, Rico ?
M	JOHNNY	I just wanted to say thanks 'cause History and Moral Philosophy was the best class I had this year.
M	RASCZAK	Well, it's not really my job to please. Hope you learned something.
M	JOHNNY	I wanna join up, Mr. Rasczak. I think I have what it take to be a citizen.
M	RASCZAK	Good for you. Go find out.
M	JOHNNY	Well, my parents are against it, and I know it's my choice, but I was wondering... What would you do if you were me ?
M	RASCZAK	Figuring things out for yourself is the only freedom anyone really has. Use that freedom. Make your own choice, Rico. uniform of a Fleet pilot trainee. Carmen examines his FLEET PIN, a pair of silver wings.
F	CARMEN	Johnny, this is Zander.
M	ZANDER	Yeah, we know each other from the game. No hard feeling, eh, chum ?
M	JOHNNY	None at all... We won.
F	CARMEN	Good luck at the academy.
M	ZANDER	Always.
F	CARMEN	He just got accepted to the Fleet Academy. Isn't that great ?
M	JOHNNY	Yeah, sure, I guess.
F	CARMEN	No, I mean if he can get in, maybe I have a chance.
M	JOHNNY	What are you talking about ? We both know you're gonna be a pilot.
F	CARMEN	Zander is going for pilot, too.
M	JOHNNY	You two have so much in common.
F	CARMEN	Johnny Rico, you're jealous !
M	JOHNNY	I can't help it.
F	CARMEN	He's nothing like you.
M	JOHNNY	I don't even know if you're my girl.
F	CARMEN	Are you the boy for me ?
M	JOHNNY	I'm gonna do it, Carmen. I'm gonna sign up for Federal Service. breathless.
F	CARMEN	Oh, Johnny... including a POLICEMAN.
F	CARMEN	Everyone's looking... we shouldn't...
M	JOHNNY	Who cares ?
F	CARMEN	You're right. Let's never stop...
M	POLICEMAN	Hey, you, there's a place for that !
M	JOHNNY	I love you, Carmen.
F	CARMEN	Shhh...
M	CARMEN'S DAD	Carmen, it's late. Get inside.
F	CARMEN	Sorry, Dad. See you, Johnny. battle scar oon his face.
M	CARMEN'S DAD	I don't want you around Carmen anymore. Get me ?
M	JOHNNY	Maybe Carmen's gonna make her own decisions from now on, Mr. Ibanez.
M	CARMEN'S DAD	Carmen's gonna be a citizen. She don't need you and your rich family. The Federation'll give her everything she needs. Dad, leave him alone... citizens file through the main doors.
M	RECRUITING SERGEANT	Fresh meat for the grinder, eh ?
M	CARL	That's us. Where do we sign ? smiles even wider.
M	RECRUITING SERGEANT	Here and here and here. chest. We hear MUSIC: "The Mobile Infantery Anthem" plays softly in honor of distant battles.
M	RECRUITING SERGEANT	Welcome to the adventure of Federal Service. Follow the blue line. A COLONEL makes a speech over the loudspeaker.
M	COLONEL	There is no guarantee of service. We don't need all of you. It costs a great deal to train human beings for useful tasks. Many jobs are hazardous to your health. If you are chosen and do not wish to serve you may resign at anytime simply by completing form 1240/A. Thank you for exercising you constitutonal rights. DON, 18, athletic and cheerful.
M	DON	They took my sister, they'll take anybody. his side, drawing fluids.
