M	CHARACTER	DIALOGUE
F	JACKIE	Flight 710 Cabo San Lucas, now boarding Gate 12, first class only.
F	SIDNEY	Hi, I'm Sidney. And I love to TEC-9. The popular TEC-9 is advertised by its makers as being tough as the toughest customer.
M	BLACK MAN (O.S.)	That's a TEC-9. It's a cheap ass spray gun outta South Miami.
M	BLACK VOICE	Cost three-eighty retail. I get them for two hundred and sell 'em for eight.
F	ORDELL	This TEC-9? They advertise it as being the most popular gun in American crime. Can you believe that shit? It actually says that on the little booklet that comes with it. "Most Popular Gun in American Crime," like they're proud of that shit.
F	ORDELL	Check out this body-builder chick... Now see what she got. That's a Styer Aug. Styer Aug's a bad motherfucker. Listen.
F	ORDELL	Shit's expensive, man. Comes from Austria. My customers don't know shit about it, so there ain't no demand. Baby, I could use some more ice.
F	ORDELL	But put that bad boy in a flick, every motherfucker out there want one. I'm serious as a heart attack. Them Hong Kong movies came out, every nigga gotta have a forty-five. And they don't want one, they want two, cause nigga want to be "The Killer." What they don't know, and that movie don't tell you is a .45 has a serious fuckin' jammin' problem. I always try and steer a customer towards a 9- millimeter. Damn near the same weapon, don't have half the jammin' problems. But some niggas out there, you can't tell them anything. They want a .45. The killer had a .45, they want a
F	ORDELL	Thanks, Baby.
M	LOUIS	Who's your partner?
F	ORDELL	Mr. Walker. He runs a fishing boat in Mexico. I deliver the merchandise to him, gets it to my customers. On all my bulk sales, anyway. Nigga didn't have a pot to piss in or a window to throw it out 'fore I set 'em up. Now, motherfucker's rollin' in cash. He got himself a yacht, with all kinds of high tech navigational shit on it. AK-47, the very best there is.
F	ORDELL	When you absolutely, positively, gotta kill every motherfucker in the room, accept no substitute. That there is the Chinese one. I pay eight- fifty and double my money.
F	ORDELL	Get that for me, will ya baby?
F	MELANIE	You know it's for you.
F	ORDELL	Girl, you better not make me go over there and put my feet to ya.
F	MELANIE	Hello.
F	MELANIE	It's for you.
F	ORDELL	Yeah. Hey, Junebug, what's up?
F	MELANIE	It's boring, isn't it?
M	LOUIS	I can sit through it once.
F	MELANIE	He thinks he's Joe Gunn now.
M	LOUIS	I'm impressed. He knows a lot.
F	MELANIE	He's just repeating shit he overheard. He ain't any more a gun expert than I am.
F	MELANIE	Want a hit?
M	LOUIS	Sure.
F	MELANIE	When did you get out of jail?
M	LOUIS	Four days ago.
F	MELANIE	Where at?
M	LOUIS	Susanville.
F	MELANIE	How long?
M	LOUIS	Two months shy of four years.
F	MELANIE	Four years?
M	LOUIS	Uh-huh.
F	MELANIE	What for?
M	LOUIS	Bank robbery.
F	MELANIE	Really, I'm impressed.
F	MELANIE	Four years that's a long fuckin time.
F	ORDELL	See, what did I tell you? Man in New York wants a 9 millimeter Smith and Wesson Model 5946. Why does he want it? It's the gun that nigga on "New York Undercover" uses. Because of that nigga, I can sell it to this nigga for twelve-fifty.
M	LOUIS	What's your cost?
F	ORDELL	As low as two.
M	LOUIS	Are you serious?
F	ORDELL	That's what I been tellin' you. Start adding these motherfuckin' figures up, and you tell me this ain't a business to be in.
F	ORDELL	I got me five M-60 machine guns. These came straight from the Gulf War. I sold me three of them so far, twenty grand a piece.
M	LOUIS	That's good money.
F	ORDELL	Louis, this is it, man. I'm gonna make me a million dollars out of this. I already got me a half-a- million sittin' in Mexico. When I do this last delivery, I'm gonna make me another half-million.
M	LOUIS	Then what?
F	ORDELL	I get out. Spend the rest of my life spending.
F	ORDELL	Who is it?
F	MELANIE	It's Beaumont.
F	ORDELL	Beaumont -- Ordell. What's the problem? What the fuck you doin' in jail? What the fuck you doin' that for? Ain't you got better sense than to be drivin' drunk carrying a goddam pistol?
F	ORDELL	Beaumont. Beaumont. Listen to me. Number one, you need to chill out, nigga. Bad as this shit is, this shit ain't as bad as you think it is. Course you're scared. That's what these motherfuckers get paid for scarin' the shit outta ya. That's their job. And my job is to get you the fuck home so let me tell you what is gonna happen... May I speak?... Thank you... You gonna spend the night in jail; it's too late to get you out now. Tomorrow, they gonna take you into court. I'm gonna be there. Judge gonna set your bail. I'm gonna pay your bail, they gonna cut you loose. By tomorrow night, you'll be back home, I promise. So just calm your ass down, and I'll see you tomorrow. You owe me a helluva lot more than one, nigga. See you.
M	MALE VOICE (O.S.)	...the judge doesn't give a fuck about that. He's ready to habitualize you. Is that what you want -- you wanna look at ten years?
M	MAX	Just overnight is all. Tomorrow I'll get you out, I promise. But it means I gotta pick you up tonight.
M	MAX	Reggie, there ain't no two ways about it. You're spending the night in jail, but I already told you I'll get you out tomorrow. Now where are you? You're at your mother's house, aren't you?
M	MAX	Okay. Just stay put till I come for you. Reggie, do yourself a really big favor and be there when I get there.
M	MAX	How can I help you?
F	ORDELL	Where would you like me to put my ash?
M	MAX	Use that coffee cup on the desk.
F	ORDELL	And I need me a bond for ten thousand.
F	ORDELL	Oh, that's just my white friend, Louis. He's got nothing to do with my business. We just hangin together. We're on our way to a cocktail lounge.
F	ORDELL	Who's that big Mandingo nigga you gotcha arm around?
M	MAX	That's Winston. He works here.
F	ORDELL	He's a big one. You two tight?
M	MAX	Yeah.
F	ORDELL	It was our idea to take the picture, wasn't it?
M	MAX	So, you want a ten-thousand dollar bond. What've you got for collateral?
F	ORDELL	Gonna have to put up cash.
M	MAX	You have it with you?
F	ORDELL	It's in my bag. You have cash. What do you need me for?
F	ORDELL	C'mon, you know how they do. Black man comes in with ten thousand, they wanna fuck with 'em. First off, they gonna wanna know where I got it. Second, they gonna keep a big chunk of it -- start talkin' that court cost shit. Fuck that shit, Jack. I'll go through you.
M	MAX	Cost you a thousand for the bond.
F	ORDELL	I know that.
M	MAX	Who's it for? A relative?
F	ORDELL	Fella named Beaumont. They have him up at county. It started out drunk driving, but they wrote it up "possession of a concealed weapon." Dumb monkey-ass had a pistol on him.
M	MAX	Ten thousand sounds high.
F	ORDELL	They ran his name and got a hit. He's been in before.
M	MAX	He takes off and I gotta go to Kentucky to bring him back, you pay the expenses.
F	ORDELL	You think you could do that?
M	MAX	I've done it.
M	MAX	What's his full name?
F	ORDELL	Beaumont. That's the only name I know.
M	MAX	Records office.
