M	CHARACTER	DIALOGUE
M		George A. Romero THE DEAD FIRST WALKED.
M		dead place. I tol' you. Let's get to the islands.
M		radio signals were coming from this from the city. In every city it's the Dead. Let's get out to the barrier If there are survivors sending signals that's where we'll find them.
M		of time for the islands. The rest of the islands...I think.
M		gotta see if there are others here. We all this way. We're gonna check it
M		Nothing! Dry as a bone. No gas. get outa here.
M		them all. And check the tanks under pumps.
M		IS THERE ANYONE THERE? HELLO.
M		mia.
M		tol' him. I tol' him this is a dead Like all the others.
M		GASOLINA! GASOLINA!
M		have to stop the infection... Querrida...
M		! WHAT ARE WE DOIN' THIS FOR? WE CAN TOGETHER. WE CAN USE EACH OTHER'S
M	#1	could use our guns, maybe. We can't use Unless you can get yer boat back
M		got a boat.
M	#1	man. We can drift this tub into the her around with a dinghy...but ain't gonna get us nowhere. Ev'ry boat see here is long dead, soldier...else be long gone. Can you get your boat here?
M		don't know where they went, man. I don't I swear.
M	#1	like I said...we can't use you. We got the food nor the patience to put with you.
M		MOTHERFUCKERS!
M		MI VIDA. MIGUEL MIO.
M		CHRIST! GET UP HERE, WOMAN! GET THE UP HERE!
M		IN! GET THE OTHERS.
M		me get him to the boat.
M		him.
M		me or die.
M		God...my God...I am heartily having offended Thee...
M		Rest, rest.
M		detest all my sins...because... because Thy just punishment... because of
M		is dying. I will end his pain.
M		
M		most of all because...they offend my God...Who art all good...and of all my love...
M		is dying. He knows it.
M		are dying, too.
M		The disease was cut away from me. I live. I will live.
M		firmly resolve...with the... with the help of...of Thy grace...
M		
M		YOU CAN'T!
M		must be done. You know this. It must by to keep him from...
M		won't happen to him! It won't happen to You heard his prayer. His prayer will him. He could never become one of those... devils.
M		have no power to save. The knife save. It can cut the disease away. The It can shatter the brain where the takes seed. These are saviours...our saviours...our only saviours.
M		must wait. One day the curse will pass. day a dead man will... will...
M		day a dead man will refuse to return, that man will be a saint. The first of our century. That's a prayer, too. catechism. Something the priests tell us believe.
M		can believe this, Miguel. I'll kill you you shoot. We must wait. I'll....I'll do done.
M		You won't be able to do it. He will He will rise and you... you will die.
M		looks uninhabited. What do you think?
M		think we should burn the church. Kill the and burn the church. It's the only The only way.
M		pullin' in.
M		DATURA!!! MIRA. DATURA!!!
M		he saying?
M		madness....could be from shock.
M		I didn't stop the infection in time. I worry. When he dies, I won't be like I'll shoot him.
M		DATURA!!! DATURA METEL!!!
M		No shooting. Not until we're sure we're on this island.
M		No, thank you. No ice. Straight up, No ice. Thank you.
M		ICE, I SAID!!! NOOOOO ICE!!!
M		the church. Kill the priest and burn church. Burn....
M		is it?
M		dunno. Landing pad for a helicopter? I
M		some kind of....elevator. There must something under the ground
M		Christ! is military. I don't believe it.
M		do we do? Let'em know we're here....or
M		just....wait a minute. Get a better my God.
M		MY GOD!!!
M		can't be. Are we truly in hell?
M		on.
M		is that? Could that be....?
M		They must have gotten them to things. They wouldn't be them with....they wouldn't...
M		get used to this, Tyler. It's the way. They don't bite the hand that
M		THAT THING AWAY FROM THE OTHERS! IT HERE!
M		have visitors. Let's go men.
M		If only the rest of you ladies would orders the way they do. IT, YOU WORM-EATEN SLIME ! YOU FOUL- PUSS-FACED MAGGOTS! I TOLD YOU FIND YOU REAL ACTION, DIDN'T I? YOU YOU FILTH! YOU'RE LEARNING! GETTING BETTER....GETTING BETTER, YOU SCUM!
M		NOOOOO! NOOOOOOOOOOOOOOOO!!!
M		OUT, MEN! OPEN FIRE!
M		THE CHURCH! KILL THE PRIEST!
M		THE PRIEST! BURN THE CHURCH! BURN! BURN! BURN! BURN!
M		the priest.
M		do it...please...you can't let die this way...please. Destroy me. A the head...I don't want to of...one of them.
M		his weapon, Tyler.
M		his gun, ass hole. He still has the to pull a trigger.
M		me...one
M		We'll have a little talk first. can help you out. String up.
M		can handle it, Tyler. You've been for a shit detail lately so here's you're gonna love. We've got two dead. the heads off and get the bodies to the refrigerators. Fast. a hot day.
M		Just our men. Not him.
M		head stays where it is. He and I never had the chance to get acquainted. he comes back...I'll get another shot it... Ha ha ha ha...
M		me.
M		if I don't? If I don't you'll come back your death. You'll come back and find hanging there...wanting to to eat human flesh. You hate thought, don't you? That's the sin for most of you fools, isn't
M		hanging up there a few days you will mad for food...crazed! You will lust for YOU WILL BE WORSE THAN ANY OF THEM!
M		ME! SHOOT ME! MEEEEEEEEE!!!
M		bargain with you. How many of you are the island?
M		of us...only two of us...me...and him.
