M	CHARACTER	DIALOGUE
M	DIRECTOR JOSEF	You keep your work station so clean, Jerome.
M	JEROME	--Next to Godliness, isn't that what they say?
M	DIRECTOR JOSEF	I reviewed your flight plan. Not one error in a hundred thousand keystrokes. Phenomenal. It's right that someone like you is taking us to the Belt. You have a substance test.
M	LAMAR	Jerome...never shy. Pisses on command. You've got a beautiful cock. I ever told you that, Jerome?
M	JEROME	Only every time I'm in here.
M	LAMAR	I see a lot of cocks. I speak from experience. Yours is a beautiful example. Why didn't my folks order a cock like that for me?
M	LAMAR	If everything goes to plan, this could be the last time I see you for a while. One week to go. Please tell me you're the least bit excited.
M	JEROME	I'll tell you at the end of the week.
M	JEROME (VO)	The most unremarkable of events. Jerome Morrow, Navigator First class, is only days away from a one-year manned mission to 951 Gaspra in the Outer Asteroid Belt. Nothing so unique in that. Last year over one thousand citizens from every walk of life embarked on some space mission or other. Besides, selection for Jerome was virtually guaranteed at birth. He is blessed with all the physical and intellectual gifts required for such an arduous undertaking, a genetic quotient second to none.
M	JEROME (VO)	No, there is truly nothing remarkable about the progress of Jerome Morrow, except that I am not Jerome Morrow.
M	JEROME (VO)	I was conceived in the Riviera. Not the French Riviera.
M	JEROME (VO)	The Detroit variety.
M	JEROME (VO)	They used to say that a child conceived in love, has a greater chance of happiness. They don't say that any more.
F	NURSE	What are you doing?
F	MARIA	I can't do this.
F	NURSE	I told you, the government pays. It's all taken care of.
F	MARIA	No, you don't understand. I can't.
F	NURSE	The doctor will give you something.
F	MARIA	I'm not doing it.
F	NURSE	Honey, you've made one mistake--
F	NURSE	--I've read your profile. I don't know about the father but you carry enough hereditary factors on your own. You can have other children.
F	MARIA	Not like this one.
F	NURSE	Honey, look around you. The world doesn't want one like that one.
F	MARIA	You don't know what it will be!
F	NURSE	The child won't thank you! Those were early days--days when a priest could still persuade someone to put their faith in God's hands rather than those of the local geneticist.
M	ANTONIO	What's wrong?
M	JEROME (VO)	Of course, there was nothing wrong with me. Not so long ago I would have been considered a perfectly healthy, normal baby. Ten fingers, ten toes. That was all that used to matter. But now my immediate well-being was not the sole concern.
M	JEROME (VO)	My destiny was mapped out before me-- all my flaws, predispositions and susceptibilities - most untreatable to this day. Only minutes old, the date and cause of my death was already known.
F	NURSE	The name? For the certificate.
F	MARIA	Antonio--
M	ANTONIO	--No, Vincent Antonio.
F	MARIA	Oh, Vincent, Vincent, Vincent...I can't let you out of my sight.
M	JEROME (VO)	I was born Vincent Antonio Luca. And from an early age I came to think of myself as others thought of me - chronically ill. Every skinned knee and runny nose treated as if it were life-threatening.
M	JEROME (VO)	And my parents soon realized that wherever I went, my genetic prophecy preceded me.
M	JEROME (VO)	They put off having any more children until they could afford not to gamble - to bring a child into the world in what has become the "natural" way.
M	JEROME (VO)	It meant selling the beloved Buick.
M	VINCENT (VO)	My father got a good price. After all, the only accident he'd ever had in that car was me.
M	GENETICIST	Put up the dish.
M	GENETICIST	Your extracted eggs... ...Maria, have been fertilized with... Antonio's sperm and we have performed an analysis of the resulting pre-embryos. After screening we're left with two healthy boys and two healthy girls. Naturally, no critical pre-dispositions to any of the major inheritable diseases. All that remains is to select the most compatible candidate.
M	GENETICIST	First, we may as well decide on gender. Have you given it any thought?
F	MARIA	We would like Vincent to have a brother... you know, to play with.
M	GENETICIST	You've already specified blue eyes, dark hair and fair skin. I have taken the liberty of eradicating any potentially prejudicial conditions - premature baldness, myopia, alcoholism and addictive susceptibility, propensity for violence and obesity--
F	MARIA	--We didn't want--diseases, yes.
M	ANTONIO	We were wondering if we should leave some things to chance.
M	GENETICIST	You want to give your child the best possible start. Believe me, we have enough imperfection built-in already. Your child doesn't need any additional burdens. And keep in mind, this child is still you, simply the best of you. You could conceive naturally a thousand times and never get such a result.
M	ANTONIO	He's right, Maria. That's right.
M	GENETICIST	Is there any reason you'd want a left-handed child?
M	ANTONIO	Er, no...
M	GENETICIST	Some believe it is associated with creativity, although there's no evidence. Also for sports like baseball it can be an advantage.
M	ANTONIO	I like football.
M	GENETICIST	I have to warn you, Mr Luca, he's going to be at least a head taller than you. Prepare for a crick in the neck in sixteen years time.
M	GENETICIST	Anything I've forgotten?
F	MARIA	We want him--we were hoping he would get married and have children. We'd like grandchildren.
M	GENETICIST	I understand. That's already been taken care of. Now you appreciate I can only work with the raw material I have at my disposal but for a little extra...I could also attempt to insert sequences associated with enhanced mathematical or musical ability.
F	MARIA	Antonio, the choir...
M	GENETICIST	I have to caution you it's not fool-proof. With multi-gene traits there can be no guarantees.
M	ANTONIO	How much extra?
M	GENETICIST	It would be five thousand more.
M	ANTONIO	I'm sorry, there's no way we can.
M	GENETICIST	Don't worry. You'll probably do just as well singing to him in the womb. We can implant the most successful pre-embryo tomorrow afternoon.
F	MARIA	What will happen to the others?
M	GENETICIST	They are not babies, Maria, merely "human possibilities".
M	GENETICIST	Smaller than a grain of sand.
M	JEROME (VO)	That's how my brother, Anton, came into the world - a son my father considered worthy of his name.
M	JEROME (VO)	By the time we were playing at blood brothers I understood that there was something very different flowing through my veins.
M	JEROME (VO)	And I'd need an awful lot more than a drop if I was going to get anywhere.
M	JEROME (VO)	Our favorite game was "chicken". When our parents weren't watching, we used to swim outside the flags, as far out as we dared. It was about who would get scared and turn back first.
M	JEROME (VO)	Of course, it was always me. Anton was by far the stronger swimmer and he had no excuse to fail.
M	JEROME (VO)	My genetic scarlet letter continued to follow me from school to school. When you're told you're prone to learning disabilities, it's sometimes easier not to disappoint anybody.
M	ANTON	How many astronauts are there, anyway?
M	ANTON	I bet I could be one.
M	VINCENT	You're standing on Venus.
M	JEROME (VO)	I was popular enough until it got around that I wasn't a long-term proposition. Those who didn't know already could easily find out for themselves. It was certainly no problem coaxing the information out of me.
M	JEROME (VO)	I didn't blame them. You need to know if a prospective husband can qualify for a mortgage or life insurance or can hold down a decent job.
M	MOTHER	Vincent, you have to be realistic. A heart condition like yours--
M	VINCENT	--I don't care. I'll take the risk.
M	MOTHER	It's not just you they have to be concerned about. Perhaps we could get you one of those new pacemakers. They're not perfect but--
M	FATHER	For God's sake, Vincent, don't you understand. The only way you'll see the inside of a space ship is if you're cleaning it!
M	JEROME (VO)	My father was right. It didn't matter how much I lied on my resumÈ, my real C.V. was in my cells. Why should anybody invest all that money to train me, when there are a thousand other applicants with a far cleaner profile? Of course, it's illegal to discriminate - "genoism" it's called - but no one takes the laws seriously.
M	JEROME (VO)	If you refuse to disclose, they can always take a sample from a doorhandle...
M	JEROME (VO)	...or a handshake...
M	JEROME (VO)	...even the saliva off your application form.
M	JEROME (VO)	But for the most part we know who we are. And if all else fails, a legal drug test can just as easily become an illegal peek at your future in the company.
M	JEROME (VO)	I didn't blame Anton for his free ride. You can't blame someone for winning the lottery.
M	ANTON	You sure you want to do this?
M	JEROME (VO)	It was the last time we swam together. Out into the open sea, like always, knowing each stroke towards the horizon was one we had to make back to the shore. Like always, the unspoken contest.
M	ANTONIO	Vincent, you damn fool! You could have killed Anton with your ridiculous contest! Why should he risk his life to save yours?! When are you going to get it through your thick head--you can't compete with your brother! Why try?!
M	ANTON	Why didn't you say anything?
M	VINCENT	Why didn't you? It's okay. It's the way they want it. It confirmed everything in the minds of my parents - that they had taken the right course with my younger brother and the wrong course with me. It would have been so much easier for everyone if I had slipped away that day. I decided to grant them that wish. ethnicities - all members of a genetic underclass that does not
