M	CHARACTER	DIALOGUE
M	KANE'S OLD OLD VOICE	Rosebud...
M	NEWS DIGEST NARRATOR	Legendary was the Xanadu where Kubla Kahn decreed his stately pleasure dome - "Where twice five miles of fertile ground, with walls and towers were girdled 'round." Today, almost as legendary is Florida's XANADU - world's largest private pleasure ground. Here, on the deserts of the Gulf Coast, a private mountain was commissioned, successfully built for its landlord. Here in a private valley, as in the Coleridge poem, "blossoms many an incense-bearing tree." Verily, "a miracle of rare device."
M	NARRATOR	Here, for Xanadu's landlord, will be held 1940's biggest, strangest funeral; here this week is laid to rest a potent figure of our Century - America's Kubla Kahn - Charles Foster Kane. In journalism's history, other names are honored more than Charles Foster Kane's, more justly revered. Among publishers, second only to James Gordon Bennet the First: his dashing, expatriate son; England's Northcliffe and Beaverbrook; Chicago's Patterson and McCormick;
M	NARRATOR	Denver's Bonfils and Sommes; New York's late, great Joseph Pulitzer; America's emperor of the news syndicate, another editorialist and landlord, the still mighty and once mightier Hearst. Great names all of them - but none of them so loved, hated, feared, so often spoken - as Charles Foster Kane. The San Francisco earthquake. First with the news were the Kane papers. First with Relief of the Sufferers, First with the news of their Relief of the Sufferers. Kane papers scoop the world on the Armistice - publish, eight hours before competitors, complete details of the Armistice teams granted the Germans by Marshall Foch from his railroad car in the Forest of Compeigne. For forty years appeared in Kane newsprint no public issue on which Kane papers took no stand. No public man whom Kane himself did not support or denounce - often support, then denounce. Its humble beginnings, a dying dailey -
M	NARRATOR	Kane's empire, in its glory, held dominion over thirty-seven newpapers, thirteen magazines, a radio network. An empire upon an empire. The first of grocery stores, paper mills, apartment buildings, factories, forests, ocean-liners - An empire through which for fifty years flowed, in an unending stream, the wealth of the earth's third richest gold mine... Famed in American legend is the origin of the Kane fortune... How, to boarding housekeeper Mary Kane, by a defaulting boarder, in 1868 was left the supposedly worthless deed to an abandoned mine shaft: The Colorado Lode. The magnificent Enquirer Building of today.
M	NARRATOR	Fifty-seven years later, before a Congressional Investigation, Walter P. Thatcher, grand old man of Wall Street, for years chief target of Kane papers' attack on "trusts," recalls a journey he made as a youth...
M	THATCHER	... because of that trivial incident...
M	INVESTIGATOR	It is a fact, however, is it not, that in 1870, you did go to Colorado?
M	THATCHER	I did.
M	INVESTIGATOR	In connection with the Kane affairs?
