M	CHARACTER	DIALOGUE
M	Water cranked to a hundred and three	Got my tunes, my snacks, my booze, my skis (Got the) freshest moves you ever seen When I'm soakin in my Hot Tub Time Machine When you're going back to the 80s... And you might be fuckin some ladies... You bring your button fly jeans and some sweet hair gel Want blow? All you gotta do is yell (Yeah you're) lookin real smooth, (and you're) lookin real mean Yeah! Hot Tub - Time Machine! Hot Tub - Time Machine! C'mon! Relaxed as hell when you're goin through time That's the 54 jets workin' on your spine (Yeah) you gotta be loose and you gotta be lean When you roll up in your Hot Tub Time Machine Yeah your shirt's a little psychedelic... And you're lookin kinda like Tom Selleck... Yeah the chicks are wetter than the Everglades Just listen right up, consider me your dean In the college of the Hot Tub Time Machine Yeah! Hot Tub - Time Machine! Hot Tub - Time Machine! Yeah!
M	LILY (O.S.)	Ready for the wildest bachelor party of all time? LILY (early 30s, shirt and jeans, hot in a smart and classy
F	ADAM	You know it. I'm gonna bang all sorts of chicks this weekend!
M	LILY	That's not the answer I was looking for.
F	ADAM	Sorry, honey. Adam gives his beautiful fiancee a playful kiss.
M	LILY	Look what I found... A BUNCH OF TEENAGERS and 20-SOMETHINGS PARTY IN A LARGE HOT
F	ADAM	Check out that young stud. Can you believe he's about to get married? Lily and Adam look through more PHOTOS of a YOUNG ADAM (17) Adam snatches the last photo from her.
M	ADAM (CONT'D)	Ignore that one. Nothing happened. I love you. Lily laughs.
M	LILY	Adam, you didn't know me yet. As Adam goes back to packing, Lily leafs through some more of
M	LILY (CONT'D)	Who's this? Lily shows Adam a PHOTO: -- A SMOKING HOT SKI BUNNY (23, blonde, svelte, leg warmers).
F	ADAM	I'm not sure.
M	LILY	Really? Lily shows Adam another PHOTO: -- YOUNG ADAM with his arm around the SKI BUNNY, who looks
F	ADAM	Oh! Jennie.
M	LILY	Who's Jennie?
F	ADAM	She's nobody. Ski instructor. You didn't know me yet. Lily still looks at him a little hard.
M	ADAM (CONT'D)	Lily, I was 17. She had boobs and a face. Of course I'm gonna take her picture. Lily still looks a little bothered.
M	LILY	Do you still think of her?
F	ADAM	Of course not! I think of you. As Adam goes to EMBRACE her:
M	LILY	Hold on... Lily goes into the CLOSET.
F	ADAM	Sweetie? She comes out a moment later with a CARDBOARD BOX, which she
M	ADAM (CONT'D)	How did you know where I hid my... treasure? Lily carefully picks up a BROCHURE from the pile, holding it
M	LILY	Explain this. From ADAM'S POV, we see the brochure: -- A ski brochure featuring Jennie on the cover.
F	ADAM	OK! You caught me! I occasionally... reminisce... about Jennie O'Keefe!
M	LILY	That's gross. What's "occasionally?"
F	ADAM	About two hours ago when you were on the phone with your mother.
M	LILY	Jesus. Tell me how I'm supposed to let you go to your bachelor party and not be a basket case?
F	ADAM	What are you so worried about?
M	LILY	I'm worried that you're still thinking about this girl.
F	ADAM	Baby, the girl in that picture was nothing more than a crush. I could never get her and there's no possibility I'll ever be with her. She was a total stranger. Lily gets a CURIOUS LOOK on her face.
M	LILY	So... you're into strangers?
F	ADAM	Well not the creepy "your mom was in an accident, now come with me" kind. But yeah, the hot lady in the supermarket kind of stranger. You have to admit - it's kinda hot.
M	LILY	So you're saying if you and I didn't know each other, it would be pretty hot if we fooled around?
F	ADAM	You kidding me? It would be fucking incredible. Lily smiles seductively, as Adam starts to get it. Wait a minute. Are you suggesting... yes. YES! Adam excitedly heads for the door.
M	ADAM (CONT'D)	OK, I'll go down the hall. You get into character. This fucking rules. Adam leaves the room and Lily REMOVES HER SHIRT, talking sexy
M	LILY	Oh I'm all alone in this big house. Cheerleading camp just ended and I need to get out of these sweaty clothes... Love where you're going with this, baby! Keep it up! She unbuttons her pants and SLIDES DOWN HER JEANS.
M	LILY	Mmmm. My panties are so tight against my firm naked body...
M	ADAM (O.S.)	You should probably take them off!
M	LILY	Are you gonna let me do this?
M	ADAM (O.S.)	Sorry! Continue! You were just about to take off your panties! She slowly slides out of her panties, kicking them away. Now
M	LILY	It feels so good to be so naked. I hope no one can see me... Just then a BLACK MAN (late 30s, handsome, J Crew) saunters
M	BLACK MAN	OK, so this asshole in front of me at the donut place is -- WHOA! Lily covers up and SCREAMS.
M	LILY	Get out of here!! He SPILLS the coffee on his hands and their rug as he turns.
M	BLACK MAN	Fuck! Ow! I'm sorry. I'll clean it up. That's gonna stain, though.
M	LILY	Just leave! He heads for the door, just as: Adam comes in, wearing a MAILMAN hat and NOTHING ELSE.
F	ADAM	Special delivery for -- Jesus Christ! The black man doesn't know which way to look. He covers his Just tell me when I'm in the clear.
M	LILY	I can't wait for you to come back and marry me. Wow, that's crazy. Adam looks almost like it just hit him.
F	ADAM	Yeah. Wow.
M	LILY	Tell me again I have nothing to worry about.
F	ADAM	Babe, look at Nick... In the car, Nick air drums to whatever's on the radio.
M	ADAM (CONT'D)	You think with him in charge, we're gonna get into any kind of trouble? We'll probably eat too much pizza and I'll twist my ankle getting off the ski lift.
M	LILY	OK. Have an awesome bachelor party. Not too awesome. I got you something. Adam looks in the bag.
F	ADAM	Sandwich. Thanks. He puts it in his BACKPACK. She looks like she was expecting
M	LILY	Let me see your phone. He takes it out.
F	ADAM	I told you, I'll call you when-- She snatches it out of his hands. Adam looks confused, as
M	LILY	Despite my anxiety, I'm not gonna be one of those women who wants an update every ten minutes. Even though I do want an update every ten minutes. Adam smiles. Lily looks a bit trepidatious.
M	LILY (CONT'D)	Just make sure whatever happens, you're back for the rehearsal dinner. I totally trust you.
F	ADAM	You should. I'm a lame-o.
M	LILY	Well at least you're a cute lame-o. Lily leans in and they NUZZLE their noses together in a
M	NICK	I'm more than willing to forget about earlier, but this shit's going on Facebook.
M	NICK	I have no idea what Facebook is. My phone has a button that says Send To Facebook. I've been sending shit there for months. Adam looks out the window, smiling.
F	ADAM	I'm so psyched about this weekend!
M	NICK	Ditto, buddy. I'm gonna help you make up for all the good times you missed when you were being a responsible member of society.
F	ADAM	You're a good friend. I'm sorry for putting my career and self sufficiency above bowling night.
M	NICK	This trip represents everything awesome about being a dude. We're gonna drink too much, eat whatever we want... I might not even change my socks.
F	ADAM	Live the dream.
