M	CHARACTER	DIALOGUE
M	BELLA (V.O.)	I'd never given much thought to how I would die.. A DEER love seems like a good way to go.. -- Then into the WHITENESS steps the face of - regret the decision that brought me here to die... Bye, Bella!
M	BLONDE #	Good luck at your new school!
F	BELLA	Have a good..
F	BELLA	... life. BELLA'S MOTHER, RENE, mid 30's --exits their house --it's
F	RENE	It won't work again, baby.
F	BELLA	You put it on hold.
F	RENE	I did?
F	BELLA	Look. You also called Mexico. RENE I'll figure it out. You gotta be able to reach me and Phil on the road - I love saying that - on the road.
F	BELLA	Very romantic.
M	PHIL	If you call crappy motels, backwater towns and ballpark hot dogs romantic. kiss. Phil's love of Rene reassures Bella. Phil heads to the old
F	RENE	Now, you know if you change your mind, I'll race back here from wherever the game is.
F	BELLA	I won't change my mind, mom.
F	RENE	You might. You've always hated Forks.
F	BELLA	It's not about Forks, it's about Dad. I mean, two weeks a year, we barely know each other. Mom, I want to go. I'll be fine. Bella, IPOD earbuds in her ears, gets a last glimpse of the PULL UP AND OUT OF THE CAR UNTIL WE'RE - The McMansions get smaller as we SWEEP OVER the scorched Rise HIGHER, and higher still, until finally we're suspended Slowly, the clouds start getting more numerous, thicker, darker.. until we're completely immersed in them... the sun disappearing. FIND A TWO LANE HIGHWAY along which drives A POLICE THE PASSENGER SIDE WINDOW Bella sits next to her uniformed father, police chief CHARLIE
M	CHARLIE	Your hair's longer.
F	BELLA	I cut it since last time I saw you.
M	CHARLIE	Guess it grew out again.
M	CHARLIE	How's your mom?
F	BELLA	Good. As the cruiser drives through, Bella takes in this logging town every storefront has a wood carving. The Timber Museum's sign is The cruiser pulls up to the old two-story house. A woodshed full Bella and Charlie carry in her bags. The house isn't stylish I put Grandpa's old desk in your
F	BELLA	That's right. One bathroom.
M	CHARLIE	I'll just put these up in your room I can do it They both reach for the bags, bumping one another awkwardly. 11 OUTSIDE - A FADED RED TRUCK, CIRCA 1960 pulls up... 11
M	CHARLIE	Bella, you remember Billy Black.
M	BILLY	Glad you're finally here. Charlie hasn't shut up about it since you told him you were coming.
M	CHARLIE	Keep exaggerating, I'll wheel you down the hill.
M	BILLY	Right after I ram you in the ankles.
M	JACOB	I'm Jacob. We made mud pies together when we were little kids.
F	BELLA	Yeah... I think I remember.. Are they always like this?
M	JACOB	It's getting worse with old age. So what do you think of your homecoming gift?
F	BELLA	No way. The truck is for me?
M	CHARLIE	Just bought it off Billy, here.
M	JACOB	I rebuilt the engine and - It's perfect! She beams. It's the first genuine smile we've seen on her.
M	JACOB	Okay, so you gotta double pump the clutch when you shift, but - He hands her the keys as she climbs in.
F	BELLA	Maybe I can give you a ride to school.
M	JACOB	I go to school on the reservation.
F	BELLA	Too bad. Would've been nice to know at least one person. PUDDLE, soaking her sneakers. She slinks toward school, as we -- Bella wanders the walkways looking for room numbers, lost. SERIES ENDS when a sweet, nerd-cute, motor mouth boy, ERIC,
M	ERIC	You're Isabella Swan, the new girl. Hi. I'm Eric. The eyes and ears of this place. Anything you need. Tour guide, lunch date, shoulder to cry on.
F	BELLA	I'm kind of the suffer in silence type.
M	ERIC	Good headline for your feature I'm on the paper, and you're news, baby, front page. I -- no, I'm not news -- I'm, seriously, not at all
M	ERIC	Whoa, chillax. No feature. Would you mind just pointing me toward Mr. Varner's class? ERIC You've missed a lot of the semester, but I can hook you up - tutor, cliff notes, medical excuse..
F	JESSICA	Block it, Chloe! Yeah! Good attack! -- and beans a basketball player in the head. He is MIKE
M	MIKE	Ow!
F	BELLA	Are you alright? I warned them not to make me play.
M	MIKE	It's only a flesh wound.
M	MIKE	You're Isabella, right? BELLA Just Bella.
M	MIKE	I'm Mike. Newton. Suddenly, Jessica appears, stepping between them. Subtle,
F	JESSICA	She's got a great spike, doesn't she? So, you're from Arizona, right? Aren't people supposed to be tan down there?
F	BELLA	That's why they kicked me out. table. Eric appears, and squishes into a seat next to Bella.
M	ERIC	Mike, you met my home girl Bella.
M	MIKE	Your home girl? It's first grade all over again, and you're the shiny new toy.
F	ANGELA	Sorry, needed a candid for the feature Feature's dead, Angela. Don't bring it up again. I got your back, baby. ANGELA Guess we'll just run another editorial on teen drinking.
F	BELLA	Sorry. There's always eating disorders, or Speedo padding on the swim team
F	ANGELA	-- Wait, that's a good one.. BELLA'S POV - THE DOUBLE DOORS OF THE CAFETERIA and all devastatingly beautiful.
F	BELLA	Who are they?
F	ANGELA	The Cullens.
F	JESSICA	Doctor and Mrs. Cullen's foster kids. They all moved down here from Alaska two years ago.
F	ANGELA	They kinda keep to themselves.
F	JESSICA	Because they're all together. Like, together together. The blonde girl, Rosalie, and the big dark-haired guy, Emmett.. ON ROSALIE, 18, long blonde hair, model beautiful, knows it.
F	JESSICA	... they're a thing. I'm not even sure that's legal.
F	ANGELA	Jess, they're not actually related.
F	JESSICA	But they live together. And the little dark haired girl, Alice, she's really weird..
F	JESSICA	... she's with Jasper, the blonde who looks like he's in pain. I mean, Dr. Cullen's like this foster dad slash match maker.
F	ANGELA	Maybe he'll adopt me. EDWARD, 17. Lanky, with untidy, bronze colored hair. He seems
F	BELLA	Who's he?
F	JESSICA	That's Edward Cullen. confused. Bella quickly looks away.
F	JESSICA	He's totally gorgeous, obviously. But apparently, no one here is good enough for him. Like I care. Anyway, don't waste your time.
F	BELLA	I wasn't planning on it. Mike takes his seat and points her toward MR. MOLINA, EDWARD -- his back to her, sitting at a front table. But as SLOW MOTION -- the breeze she creates when she passes lifts
M	a	piece of paper next to Edward. We're still on his back as he
M	MR. MOLINA	Welcome, Ms. Swan. Follow along as best you can till you get caught up. ON EDWARD'S FACE -he slowly looks up at her, his eyes coal Bella knocks someone's book bag off their chair. Replaces it, We're going to cut them in half, then watch them regenerate into two separate worms..
M	MR. MOLINA	... Yes, folks, zombie worms! They just won't die. She can see EDWARD'S HANDS under the table. Clenched into EDWARD sweet-talking the enchanted female ADMINISTRATOR, There must be something open sixth No, every class is full. I'm
M	EDWARD	I'll just... endure it.
F	BELLA	Jerk. 21 ECU ON A SECURITY GUARD - IN THE DARKNESS 21 THE SECURITY GUARD -- and stops, hovering mid-air, a yard from the landing. HAND grips his shirt, then YANKS him out of the air and out Can't get over how grown up you bearded, hippy logger, WAYLON FORGE, 50, appears behind Cora,
M	WAYLON	Member me, honey? I was Santa one year.
M	CHARLIE	Waylon, she hasn't had a Christmas here since she was four.
M	WAYLON	Bet I made an impression, though.
M	CHARLIE	You always do.
F	CORA	Let the girl eat her cod, Waylon. When you're done, I'll bring your favorite - berry cobbler. Remember? Your dad still has it. Every Thursday.
F	BELLA	That'd be great, thank you.
F	BELLA	So... you eat here every night?
M	CHARLIE	Easier than washing dishes.
F	BELLA	I can cook.
F	BELLA	I do the cooking at home - in Phoenix. Mom's not great in the kitchen.
M	CHARLIE	I remember.. They both laugh -- recalling an especially bad dinner.
M	CHARLIE	How was school? Meet anyone? A few people... Do you know the Cullen family?
M	CHARLIE	Are people talking about them again?
F	BELLA	No... well, a little.
M	CHARLIE	Just cause they're newcomers. We're lucky to have a surgeon like Dr. Cullen at our podunk hospital. Lucky his wife wanted to live in a small town. Lucky his kids aren't like a lot of the hell-raisers around here.
F	BELLA	... Okay.
M	CHARLIE	I just don't like narrow mindedness. If spring training goes well, we could be living in Florida permanently. Please insert 25 cents to continue.
F	BELLA	Mom, where's your cell?
F	RENE	Ok, I didn't lose my power cord. It ran away. Screaming. I literally repel technology now. Bella smiles, missing her mom. Rene feeds the phone Now, tell me more about your welcoming. FLASH POP TO -EDWARD'S FACE, HIS COAL BLACK EYES, THE FURY.. BEGIN A SERIES OF SCENES OVER SEVERAL DAYS: She now only glances at Rosalie's car, a red M3 BMW, as it drives SERIES OF SCENES ENDS as we go to BELLA Dad, I'm heading out.
F	BELLA	Great. WHIP PAN to the driveway as Charlie pulls in -driving her
F	BELLA	Dad, I can drive myself to school. UNKNOWN POV - FROM THE TREES --tracking Bella's every move as she slips and falls on BACK ON BELLA - fallen on her ass. Charlie climbs out of the
M	CHARLIE	You okay, Bells? BELLA Ice doesn't help the uncoordinated.
M	CHARLIE	That's why I got you new tires. She looks over at the truck -- yep, four new tires. The other ones were nearly bald. You got me new tires. No one's ever done that before.
F	BELLA	I mean... nothing.
M	CHARLIE	I'll be late for dinner. I'm heading down to Mason County. A security guard at the Grisham Mill got killed by some kind of animal.. UNKNOWN POV - ON BELLA AND CHARLIE, as he speaks.. BELLA An animal?
M	CHARLIE	You're not in Phoenix any more, honey. They've been hunting it for a week with no luck. Thought I'd lend a hand.
F	BELLA	Be careful.
M	CHARLIE	Always am. BACK ON BELLA.. And thank you. For the tires.
M	ERIC	... and yeah, prom committee is a chick thing, but I gotta cover it for the paper anyway, and they need a guy to help choose the music - Bella is about to respond when Mike comes up behind her.
M	MIKE	Come on, Arizona. Give it up for the rain.
F	BELLA	Terrific. Hello.
M	EDWARD	I didn't have a chance to introduce myself last week. My name is Edward Cullen.
M	EDWARD	... You're Bella.
F	BELLA	I'm... yes. Onion root tip cells! That's what's on your slides. Separate and label them into the phases of mitosis. The first partners to get it right, win... the golden onion!
M	MR. MOLINA	Come on, people. Tick tock. Everyone sets to work. Edward pushes the microscope to
M	EDWARD	Ladies first.
F	BELLA	You've been gone.
M	EDWARD	Out of town. For personal reasons.
F	BELLA	Prophase.
M	EDWARD	May I look?
M	EDWARD	Prophase.
F	BELLA	Like I said.
M	EDWARD	Enjoying the rain?
F	BELLA	Seriously? You're asking me about the weather?
M	EDWARD	It appears.
F	BELLA	No. I don't like the cold. Or the wet. Or the gray. Or parkas. Or turtle necks. BELLA What? BELLA'S POV - ECU ON EDWARD'S FACE EDWARD Anaphase. She snaps out of it. Covers with a dry look.
F	BELLA	May I? Anaphase.
M	EDWARD	Like I said. She glances at him, and this time sees a smirk. She simply If you hate cold and rain, why move to the wettest place in the continental U.S.
F	BELLA	It's complicated.
M	EDWARD	I think I can keep up. BELLA My mother remarried.
M	EDWARD	Very complex. So you don't like him.
F	BELLA	Phil is fine. Young for her, but nice enough. Interphase. Why didn't you stay with your mom Alright, Phil's a minor league a lot. My mother stayed home with me I decided to spend time with my
M	EDWARD	But now you're unhappy.
F	BELLA	No... I -- I just.. Bella turns away -- embarrassed, vulnerable. I'm just trying to figure you out.
F	BELLA	Did you get contacts?
M	EDWARD	... no. BELLA Your eyes were black before, now It's just the fluorescents. HIS HANDS clenched into tight fists. Off Bella, utterly Shivering, Bella heads for her truck, carrying the onion, -- EDWARD'S FACE - looking at Bella with horror..
M	a	second, their proximity is overwhelming, electrifying. He Abruptly, we BLAST BACK TO SPEED as several things happen so -- Then SPINS around, once again careening toward her and --EDWARD'S HANDS are creating a deep dent in the side of the THE SCREAMING begins, yelling, calls for help. People leap to Are you okay!? Are you What happened!? Did anyone Amid the chaos, Bella sees EDWARD'S SIBLINGS looking at BELLA - sitting on a gurney, the E.R. DOCTOR looking into her
M	CHARLIE	Bells. Are you alright?
F	BELLA	I'm fine, dad. Calm down.
M	TYLER	I'm so sorry, Bella. I tried to stop.
F	BELLA	It's okay, Tyler.
M	CHARLIE	It sure as hell is not okay.
F	BELLA	Dad, it's not his fault-
M	CHARLIE	We nearly lost you.
F	BELLA	But you didn't. He'd hug her, if that was who he, or who she was. Instead,
M	CHARLIE	You can kiss your license goodbye. I heard the Chief's daughter was here.
M	CHARLIE	Good. Dr. Cullen.
F	DR. CULLEN	I've got this one, Jackie. DR. CULLEN You have a nice knot growing back there, but your x-rays show no indication of concussion.
M	TYLER	I'm so sorry, Bella. I'm really Charlie abruptly pulls the curtain between them.
