M	CHARACTER	DIALOGUE
M	ANDY	Okay. Is it on? (recorder)
M	OLIVER	Yeah yeah.
M	ANDY	This is for our friend Hal Fields. Hal. We love you.
M	OLIVER	You're coming to live with me now. Arthur looks at him.
M	OLIVER	This is my car. Arthur hops in.
M	OLIVER	This is the dining room where people come and eat sometimes. The dog listens intently. Oliver moves on, the dog follows.
M	OLIVER	This is the living room.
M	OLIVER	That's the bathroom. The dog looks.
M	OLIVER (V.O.)	This is 2003. This is what the sun looks like, and the stars, nature. This is the President.
M	OLIVER V.O.	And this is the sun in 1955, and the stars, and nature, and cars, and phones, and movies, and the President. These are what pets looked like. These are fireworks. This was smoking. This is what it looked like when people kissed...
M	OLIVER (V.O.) (CONT'D)	...When they were happy... ...When they were sad.
M	OLIVER (V.O.) (CONT'D)	My parents got married in 1955.
M	OLIVER	He was a museum director - she fixed up old houses.
M	OLIVER	They had a child, and they stayed married for 44 years...
M	OLIVER (V.O.) (CONT'D)	...Until she died in their bed, after four months of cancer and eating French toast for every meal and watching the Teletubbies everyday and confusing white straws for her cigarettes and skipping back and forth through time inside her head.
M	OLIVER (V.O.)	Six months later, my father told me he was gay. He had just turned 75.
M	HAL	I'm gay. Same camera angle, Hal still looking into camera we jump cut
M	OLIVER V.O. (CONT'D)	I always remember him wearing a purple sweater when he told me this but actually he wore a robe.
M	HAL	I'm gay. Same angle, we continue to jump cut through Hal talking to
M	HAL (CONT'D)	I'm gay. Jump cut, new outfit. I loved your mother, but, uh... now I want to explore this side. Jump cut, new outfit.
M	HAL (CONT'D)	I don't want to be just theoretically gay, I want to do something about it. New outfit and inflection. ...I want to do something about it... New outfit and inflection. ...I want to do something about it.
M	OLIVER (V.O.)	He changed all his clothes.
M	OLIVER V.O. (CONT'D)	He got a boyfriend, Andy, a physical trainer who was also studying for his professional pyrotechnic license. Camera lands on Hal beaming with pride, his arm around Andy
M	ANDY	Since I came out to my father, he never speaks to me. That's why I've been always attracted to older men. Hal and friends laugh warmly at Andy. We cut to live action
M	OLIVER V.O.	He found an out gay priest to guide him spiritually. He saw a therapist for the first time. He joined the Primetimers. Movie night. Los Angeles Pride, and then...
M	OLIVER V.O.	Four years after he came out, he died in this room...
M	OLIVER	Look, its lonely out here, so you'd better learn how to talk with me. Arthur's face looks up at him filled with a dog's love and no
M	ARTHUR SUBTITLE	While I understand up to 150 words - I don't talk. Oliver leans down, pushing his head into Arthur's.
M	OLIVER	I know. I know. Oliver is ushered out of the room. The nurse draws the MOMENTS LATER: Oliver sits with Hal, now off the ventilator
M	OLIVER	Calm. Calm, calm breaths. Hal coughs.
M	HAL	Oliver! Please help me with all these ropes. Oliver rushes and helps him.
M	OLIVER	Pop, Pop, stop -- you're gonna hurt yourself. A NURSE quickly enters and helps hold down his arms.
M	NURSE	Mr. Fields, we're going to have to secure your arms again.
