M	CHARACTER	DIALOGUE
M	Story by	KENNETH LONERGAN and PETER TOLAN PURPOSES ONLY 1957 was a big year. The Russians put that Sputnik into outer space, the Dodgers played their last game at Ebbets Field, 'that guy' shot Frank Costello in the head, and missed, and the Gallo brothers whacked Albert Anastasia in that barber shop in the Park Sheraton Hotel. It was total chaos. With Anastasia gone, Vito Genovese figures he's king shit, but Carlo Gambino and 'Joe Bananas' both want to be boss of all bosses. So they call a meeting -- a big meeting.
M	MANETTA (V.O.)	It was the first time the whole commission was ever gonna meet face to face. Bosses and wiseguys were comin' in from all over the country, and all the New York families, too -- maybe sixty bosses, the whole wiseguy world -- all headin' toward this little town upstate to figure out what's what.
M	MANETTA (V.O.)	Your father and me, we were goin' up with Tommy D., Fat Tommy.
M	MANETTA (V.O.CONT'D)	He was running the family at the time. Anyway, I don't know what anybody was thinking, but some asshole thought it would be a good idea to have this meeting at Joe Babara's farm in the country where nobody would notice.
M	MANETTA (V.O.)	Turns out the local cops were watching Joe Babara like a hawk. So now you got about fifty Caddies and Lincolns pullin' into Apalachin and some deputy sheriff with cow shit on his shoes notices all the traffic and calls the Feds.
M	WISEGUY	You wanna be a ribeye? Get away from the fuckin' car.
M	MANETTA (V.O.)	The meeting never even got started. The Feds moved in --
M	MANETTA (V.O.)	-- and we moved out.
M	MANETTA (V.O.)	Your papa and me hid in a field with hay or corn, some kinda foliage, I don't know.
M	MANETTA (V.O.)	Then along comes this farmer who almost runs us over in a tractor, so your father hauls out his piece, this .44 cannon he used to carry, and hijacks the goddamn tractor. Funniest fuckin' thing I ever saw.
M	MANETTA	Anyway, Carlo Gambino came out of it capo de tutti capi, and that was the last time the whole commission tried to meet -- until now.
F	VITTI	I don't know. I don't like it. What do we need a meeting for? Let everybody worry about their own business.
M	MANETTA	The '57 meeting was about how we were going to divide up the whole country. This meeting is about how we're gonna survive. You got 'made' guys informing for the Feds; bosses going to jail; everybody's dealing drugs; people are getting whacked without permission. And on top of everything, now we got the Chinese Triads and these crazy Russians to deal with. Everything's changing. We need a leader. Someone with fresh ideas. Someone like you. It's gonna be a new century, Paul. We gotta change with the times.
F	VITTI	What are we gonna get, a fuckin' web site?
M	MANETTA	You remember what else happened in 1957, Paul?
F	VITTI	Yeah, I remember.
M	MANETTA	When your father died, I promised him I'd always look out for you. Come to the meeting.
F	VITTI	Wait a second. I'm just gonna grab a toothpick.
F	CAROLINE	I kept telling him that I needed room to grow and find myself as a person. Not just as a woman but as an independent entity.
F	CAROLINE	I told him I needed to get in touch with my uniqueness, but he couldn't handle that. He said I was driving him away. Do you think I was driving him away, Dr. Sobol?
M	BEN	Things end, Caroline. That's just a part of life. It's how we deal with things ending that's important.
F	CAROLINE	I just can't believe it's over between me and Steve. Maybe there's still hope.
M	BEN	Well, he did take out a restraining order against you. I have to be honest, that's usually not a good sign.
F	CAROLINE	But what should I do?
M	BEN	Well, Caroline, I think the first thing you have to do... ... is stop whining about this pathetic loser! You're a tragedy queen! 'Steve doesn't respect me. Steve doesn't love me anymore.' Who gives a shit! Get a fucking life! You are, without a doubt, the most boring human being I have ever met! Please, say something interesting before I lapse into a goddamn coma!
F	CAROLINE	Dr. Sobol?
M	BEN	Yes. Yes. I was just reflecting on your whole -- situation. It's very interesting what you were just saying. I want you to think about it, and I'm going to think about it, so we'll both think about it and we'll continue next week when I get back from my vacation.
M	BEN	Or not.
M	MICHAEL	You're late.
M	BEN	I know. I couldn't get rid of my last patient. I think she was a tick in a past life.
M	MICHAEL	Yeah, what's Caroline's problem? Your boyfriend's gone, he hates your guts, get over it.
M	BEN	Michael! What did I tell you? You can't listen to my sessions! It's private stuff.
M	MICHAEL	I can't help it. I hear you through the vent in my room.
M	BEN	Funny how that happens when you lie on the floor and put your ear up against it.
M	MICHAEL	Okay, okay. How's that guy who dreams about shitting trout?
M	BEN	Fine. He moved up to striped bass. Put on your cummerbund. Boy, have you grown. Did your mother move next door to a nuclear power plant?
M	MICHAEL	Why do we have to wear rented clothes to Grandpa's party? This blows.
M	BEN	We have to dress up because Grandpa can't have a good time unless everyone else is extremely uncomfortable. Forget the tux. Regular clothes.
M	MICHAEL	Are you ambivalent about Grandpa Isaac?
M	BEN (O.S.)	Ambivalent? Where do you get that stuff?
M	MICHAEL	Mom.
M	BEN	She's not supposed to do that, you know.
M	BEN (CONT'D)	Your mother and I, when we got divorced, we agreed we wouldn't put you in the middle, or use you as a go-between to talk about each other. So just do me a favor and tell your mother to shut her big mouth. Did she say anything about me getting married again? I think she could be feeling a little anger about it.
M	MICHAEL	Oh, yeah. She really cares. She says you're intimidated by women your own age, and that's why you go for these young babes.
M	BEN	Okay. Listen, for two seconds, pretend I'm not your father. I'm just some guy, okay?
M	MICHAEL	You gonna vent?
M	BEN	Yeah. I hate her! I really hate her! Okay. Dad again. Let's go.
F	VITTI	So what did you find out?
M	JELLY	The word is Primo Sindone must have ordered it, but, uh --
F	VITTI	What?
F	VITTI	What?
M	JELLY	A lot of people think you set him up.
F	VITTI	Why the fuck would I want to kill Dominic? He was like a father to me.
M	JELLY	So you could be the big boss. Everybody figures you're lookin' to wipe out the competition before the big meeting.
F	VITTI	Oh, is that what they figure?
M	JELLY	It's alright with me if you did --
F	VITTI	I didn't kill him! I told you that! Don't you hear?
M	NICKY	Please, Mr. Vitti, I told 'em I don't know anything but they don't believe me 'cause that one time I said Little Joe hit Dukey and it turned out he didn't but I didn't know because --
M	JIMMY	Shut the fuck up!
F	VITTI	Nicky, you know me, right?
M	NICKY	Yeah. You're Mr. Vitti.
F	VITTI	And you know what I'm gonna do to you if you lie to me, right?
M	NICKY	Uh, you're gonna crack me on the head with that pipe?
M	JIMMY	It's a rhetorical question, you fuckin' idiot.
F	VITTI	I'm only gonna ask you this one time. Who killed Dominic Manetta?
M	NICKY	I don't know.
F	VITTI	Don't fuckin' lie to me!
M	NICKY	Honest to God, I don't know!
F	VITTI	You little rat bastard...
F	VITTI	Forget about it. He doesn't know anything.
F	VITTI	Get him outta here.
M	BEN	Look at this. Everybody's nuts. Ooh, I hate walking into that house late.
M	MICHAEL	I think you're reacting like this because you're mad we have to go to this party.
M	BEN	No. Don't. I'm not going to be analyzed by someone who up until a few years ago believed in Santa. Sorry, but we only have room for one Dr. Sobol in this family.
M	MICHAEL	But there's two Dr. Sobols. There's you and Grandpa.
M	BEN	Can we talk about something else?
M	MICHAEL	Are you going to read Grandpa's new book? Mom says you won't because you're...
M	BEN	Does your mother talk about anything else or is it just me twenty-four hours a day?
