M	CHARACTER	DIALOGUE
M	LIEUTENANT BOONE	Yes General?
M	GENERAL PUTKIN	I'm going into the next office.
M	LIEUTENANT BOONE	Yes sir. He stares up at the wall balefully.
M	GENERAL PUTKIN	Damn it! I have been having ideas, gentlemen. Challenging ideas. And when I thought about these ideas I thought about who in the U.S Army would be most receptive to my challenging ideas. Which section of the military is always straining to reach the peak of their physical and mental capabilities?
M	GENERAL PUTKIN	You are, gentlemen. Special Forces. The assembled Officers nod modestly.
M	GENERAL PUTKIN (CONT'D)	I want to talk to you about Mind Wars, gentlemen. War...With... His audience stare at him. With a flourish he produces a
M	GENERAL PUTKIN (CONT'D)	How'd you like to be able to do this? What if you could teach soldiers to do this? Would you be interested? Silence. Or, or let's say you have a unit operating outside the protection of mainline units. What happens if someone gets hurt? How do you deal with that? He surveys the blank faces.
M	GENERAL PUTKIN (CONT'D)	Psychic healing! Protect the unit with hands-off healing. Using the mind to heal. Silence. Putkin senses he is not convincing his audience.
M	GENERAL PUTKIN (CONT'D)	Let's talk about time! What if time is not a point but a space and at any one instant we can be anywhere in that space! (Laughing) Physicists go nuts when I say that! Silence. He is growing desperate.
M	GENERAL PUTKIN (CONT'D)	Animals! Stopping the hearts of animals! This is the idea I'm coming to you with. You have access to animals right? Special Forces look like they've had enough. A tough
M	MAJOR HOLTZ	No sir. We don't have access to animals. In 1983, when Special Forces told General Putkin that they weren't interested in his ideas...that was a lie. And when they told him they didn't have access to animals...that was also a lie. We FOCUS on the window - a shaky ZOOM taking us towards
M	BOB (V.O.)	The hundred goats in the disused hospital building had been secretly flown in from Central America so as to avoid customs. Special Forces weren't worried about the General hearing the goats because they'd been de- bleated. The GOATS stare at us, their mouths silently opening and
M	BOB (V.O.) (CONT'D)	This is the story of those goats. We CLOSE ON the unblinking EYES of one GOAT, then...
M	BOB (V.O.)	My name is Bob Wilton. Imagine me back in Michigan, where I was born and raised. I studied journalism at Western in Kalamazoo and then I got a job at the Ann Arbor Daily Telegram. I wrote a lot of stories about competitive food eating contests. He looks at the photograph of his wife Debora on his desk Look at me. So young. "The past is a different country. They...do things there." We PAN to the next desk and Bob's over-weight colleague
M	BOB (CONT'D) (V.O.) (CONT'D)	This is Ron. Ron suddenly pitches violently forward, thudding face-
M	BOB (CONT'D) (V.O.) (CONT'D)	He's the man who died. My wife, Debora, told me later that Ron's death had been like a wake-up call for her - what people used to call a memento mori. Bob sits down, feeling a little ghoulish, at the dead
M	BOB (CONT'D) (V.O.) (CONT'D)	That massive coronary had reminded her that life was too short to waste any chance of true happiness. Bob rests his own forehead, experimentally, onto the BOB'S P.O.V - Debora's hand BRUSHES against Dave's, Bob frowns.
M	BOB (CONT'D) (V.O.) (CONT'D)	A week after the funeral she left me for my editor. It seemed like such a tragedy at the time. We couldn't see beyond our little lives to the great events of history unfolding out there in the world.
M	BOB (CONT'D) (V.O.) (CONT'D)	I was like a child. Or a Hobbit, safe in the Shire.
M	BOB (CONT'D) (V.O.) (CONT'D)	Or a blonde farm boy on a distant, desert planet, unaware that he was already taking the first steps on the path that will lead him inexorably towards the heart of a conflict between the forces of Good and Evil.
M	PRESIDENT BUSH	Americans are a resolute people, who have risen to every test of our time. Adversity has revealed the character of our country, to the world, and to ourselves... Bob wipes his eyes, stares at the screen.
M	BOB (V.O.)	Had I known where that path would lead, had a soft wind from my future brought me the name of Bill Django, I might never have gone. But as it was, I did what so many men have done throughout history when a woman has broken their heart... I went to war. We hear the opening of a period song as we...
M	11 TITLES 11	As the titles and song continue we see U.S TV footage ""Shock and Awe" air attack on Baghdad Caravans of U.S troops snaking through the desert destroyed on the ground Oil Wells ablaze PFC Jessica Lynch being rescued by Special Forces. Apache Helicopter attacks and destroys an Iraqi tank.
M	DETERMINATION	American troops pull down a huge statue of Saddam Hussein
M	BOB	Yeah, no it's been...well, I won't lie to you Debora - it's been pretty damn hairy.
M	DEBORA (O.S.)	Yeah. We've been watching it on Fox. Yeah, it's not, uh... I've seen things that you shouldn't, you know... He shakes his head sadly.
M	BOB (CONT'D)	Pretty damn hairy. Well I don't even know why you're there. You're not exactly war correspondent material are you? Well, I think it's important people get an accurate picture of what's... What? Yeah. ...what's, uh, happening, so...is that Dave?
M	DEBORA (O.S.)	Yeah. He says Hi. Bob stares out of the window, nodding, afraid he might
M	BOB	Oh, that's, that's... He BEATS his head off the wall for a moment.
M	BOB (CONT'D)	Okay. Gotta go. We're moving out - heading up north to cover the fighting there... You missed the war?
M	BOB	Yeah. They laugh.
