M	CHARACTER	DIALOGUE
M	ROOKIE COP	Cooool.
M	ARTHUR	Evening, Constable!
M	OLDER COP 1	Hi, Arthur.
M	ARTHUR	Are you familiar with the expression `I can explain everything'?
M	OLDER COP 1	Out of the car, please.
M	ARTHUR	Terribly sorry, but in the film they used a different model to show the old Batchap getting in and out. This one has no doors, so I'd have to squeeze out the back arsehole first. Which nobody wants... Apart from you, cheeky monkey! It's a joke! Okay, okay.
M	OLDER COP 1	Okay, explain everything.
M	ARTHUR	Well. What with having spunked 1.6 million fat Alberts on this little runaround, I thought why not take it a step further and try to actually collar a few ne-er do wells? It worked for the billionaire Bruce Wayne, why not the future billionaire Arthur Bach- Templemead? Will I have to do traffic school?
M	OLDER COP 2	How much have you drunk, Arthur?
M	ARTHUR	To use the technical medical term - megabloodyshitloads. Either that or I've had a stroke! But fret not, I have a designated driver.
M	HOMELESS ROBIN	Where's my five thousand dollars?
M	ARTHUR	The Boy Homeless here neglected to say he'd never driven.
M	ARTHUR (CONT'D)	Or that the only reason he's sober is to be ready for the conspiracy of leopards about to seize Manhattan.
M	HOMELESS ROBIN	It's LIZARDS! English prick!
M	ARTHUR	I trust this will cover all repairs to New York and any inconvenience to your good selves?
M	ARTHUR (CONT'D)	Up up and away! Ah, no, that's the other chap.
M	JAY	Then the crazy motherfucker cut me!
M	ARTHUR	Goodness. Why?
M	JAY	Said I cut the bombita with pig killer!
M	ARTHUR	Rude man. And who threw hot Americano in whose face again?
M	JAY	I did in his. No half and half neither. That shit burnt!
M	GARY	I burnt my sister's hair.
M	JAY	Cool...
M	GARY	Ho wanted to evict me, just 'cause I don't fit her definition of hygiene. Plenty of places to take a shit, toilet's just one of them. Just ask the a-rabs.
M	ARTHUR	It's like a chat show, this. It's been said of my next guest, by Jay the bandaged lunatic, that she's `a sick-ass, whacked-out, whacked-up asswipe'. Carmella, when did you first dream of becoming a crack whore?
M	PROSTITUTE	Mother died when I was six.
M	ARTHUR	Oh G-d, I hate when that happens.
M	PROSTITUTE	My father raped me when I was twelve.
M	ARTHUR	Sounds like you had six relatively good years.
M	JAY	What do you do?
M	ARTHUR	I model riding boots, I spend money, I sleep with women. But I have weekends off and I am my own boss.
M	OLDER COP 1	Hey, The Drunk Knight. Your Fairy G- d-lawyer's here.
M	ARTHUR	I never thought New York's underbelly could be quite such agreeable company. I shall never forget you. Farewell.
M	DEVERE	I don't think your mother will be pleased, Arthur.
M	ARTHUR	Really, Elverton - if a chap can't help out a few chums, whatever their station in life.
M	ARTHUR (CONT'D)	Each has given his or her word to put the criminal life behind them.
M	ARTHUR	I am the Batman. Gotham can sleep easy tonight.
M	JAY	Don't point that shit at me, bitch! I will FUCK YOU UP!
M	HOMELESS ROBIN	Yes! Yes! Kill the lizards!
M	PRESS	Arthur! What will your mother say? Didn't she send you here to get you out of the British papers? Arthur!
M	ARTHUR	Anyone need a job? My last driver resigned after I filled his limo with squirrels. Preferably sober, clean driving licence?
M	ARTHUR (O.S.)	Anyone know a good bar?
M	ARTHUR	Stand back! Oh, man. Nobody tell you about the recession?
M	ARTHUR	The what?
M	ARTHUR	Roll up, roll up, folks, let's fix this thing right now. How much, sir?
M	FIRST MAN	Um. $800 please.
M	ARTHUR	Coming right up. Fries with that? Congratulations everyone! THE RECESSION'S OVER!
M	ARTHUR (CONT'D)	Pierre? Arthur Bach-Templemead. Can you squeeze me in for a little snack? Yeah, just me and a couple of mates. Arthur's flanked by Carmella the prostitute and Sofia from
M	ARTHUR	Pierre! We'd like 182 pate de foie gras, 182 chateaubriand steaks, a motherlode of chips and your entire wine cellar please.
M	ERICA	Arthur?
M	ARTHUR	Erica? Fancy meeting you here! Er...Everybody, this is Erica - the very best friend forever of my girlfriend Susan. And Erica's parents Ernest and Margaret. Are you familiar with the expression `I can't explain anything'?
M	ERICA	Who are the women with you, Arthur?
M	ARTHUR	Oh, um, this is Sofia. I believe she works for Avis. Checks the cars for dings, dead people in the trunk, that sort of thing. And this is Carmella. Anyway...
M	ERICA'S FATHER	What do you do, Carmella?
M	CARMELLA	Whatever you want. But no penetration without a rubber.
M	ARTHUR	Carmella's joking. She's actually a...queen. Of a very small country.
M	ERICA'S FATHER	Is she now?
M	ARTHUR	It's terribly small.
M	ERICA'S FATHER	I see.
M	ARTHUR	Rhode Island could beat the crap out of it in a war.
M	ERICA'S FATHER	Yes, it's a small place. 85 cents in a cab from one end of the country to the other. I'm talking small.
M	ERICA'S FATHER	I think I understand how small it is.
M	ARTHUR	Just had the entire country carpeted, this is not a big place.
M	ERICA'S FATHER	You need to grow up, Arthur.
M	ARTHUR	That's easy for you to say, you haven't got 50 pairs of short trousers hanging in your closet. Maybe we should go somewhere else.
M	ERICA	Maybe you should.
M	ARTHUR	Could I have all those lobsters to go, please? We cut around the vast, opulent 20's apartment, scattered
M	GIRL (O.S.)	More British!
M	ARTHUR	Cup of tea? Nice hot cup of hot Rosy Lee right up your fanny?
